id	word__id	word__text	yngping	is_sandhi	is_primary	note	variant	source_type	updated_time	created_time
x4umjcgrvn5	xjs75rcn53a	裙	gung53	0	1			ime	2025-08-18 23:02:07	2025-05-16 16:54:22
xa9e3gsdjqy	x3dvnazbem7	褌	gung53	0	1			ime	2025-08-18 23:02:07	2025-05-16 16:54:22
xzd7jyuet2y	xdargd24suc	拳	gung53	0	1			ime	2025-08-18 23:02:07	2025-05-16 16:54:22
xmqkyvtdup6	x4hvtpdkxgg	羣	gung53	0	1			ime	2025-08-18 23:02:07	2025-05-16 16:54:22
x6mfvw3nj66	xhz2stm3zau	郡	goung242	0	1			ime	2025-08-18 23:02:07	2025-05-16 16:54:22
xtdnvmb7sgb	xawzzq323ht	珺	goung242	0	1			ime	2025-08-18 23:02:07	2025-05-16 16:54:22
xhhkxrj9mw9	xp8xmvz6kbd	掘	guk5	0	1			ime	2025-08-18 23:02:07	2025-05-16 16:54:22
x4de8z72fh3	xspzgxqbmup	倔	guk5	0	1			ime	2025-08-18 23:02:07	2025-05-16 16:54:22
xrrabt9prcr	xg748gx9zrt	淈	guk5	0	1			ime	2025-08-18 23:02:07	2025-05-16 16:54:22
x42kc4uu2cy	xw8hyz5qu3p	崛	guk5	0	1			ime	2025-08-18 23:02:07	2025-05-16 16:54:22
xtxapc9wc6c	x4udxh5ek7u	空	kung55	0	1			ime	2025-08-18 23:02:07	2025-05-16 16:54:22
x6gn2qd9xnb	x63xaaey87w	倥	kung55	0	1			ime	2025-08-18 23:02:07	2025-05-16 16:54:22
xejyjv78h8n	x2xqzdc6h9g	箜	kung55	0	1			ime	2025-08-18 23:02:07	2025-05-16 16:54:22
x9hmyf83faz	xrunwef3u3t	崆	kung55	0	1			ime	2025-08-18 23:02:07	2025-05-16 16:54:22
xcvpsgmayzh	x3qf2dhwsnm	鵼	kung55	0	1			ime	2025-08-18 23:02:07	2025-05-16 16:54:22
xwgsvhpm6g7	xuudwtcnwxf	涳	kung55	0	1			ime	2025-08-18 23:02:07	2025-05-16 16:54:22
xze8hwhcsz6	xwsamarwvkf	豗	kung55	0	1			ime	2025-08-18 23:02:07	2025-05-16 16:54:22
xnnmfq374d9	xfwzfmpxfm2	孔	kung33	0	1			ime	2025-08-18 23:02:07	2025-05-16 16:54:22
x62ek8sjstk	x235e5pbna7	梱	kung33	0	1			ime	2025-08-18 23:02:07	2025-05-16 16:54:22
xjwgax3ajam	xwn52e696wm	綑	kung33	0	1			ime	2025-08-18 23:02:07	2025-05-16 16:54:22
x8d69w222xm	xtqt2pxh6t3	崆*	kung55	0	1			ime	2025-08-18 23:05:48	2025-05-16 16:54:22
x5v4hd5gszs	xy7f9s8nsf8	㖹	bung53	0	1			ime	2025-08-18 23:05:50	2025-05-16 16:54:21
xx2nfwam9vg	xzaba76mqmy	笨	boung242	0	1			ime	2025-08-18 23:05:50	2025-05-16 16:54:21
xetxkvegefw	xhs2apmtscx	樸	buk5	0	1			ime	2025-08-18 23:05:50	2025-05-16 16:54:21
xg3gz24rv2r	xrkybunx3b6	功	gung55	0	1			ime	2025-08-18 23:05:50	2025-05-16 16:54:21
xcm76r2ddy2	xhqxdh4waam	鍕	gung55	0	1			ime	2025-08-18 23:05:50	2025-05-16 16:54:21
xjqhjp2xmwr	xm7erg2a4v6	㔶	goung213	0	1			ime	2025-08-18 23:05:50	2025-05-16 16:54:21
xmqt99nju5u	xkt9uh2rmpm	鵠	gouk24	0	1			ime	2025-08-18 23:05:50	2025-05-16 16:54:22
xtgahwjzv5f	xjca7a6bg3e	趉	gouk24	0	1			ime	2025-08-18 23:05:50	2025-05-16 16:54:22
xbdksqr99zt	xcnref2bhsw	鵘	goung242	0	1			ime	2025-08-18 23:05:50	2025-05-16 16:54:22
x25ucs3rmsx	xdmgu879t2g	悾	kung55	0	1			ime	2025-08-18 23:05:50	2025-05-16 16:54:22
xzys55bq388	xsrumvm2es6	捆	kung33	0	1			ime	2025-08-18 23:05:50	2025-05-16 16:54:22
xh3y35ervby	x3pxfbkjn3w	軍營	gung55 iang53	1	1			ime	2025-08-25 23:16:22	2025-05-16 16:54:21
x6a734wj3dk	x3b5fneeza4	房裏奶	bung21 nie24 ne33	1	1			ime	2025-08-25 23:12:14	2025-05-16 16:54:21
x44zbmck286	xy9u9htvy9k	縫扣門	bung21 keu55 muong53	1	1			ime	2025-08-25 23:12:14	2025-05-16 16:54:21
xgrdt765u9v	xxty2g275tj	縫	bung53	0	1			ime	2025-08-18 23:02:06	2025-05-16 16:54:21
x2y6x67up8f	xznazf5huwz	㖹火筒	bung21 hui21 deoyng53	1	1			ime	2025-08-18 23:02:06	2025-05-16 16:54:21
xhpspuv7k8f	xyqhaxgr3e9	㖹火	bung33 hui33	1	1			ime	2025-08-25 23:12:14	2025-05-16 16:54:21
x6hyxwjwcbz	xfe6k3t7w8q	㖹風	bung55 hung55	1	1			ime	2025-08-25 23:12:14	2025-05-16 16:54:21
x2hx4gq567q	xyp6kpfnu3h	功德	gung53 naik24	1	1			ime	2025-08-25 23:12:14	2025-05-16 16:54:21
xd6uz5n2ekb	xf9yrk6j4ke	蔔	buk5	0	1			ime	2025-08-18 23:02:06	2025-05-16 16:54:21
x958dhrshzt	xeysyez8zj9	軍裝	gung55 njoung55	1	1			ime	2025-08-25 23:12:14	2025-05-16 16:54:21
xf4tem6bwfm	xee4ttk9enn	軍帽	gung53 moo242	1	1			ime	2025-08-25 23:12:14	2025-05-16 16:54:21
xpv368ayrm9	x37zmky52jd	工	gung55	0	1			ime	2025-08-18 23:02:06	2025-05-16 16:54:21
xucup8j3n8j	xyp6kpfnu3h	功德	gung53 daik24	1	0			ime	2025-08-25 23:12:14	2025-05-16 16:54:21
xkpurnh8s5j	xeysyez8zj9	軍裝	gung55 zoung55	1	0			ime	2025-08-25 23:12:14	2025-05-16 16:54:21
x6s9b7xz6pd	x52b8gk22vx	動物	dung55 nguk5	1	0			ime	2025-05-16 16:54:23	2025-05-16 16:54:23
xt6s43ck4ax	xmevkefrux4	稛	kung33	0	1			ime	2025-08-18 23:02:07	2025-05-16 16:54:22
xsraxzrkt2r	xj38hf8msnt	壼	kung33	0	1			ime	2025-08-18 23:02:07	2025-05-16 16:54:22
x5uujfr4djy	xvn28g8nd2x	麏	kung33	0	1			ime	2025-08-18 23:02:07	2025-05-16 16:54:22
xwbwc293p8n	x3hbsbqgk74	窘	kung33	0	1			ime	2025-08-18 23:02:07	2025-05-16 16:54:22
xvyx854cfxt	xz5uybu2j5p	控	koung213	0	1			ime	2025-08-18 23:02:07	2025-05-16 16:54:22
xt848h7eqbm	xba5a54zc7p	空	koung213	0	1			ime	2025-08-18 23:02:07	2025-05-16 16:54:22
x9k9arb6mee	xvhe6d48gz8	哭	kouk24	0	1			ime	2025-08-18 23:02:07	2025-05-16 16:54:22
xj5bqrytf2a	xakrzttza6w	屈	kouk24	0	1			ime	2025-08-18 23:02:07	2025-05-16 16:54:22
xvy4h7jdvut	xkzj7a4xpxf	䓛	kouk24	0	1			ime	2025-08-18 23:02:07	2025-05-16 16:54:22
x8nae9crchp	x9ycsw32k63	詘	kouk24	0	1			ime	2025-08-18 23:02:07	2025-05-16 16:54:22
xfnj537rbqm	x33j9e58kk5	絀	kouk24	0	1			ime	2025-08-18 23:02:07	2025-05-16 16:54:22
x6fpnpm5ech	xb6sscpc6dx	綑	kung53	0	1	见冯书		feng	2025-08-18 23:02:07	2025-05-16 16:54:22
xqasyej4hpc	xmadeufcsv6	東	dung55	0	1			ime	2025-08-18 23:02:07	2025-05-16 16:54:22
xm2der5hf5s	xsn3zemq7d3	涷	dung55	0	1			ime	2025-08-18 23:02:07	2025-05-16 16:54:22
x4t6dctqwjw	x6jy8vh37g7	屯	dung55	0	1			ime	2025-08-18 23:02:07	2025-05-16 16:54:22
xf3mfapgtxu	xzu7263r46k	迍	dung55	0	1			ime	2025-08-18 23:02:07	2025-05-16 16:54:22
xh86pwmb7fw	xgsgn6mt36y	窀	dung55	0	1			ime	2025-08-18 23:02:07	2025-05-16 16:54:22
xunr9v3tq5t	xeme54jpa79	敦	dung55	0	1			ime	2025-08-18 23:02:07	2025-05-16 16:54:22
xacfxm923qx	xvv6gr34qhe	𢫝	dung55	0	1			ime	2025-08-18 23:02:07	2025-05-16 16:54:22
xtfvec6vcxm	xqttsyp6ypn	暾	dung55	0	1			ime	2025-08-18 23:02:07	2025-05-16 16:54:22
xuskbnmr6fn	xbmbqub3x7n	撉	dung55	0	1			ime	2025-08-18 23:02:07	2025-05-16 16:54:22
xum376jy6kt	x522gy7rfvn	諄	dung55	0	1			ime	2025-08-18 23:02:07	2025-05-16 16:54:22
xhvy452pd22	xd67qr687f4	惇	dung55	0	1			ime	2025-08-18 23:02:07	2025-05-16 16:54:22
xuh3y4sgfch	xw7hey3ufg4	焞	dung55	0	1			ime	2025-08-18 23:02:07	2025-05-16 16:54:22
xq9237mm6fn	xcrbauvghnt	董	dung33	0	1			ime	2025-08-18 23:02:07	2025-05-16 16:54:22
xu24a5nf2yk	xkawex8zepf	懂	dung33	0	1			ime	2025-08-18 23:02:07	2025-05-16 16:54:22
x46bygvgdaz	x7ggjpt86ga	頓	doung213	0	1			ime	2025-08-18 23:02:08	2025-05-16 16:54:22
xk8n6ubfcxk	xpdxspjq25t	噸	doung213	0	1			ime	2025-08-18 23:02:08	2025-05-16 16:54:22
xtmxmn77qeq	xu2rhrgynvh	盹	doung213	0	1			ime	2025-08-18 23:02:08	2025-05-16 16:54:22
xu2f8em5q7t	xgq8bb35xqr	凍	doung213	0	1			ime	2025-08-18 23:02:08	2025-05-16 16:54:22
xxujfj67a2s	xdcv7y7ccgw	棟	doung213	0	1			ime	2025-08-18 23:02:08	2025-05-16 16:54:22
x938x46gv8t	xggzw4nzwsp	裻	douk24	0	1			ime	2025-08-18 23:02:08	2025-05-16 16:54:22
xj9hhm7zjwz	xcq7yrtqy59	涿	douk24	0	1			ime	2025-08-18 23:02:08	2025-05-16 16:54:22
xndgvjpfm58	xun42twkfnr	𡱰	douk24	0	1			ime	2025-08-18 23:02:08	2025-05-16 16:54:22
xce7ukvu784	x322v5gqvgw	炢	douk24	0	1			ime	2025-08-18 23:02:08	2025-05-16 16:54:23
x7wdavtz4vk	x9g43238suk	笜	douk24	0	1			ime	2025-08-18 23:02:08	2025-05-16 16:54:23
x9q4vx8me6s	xccup7th246	篤	douk24	0	1			ime	2025-08-18 23:02:08	2025-05-16 16:54:23
x9jk9rwxyk6	xn9rxsbexkr	焯	douk24	0	1			ime	2025-08-18 23:02:08	2025-05-16 16:54:23
xc6t7n5fvgt	x5sgg7wttf8	同	dung53	0	1			ime	2025-08-18 23:02:08	2025-05-16 16:54:23
xyve6bvm9fe	x52b8gk22vx	動物	dung55 uk5	1	1			ime	2025-08-18 23:02:08	2025-05-16 16:54:23
xvjypkun3dw	xua82ux7dg9	桐	dung53	0	1			ime	2025-08-18 23:02:08	2025-05-16 16:54:23
xpmr7cshy3x	x8ezppdsb4j	酮	dung53	0	1			ime	2025-08-18 23:02:08	2025-05-16 16:54:23
xetg5vww4zh	xyq9gzcgec8	詷	dung53	0	1			ime	2025-08-18 23:02:08	2025-05-16 16:54:23
x66u3d6t8tn	xv9gavwcx2q	挏	dung53	0	1			ime	2025-08-18 23:02:08	2025-05-16 16:54:23
xjyut6kperb	xkgcjc9qmas	衕	dung53	0	1			ime	2025-08-18 23:02:08	2025-05-16 16:54:23
xzqf4jqwugh	xdeaskhk369	鮦	dung53	0	1			ime	2025-08-18 23:02:08	2025-05-16 16:54:23
xym4u3y7ewg	xq4cvj4cf2n	侗	dung53	0	1			ime	2025-08-18 23:02:08	2025-05-16 16:54:23
xqkdy43kqss	xgn5jvqf3vm	恫	dung53	0	1			ime	2025-08-18 23:02:08	2025-05-16 16:54:23
xgbemfae79a	xykxbrnue5z	㸗	dung53	0	1			ime	2025-08-18 23:02:08	2025-05-16 16:54:23
xnmp2xz6wfx	x6w7dbddw2g	彤	dung53	0	1			ime	2025-08-18 23:02:08	2025-05-16 16:54:23
xnzd4efz42h	xg5hac7whnb	浵	dung53	0	1			ime	2025-08-18 23:02:08	2025-05-16 16:54:23
xp9xkvvxz7q	xan9a2gswe7	㤏	dung53	0	1			ime	2025-08-18 23:02:08	2025-05-16 16:54:23
x3mrbjabbrg	xb8y2tmfv9w	鼕	dung53	0	1			ime	2025-08-18 23:02:08	2025-05-16 16:54:23
xrb4gk9je3m	xbbtgde6zkr	憧	dung53	0	1			ime	2025-08-18 23:02:08	2025-05-16 16:54:23
xnnyh6nymt4	xyqxg97jn8w	僮	dung53	0	1			ime	2025-08-18 23:02:08	2025-05-16 16:54:23
xbneqqmc2bd	xpndvuxvvax	瞳	dung53	0	1			ime	2025-08-18 23:02:08	2025-05-16 16:54:23
xtmkfehkqh9	xz52rm3nda2	潼	dung53	0	1			ime	2025-08-18 23:02:08	2025-05-16 16:54:23
xxr3gq2u68m	x3yhx9xxfsz	橦	dung53	0	1			ime	2025-08-18 23:02:08	2025-05-16 16:54:23
xs32824p3mk	xebdpddsf33	朣	dung53	0	1			ime	2025-08-18 23:02:08	2025-05-16 16:54:23
x8ancdyxqd2	xkgmhfy9xey	艟	dung53	0	1			ime	2025-08-18 23:02:08	2025-05-16 16:54:23
xj9x3ub2spa	xjuthpjguer	幢	dung53	0	1			ime	2025-08-18 23:02:08	2025-05-16 16:54:23
xjc2t5tqxjt	x5w3bvu6sb4	氃	dung53	0	1			ime	2025-08-18 23:02:08	2025-05-16 16:54:23
x7s2avxsyrm	xzbupge7e7y	憧	dung53	0	1			ime	2025-08-18 23:02:08	2025-05-16 16:54:23
xfptcdbph5x	xwvda45wkp4	䮵	dung53	0	1			ime	2025-08-18 23:02:08	2025-05-16 16:54:23
xugnzs9vyxy	x6ekzhn7pxb	罿	dung53	0	1			ime	2025-08-18 23:02:08	2025-05-16 16:54:23
xns25c8asj9	xw56b9cph89	慟	doung242	0	1			ime	2025-08-18 23:02:08	2025-05-16 16:54:23
x4buygfvhrg	xj5g9ayqkya	㗢	doung242	0	1			ime	2025-08-18 23:02:08	2025-05-16 16:54:23
xxqxamcj2d6	x6jq5qwjn73	霘	doung242	0	1			ime	2025-08-18 23:02:08	2025-05-16 16:54:23
xp6t4pkd7vj	x5ybxzwwhw4	迵	doung242	0	1			ime	2025-08-18 23:02:08	2025-05-16 16:54:23
xu8ush78dre	x75sbavyfcf	燉	doung242	0	1			ime	2025-08-18 23:02:08	2025-05-16 16:54:23
xg5jtrghq3e	xb6xnkvndyq	鈍	doung242	0	1			ime	2025-08-18 23:02:08	2025-05-16 16:54:23
xm3cesvd3a2	xdz44v22uuj	飩	doung242	0	1			ime	2025-08-18 23:02:08	2025-05-16 16:54:23
x2ehdnvqs52	x54k3r8drmy	獨	duk5	0	1			ime	2025-08-18 23:02:08	2025-05-16 16:54:23
xgt8kx789cb	xkg224rran7	瀆	duk5	0	1			ime	2025-08-18 23:02:08	2025-05-16 16:54:23
xk43kdndp4t	xa5n7v425q7	牘	duk5	0	1			ime	2025-08-18 23:02:08	2025-05-16 16:54:23
x8mr6jqcaky	xahy2cpt3k8	犢	duk5	0	1			ime	2025-08-18 23:02:08	2025-05-16 16:54:23
xd6a9rbgafu	xbq4knjxg48	櫝	duk5	0	1			ime	2025-08-18 23:02:08	2025-05-16 16:54:23
xcp352d8caj	xd7pxuddu3p	麕	kung33	0	1			ime	2025-08-18 23:05:50	2025-05-16 16:54:22
xa6ajnumjcs	xnqe4efd96s	豤	koung213	0	1			ime	2025-08-18 23:05:50	2025-05-16 16:54:22
xf876k8dbj8	xye32skv4uq	煀	kouk24	0	1			ime	2025-08-18 23:05:50	2025-05-16 16:54:22
xv7ag55x4mc	xvq6kqt2ke5	𥏘	kuk5	0	1			ime	2025-08-18 23:05:50	2025-05-16 16:54:22
xus7semmhzt	xmxu4e7ufre	蕫	dung33	0	1			ime	2025-08-18 23:05:50	2025-05-16 16:54:22
x35uwm9gjsn	xkf3ze2bzen	戇	doung213	0	1			ime	2025-08-18 23:05:50	2025-05-16 16:54:22
xt9j28nkh8z	x9vuhcgy2ev	曈	dung53	0	1			ime	2025-08-18 23:05:50	2025-05-16 16:54:23
xmqaxhs4jgc	xuuftggbh6h	䴀	dung53	0	1			ime	2025-08-18 23:05:50	2025-05-16 16:54:23
xw5uv4w2btj	xcvf85askxa	胴	doung242	0	1			ime	2025-08-18 23:05:50	2025-05-16 16:54:23
xtvswsjnnda	x5dcyve8wp3	洞	doung242	0	1			ime	2025-08-18 23:05:50	2025-05-16 16:54:23
xq969dfr9nq	xbcz75w2yud	齫	kung33	0	1			ime	2025-08-18 23:02:07	2025-05-16 16:54:22
x5jh36tckjs	x85jdbskve7	筒	dung53	0	1			ime	2025-08-18 23:02:08	2025-05-16 16:54:23
xbmj4batsuv	xj3wmrt8abp	通過	tung53 nguo213	1	0			ime	2025-05-16 16:54:24	2025-05-16 16:54:24
xdcy3apwhqu	xj3wmrt8abp	通過	tung53 uo213	1	0			ime	2025-05-16 16:54:24	2025-05-16 16:54:24
xs6kcmxa9a4	x3rxmhyjm9n	通通	tung55 nung55	1	0			ime	2025-05-16 16:54:24	2025-05-16 16:54:24
x7j4pfjutyh	x8vjyzz3de3	䮷	duk5	0	1			ime	2025-08-18 23:02:08	2025-05-16 16:54:23
xhvnxtuw44j	xnzgbp383b2	韣	duk5	0	1			ime	2025-08-18 23:02:08	2025-05-16 16:54:23
x83ku2up9vx	xsz2e5dv7g2	毒	duk5	0	1			ime	2025-08-18 23:02:08	2025-05-16 16:54:23
xvdrw55fsfm	x9mmpqcd54x	潘	pung55	0	1			ime	2025-08-18 23:02:08	2025-05-16 16:54:23
xcrc5qu2xr9	xme64wugzr9	玤	pung33	0	1			ime	2025-08-18 23:02:08	2025-05-16 16:54:23
xckrk9adzgb	xqkv8p8maj3	菶	pung33	0	1			ime	2025-08-18 23:02:08	2025-05-16 16:54:23
xdgh9qv8t7j	xdv7s4vysuz	紡	pung33	0	1			ime	2025-08-18 23:02:08	2025-05-16 16:54:23
xwxjpx2edh6	x2yp59knkd5	唪	pung33	0	1			ime	2025-08-18 23:02:08	2025-05-16 16:54:23
xuhpkna5c2e	x7zg334jj7j	縫	poung213	0	1			ime	2025-08-18 23:02:08	2025-05-16 16:54:23
xcmbm9vrfw9	x4cqf4ebwjq	埲	poung213	0	1			ime	2025-08-18 23:02:08	2025-05-16 16:54:23
xeb29asz5ew	xae3qyqdkqp	覆	pouk24	0	1			ime	2025-08-18 23:02:08	2025-05-16 16:54:23
xsuckyx8abs	x2p95ny26qv	芃	pung53	0	1			ime	2025-08-18 23:02:08	2025-05-16 16:54:23
x9wevqt8mne	xyqtrzffvvb	蓬	pung53	0	1			ime	2025-08-18 23:02:08	2025-05-16 16:54:23
xtg6tyzxd6m	xcacrsvmdgt	鬔	pung53	0	1			ime	2025-08-18 23:02:08	2025-05-16 16:54:24
xcvbktq5j7d	xtnd99xpp57	熢	pung53	0	1			ime	2025-08-18 23:02:08	2025-05-16 16:54:24
xwvz6pkkw6f	xgjtx43xsfw	䡫	pung53	0	1			ime	2025-08-18 23:02:08	2025-05-16 16:54:24
xwwph29r2wg	xnqk4haw5fx	㦀	pung53	0	1			ime	2025-08-18 23:02:08	2025-05-16 16:54:24
x7f64e7gf55	x3vt2xnu9kb	帆	pung53	0	1			ime	2025-08-18 23:02:08	2025-05-16 16:54:24
xxcwtae6z62	x566n68r6c3	縫	pung53	0	1			ime	2025-08-18 23:02:08	2025-05-16 16:54:24
xpsqw2xvhh9	xednvwu2yzq	鳳	poung242	0	1			ime	2025-08-18 23:02:08	2025-05-16 16:54:24
xbjswstkzbq	x32ujx9ywbk	𦢊	puk5	0	1			ime	2025-08-18 23:02:08	2025-05-16 16:54:24
xc5gvy68crb	xdchr63m5nc	通	tung55	0	1			ime	2025-08-18 23:02:08	2025-05-16 16:54:24
xs6gkgqzexf	xj3wmrt8abp	通過	tung53 guo213	1	1			ime	2025-08-18 23:02:08	2025-05-16 16:54:24
xxpnah48uz4	xwdxuewsty5	熥	tung55	0	1			ime	2025-08-18 23:02:08	2025-05-16 16:54:24
xz6bgud6mxw	xq22f5j8w6s	畽	tung33	0	1			ime	2025-08-18 23:02:08	2025-05-16 16:54:24
xmew4du74n7	xcth6sj7het	𪞥々	zu55 lung55	1	1			ime	2025-08-18 23:02:08	2025-05-16 16:54:24
xmgbs2zvn72	x83ze5vsjkb	捅	tung33	0	1			ime	2025-08-18 23:02:09	2025-05-16 16:54:24
xvr8k7nr74g	xkzd4wsn5cx	痛	toung213	0	1			ime	2025-08-18 23:02:09	2025-05-16 16:54:24
xyuhnsya5zd	xuyfhv6d9yv	恫	toung213	0	1			ime	2025-08-18 23:02:09	2025-05-16 16:54:24
xge2qmkcyg9	xqy7pzq5e54	怵	touk24	0	1			ime	2025-08-18 23:02:09	2025-05-16 16:54:24
xe7mtge7p4x	xf3qnvn2zxc	柮	touk24	0	1			ime	2025-08-18 23:02:09	2025-05-16 16:54:24
xbnaw6ttewf	xmes8p7xgk4	㤕	touk24	0	1			ime	2025-08-18 23:02:09	2025-05-16 16:54:24
x4p3gd5kp2j	xhvtgrnauch	䥢	tung53	0	1			ime	2025-08-18 23:02:09	2025-05-16 16:54:24
xt3wn7rer5a	xg8tj9ytfqy	讀	tuk5	0	1			ime	2025-08-18 23:02:09	2025-05-16 16:54:24
xfy49jft4ea	xjm9w29pzgy	黷	tuk5	0	1			ime	2025-08-18 23:02:09	2025-05-16 16:54:24
xdzd4t6a7ma	xdyj9rhj62t	禿	tuk5	0	1			ime	2025-08-18 23:02:09	2025-05-16 16:54:24
xrpbdkbq6d5	x9c9bh7xvav	鵚	tuk5	0	1			ime	2025-08-18 23:02:09	2025-05-16 16:54:24
x656avwq92e	x5xuy3tdnk8	䛢	tuk5	0	1			ime	2025-08-18 23:02:09	2025-05-16 16:54:24
xh6szhvqj6t	xwymsr6n82t	宗	zung55	0	1			ime	2025-08-18 23:02:09	2025-05-16 16:54:24
xhygxq5xqxp	x49aspbacbz	蹤	zung55	0	1			ime	2025-08-18 23:02:09	2025-05-16 16:54:24
xn7dzsaemtb	xx49e3rgnj2	綜	zung55	0	1			ime	2025-08-18 23:02:09	2025-05-16 16:54:24
xfpfw6saez7	xhexzp3yay5	悰	zung55	0	1			ime	2025-08-18 23:02:09	2025-05-16 16:54:24
xw2x6rh5mn7	xku9hjbg6ws	淙	zung55	0	1			ime	2025-08-18 23:02:09	2025-05-16 16:54:24
xc2hsjjv6v8	xejncejzvh7	樅	zung55	0	1			ime	2025-08-18 23:02:09	2025-05-16 16:54:24
xd47rcyf7y8	xfa25ee3h7a	鏦	zung55	0	1			ime	2025-08-18 23:02:09	2025-05-16 16:54:24
xyyk8rjsjwr	xrsx6jwgfrg	磫	zung55	0	1			ime	2025-08-18 23:02:09	2025-05-16 16:54:24
xaas4djbhyv	x9dg8z8exvk	稯	zung55	0	1			ime	2025-08-18 23:02:09	2025-05-16 16:54:24
xbbtynqvjth	xxp7uenfc5a	緵	zung55	0	1			ime	2025-08-18 23:02:09	2025-05-16 16:54:24
xbyswwspka5	xhee4mswqc9	逡	zung55	0	1			ime	2025-08-18 23:02:09	2025-05-16 16:54:24
xrreuqatfw4	xqp4gxm8kfg	鬉	zung55	0	1			ime	2025-08-18 23:02:09	2025-05-16 16:54:24
xz72asajg5r	xb3rgknz24b	鬷	zung55	0	1			ime	2025-08-18 23:02:09	2025-05-16 16:54:24
xm3dhnmq48h	xe5q9hdvngn	翪	zung55	0	1			ime	2025-08-18 23:02:09	2025-05-16 16:54:24
x7q9wsxsena	xsnmszkhn62	㨑	zung55	0	1			ime	2025-08-18 23:02:09	2025-05-16 16:54:24
xqj2m6rhyws	xnqrsfcw3qn	㼻	zung55	0	1			ime	2025-08-18 23:02:09	2025-05-16 16:54:24
xkw39xacnsv	xgzxbd5xxg5	總	zung33	0	1			ime	2025-08-18 23:02:09	2025-05-16 16:54:24
x474s7nb7ba	xumy7acj2vd	準	zung33	0	1			ime	2025-08-18 23:02:09	2025-05-16 16:54:24
xdbpjpugjgc	xc4gdwv5en3	俊	zoung213	0	1			ime	2025-08-18 23:02:09	2025-05-16 16:54:24
x455y28yjy8	xpmmnaf8pcd	竣	zoung213	0	1			ime	2025-08-18 23:02:09	2025-05-16 16:54:24
x38mcmbe6sg	xva2upufjr5	駿	zoung213	0	1			ime	2025-08-18 23:02:09	2025-05-16 16:54:24
x9h5ub8uukq	xw44qwtp34y	浚	zoung213	0	1			ime	2025-08-18 23:02:09	2025-05-16 16:54:24
xmuvuncdqvk	xwjw7p86rjg	畯	zoung213	0	1			ime	2025-08-18 23:02:09	2025-05-16 16:54:24
x9mtpjbv2qz	xxrvcc7p64a	峻	zoung213	0	1			ime	2025-08-18 23:02:09	2025-05-16 16:54:24
xxxbppatt8q	xz4vjrmdewg	睃	zoung213	0	1			ime	2025-08-18 23:02:09	2025-05-16 16:54:24
xgugfgc56yt	x5u53gfu5zf	賐	zoung213	0	1			ime	2025-08-18 23:02:09	2025-05-16 16:54:24
xta2suhcdrx	xh6eqmtzhwu	餕	zoung213	0	1			ime	2025-08-18 23:02:09	2025-05-16 16:54:24
x2aurxe95fx	x5un2v9qqdv	陖	zoung213	0	1			ime	2025-08-18 23:02:09	2025-05-16 16:54:24
xqcdmjm2jcz	xtbattadgta	圳	zoung213	0	1			ime	2025-08-18 23:02:09	2025-05-16 16:54:24
xbxvkeedvdk	xry73m82zn8	鐫	zoung213	0	1			ime	2025-08-18 23:02:09	2025-05-16 16:54:24
xed2wfx69u2	xekj574hndd	腯	toung242	0	1			ime	2025-08-18 23:05:48	2025-05-16 16:54:24
xeux4wsj7yw	x99jxv2h8mc	殰	duk5	0	1			ime	2025-08-18 23:05:50	2025-05-16 16:54:23
x7ntut67uaz	xzzctgxpn2g	蜂	pung55	0	1			ime	2025-08-18 23:05:50	2025-05-16 16:54:23
x6xt8vyypjy	xq2wp6xj2pb	琫	pung33	0	1			ime	2025-08-18 23:05:50	2025-05-16 16:54:23
xrgsyn3p9f4	xbp8bxqjxv9	篷	pung53	0	1			ime	2025-08-18 23:05:50	2025-05-16 16:54:23
xftxpqhvv5m	xj8wraum8rq	統	tung33	0	1			ime	2025-08-18 23:05:50	2025-05-16 16:54:24
xtyevsw7xch	xudqqfe5gpw	痛楚	toung53 cu33	1	1			ime	2025-08-18 23:05:50	2025-05-16 16:54:24
xrwcwthrda8	xbgz26pwrus	豵	zung55	0	1			ime	2025-08-18 23:05:50	2025-05-16 16:54:24
xrfcqphkyuz	x9zjjc6eu32	嵏	zung55	0	1			ime	2025-08-18 23:05:50	2025-05-16 16:54:24
xcew3sr3vhs	xkh36g9sh9z	棕	zung55	0	1			ime	2025-08-18 23:05:50	2025-05-16 16:54:24
xzrzz26f4q9	x42mh88wpxs	隼	zung33	0	1			ime	2025-08-18 23:05:50	2025-05-16 16:54:24
x8857xz87jg	xs738the358	雋	zoung213	0	1			ime	2025-08-18 23:05:50	2025-05-16 16:54:24
xf9yxjb7478	x5acjufxuzx	纛	duk5	0	1			ime	2025-08-18 23:02:08	2025-05-16 16:54:23
xq5eg8wknp9	x3rxmhyjm9n	通通	tung55 tung55	1	1			ime	2025-08-18 23:02:08	2025-05-16 16:54:24
xnaujzsnc59	xced5dcnq24	統治	tung55 lei242	1	1			ime	2025-08-18 23:02:08	2025-05-16 16:54:24
x5see67sa6x	xzbn8mzxy9c	蓪	tung55	0	1			ime	2025-08-18 23:02:08	2025-05-16 16:54:24
x6gbd8zfgne	xsb2gkpp3qn	冢	tung33	0	1			ime	2025-08-18 23:02:08	2025-05-16 16:54:24
