id	word__id	word__text	order	lexical_category	content	comment	sentences	source_tags	updated_time	created_time
xd2r9qtqckx	xx5n6a62p5y	電子歌	1	n	電聲，電音，電子音樂。使用電子樂器以及電子音樂技術來製作的歌曲。		"[""我見覺儂家福州話寫歌其話，一定着向者～方面去發展。不但是者我唱其rap——講唱音樂，仱以後故着增加其他其元素。（我感覺我們福州話寫歌的話，一定要向這個電子音樂方面去發展。不但是這個我唱的rap——說唱音樂，而以後還要增加其他的元素。）""]"	community contributor	2025-10-22 22:35:37	2025-10-22 22:35:37
xfyjfgvyved	xdbv7ucvu5r	講唱音樂	1	n	指饒舌，一種帶有節奏與押韻的歌唱技巧及音樂風格，通過美國1970年代興起的嘻哈文化爲世人所知。		"[""我見覺儂家福州話寫歌其話，一定着向者電子歌方面去發展。不但是者我唱其rap——～，仱以後故着增加其他其元素。（我感覺我們福州話寫歌的話，一定要向這個電子音樂方面去發展。不但是這個我唱的rap——說唱音樂，而以後還要增加其他的元素。）""]"	community contributor	2025-10-22 22:29:28	2025-10-22 22:29:28
xhkfkuayrmv	xexdbhe6qjg	講唱文學	1	n	文學形式，兼用韻文、散文，可連講帶唱。古有變文、諸宮調，後有評彈、大鼓。			community contributor	2025-10-22 22:24:53	2025-10-22 22:24:53
x8mgdwgc6g4	xuy84vrkf83	講唱	1	n	中國傳統曲藝的一種形式，有「講」（說）有「唱」。例如「相聲」（suong55 niang55）。			community contributor	2025-10-22 22:20:48	2025-10-22 22:20:48
xrm8j6s4wcm	xuy84vrkf83	講唱	10	n	指饒舌，一種帶有節奏與押韻的歌唱技巧及音樂風格，通過美國1970年代興起的嘻哈文化爲世人所知。		"[""我見覺儂家福州話寫歌其話，一定着向者電子歌方面去發展。不但是者我唱其rap——～音樂，仱以後故着增加其他其元素。（我感覺我們福州話寫歌的話，一定要向這個電子音樂方面去發展。不但是這個我唱的rap——說唱音樂，而以後還要增加其他的元素。）""]"	community contributor	2025-10-22 22:30:17	2025-10-22 22:20:48
xyve7ncxq9g	x6fzk6tsfae	裏關	1		動賓短語，入關，進入關隘。在中國歷史的語境下，指進入關中（陝西中部）者有之，指進入山海關者有之。		"[""話講滿清～前後吓，北方講書藝人柳敬亭，帶𡅏徒弟避難來遘福州。""]"	community contributor	2025-10-22 22:09:55	2025-10-22 22:09:55
xkcx6au45tc	xjjhxz6926y	序頭	1	n	序。導入的話語、文本。	特指評話的「序頭」，即在正式的表演前添加的先導性的內容。序頭不必然與核心文本相關。關切時事的序頭，歷史上有過辛亥革命期間的《歡迎孫中山先生蒞閩》序頭、抗日序頭等（福州市地方志编纂委员会编. 福州市志: 第七册. 北京: 方志出版社, 1999: 357.）。	"[""評話先生唱的評話～。"", ""～是總*款唱的吓：「紅蟻上山拍老虎，草蜢單骹踢死牛。大漢呢燈芯拈儥起吓，鐵骨鬼舂臼挌過牆。矮囝手摸着天棚頂吓，竮骹共汽車躃鬥快。病啞上臺講評話，耳聾故做𡅏盡愛聽。青盲山頂𡅏看景緻吓，會看見和尚着𡅏𡅏梳頭。」囫圇橛的～唱的，都是有塊講無塊會其事際。""]"	community contributor	2025-10-24 22:56:52	2025-10-22 22:02:54
xfwn6zaf2sx	xjpgg36aucv	脬話	1	n	不着邊際的話。		"[""除去古事情節，最吸引儂聽的，就是評話先生着講古事其前後吓，會插裏笑話、～，甚至有仂囝黃的話。（除了故事情節，最吸引人聽的，就是評話先生在講故事的時候啊，會插入笑話、離奇的話，甚至有一點黃色的話。）""]"	community contributor	2025-10-22 21:44:51	2025-10-22 21:44:51
xhgc2tnbhhb	xmb2v6j8aep	拾	1	num	漢數字「十」的大寫			community contributor	2025-10-22 20:39:49	2025-10-22 20:39:49
xkjd9r457ht	xhysz9bskmj	啪	1	on	放銃、拍掌、物體撞擊或斷裂等的聲音。			community contributor	2025-10-22 17:34:11	2025-10-22 17:34:11
xpjw9vc77q7	xqmspchww2e	派	1	n	團伙，幫派，小集團。		"[""蜀～（一夥）。"", ""結～（結夥）。""]"	community contributor	2025-10-22 17:06:37	2025-10-22 16:57:04
x59fhshgguq	xqmspchww2e	派	10	cl	夥。	也可以說「陣」（deing242）。	"[""蜀～儂""]"	community contributor	2025-10-22 17:06:37	2025-10-22 17:06:37
xdabzqgj2qe	xcfazppkmpj	怎	1	adv	〈書〉如何。表疑問、詢問之意。	口語說「蔣*」		community contributor	2025-11-05 23:21:20	2025-10-22 02:58:53
xsjzgwfvhe2	xfe5t579twk	汝等	1	pron	〈書〉你等，你們。	口語說「汝各儂」。	"[""閩劇《畫網巾先生》（福建省實驗閩劇院，於第十四屆中國藝術節）：「華夏危亡文星墜，～紛紛把命逃。」""]"	community contributor	2025-10-22 01:25:48	2025-10-22 01:25:48
xtpc6wkhj37	xvny3weyrq3	且	1	n	〈書〉農曆六月。	《爾雅·釋天》：「六月為且。」		community contributor	2025-10-21 19:06:04	2025-10-21 19:06:04
xkmt6urh7tz	xvny3weyrq3	且	100	part	〈書〉用於句末，近似於表示感嘆的「吓」（a53）。		"[""《詩經·鄭風·褰裳》：「狂童之狂也～！」""]"	community contributor	2025-10-21 19:06:04	2025-10-21 19:06:04
x8tb7hdr2pe	xqww9n2uy6y	三	1	adv	〈書〉三度。又屢次，再三。		"[""～思""]"	community contributor	2025-10-21 18:59:11	2025-10-21 18:59:11
xscfrbpx6bq	x737dyj8t6t	鑽來鑽去	1		在人羣中來去穿梭	「鑽」即形容在人羣中之疾走亂闖。也引申指行事之匆匆忙忙。		community contributor	2025-10-18 01:52:47	2025-10-18 01:52:47
xzdfgyprt6u	xrbu9hy76fn	鬍	1	n	鬍鬚	口語說「鬍鬚」		community contributor	2025-10-18 00:44:05	2025-10-18 00:44:05
xpuwvm8kntm	xnreagep45f	寬寬舒	1	adv	從容不迫		"[""～做事際""]"	community contributor	2025-10-17 23:28:42	2025-10-17 23:28:42
xcy4y8sh65t	x6dce2e36s5	瓷瓷閒閒	1	adj	從容不迫，游刃有餘		"[""汝本來應該講是～着（luoh24），現在是急急忙忙（你本來應該從從容容，現在是匆匆忙忙）。""]"	community contributor	2025-10-17 22:31:25	2025-10-17 22:21:25
xytbxt6ycs7	xcwue5mp6vp	瓷瓷在在	1	adj	從容不迫，游刃有餘			community contributor	2025-10-17 22:21:24	2025-10-17 22:21:24
xuu7y3b97y7	xtatvgyxzfw	瓷瓷	1		從容不迫		"[""～着（luoh24）。""]"	community contributor	2025-10-17 22:18:30	2025-10-17 22:18:30
x8hnjks7jyw	x6vnsf4mmwj	閒閒落落	1	adj	同「閒落」（eing33 noh5）。			community contributor	2025-10-17 22:05:02	2025-10-17 22:05:02
xakfxtxgc5s	x2ua4zyhs2s	閒落落	1	adj	同「閒落」（eing33 noh5）。			community contributor	2025-10-17 22:02:05	2025-10-17 22:02:05
xvqy74fgh6m	x27ce3s33t2	閒	1	n	〈書〉空隙。同「間」（gang21）			community contributor	2025-10-17 22:00:39	2025-10-17 21:56:21
xceh7f7y56k	x27ce3s33t2	閒	2	n	〈書〉間諜，奸細。同「間」（gang21）			community contributor	2025-10-17 22:00:39	2025-10-17 21:56:21
xdpp7yphvcg	xtcb29qpf7s	閒	1	n	〈書〉中間。同「間」（gang55）。		"[""《詩經·齊風·還》：「子之還兮，遭我乎峱之～兮。」""]"	community contributor	2025-10-17 21:53:09	2025-10-17 21:53:09
xzv2m4pxt89	xzjm434d458	在在	1		從容不迫，游刃有餘		"[""瓷瓷～（從容不迫）。""]"	community contributor	2025-10-17 22:16:39	2025-10-17 20:20:05
xy49e3acam5	x5dshu7cqda	寬寬	10		不着急，慢慢地來。		"[""～着（luoh24）。"", ""本底應該～瓷瓷，有閒講脬；遘現在鑽來鑽去，𡅏扒𡅏挖（本來應該從從容容，談笑風生；現在是匆匆忙忙，連滾帶爬）！""]"	community contributor	2025-10-18 01:40:24	2025-10-17 20:18:49
xk8q8wyq8bc	xj4stynrw27	野講野聽	1		道聽途說			community contributor	2025-10-17 19:54:56	2025-10-17 19:54:56
xkfzb5fuswc	xycg3bk5cq3	亂䐯	1	adv	亂、胡（做）。		"[""～講（luang53 neoy33 oung33，胡說）。"", ""～做（luang53 neoy21 joo21，瞎搞）。""]"	community contributor	2025-10-17 19:41:43	2025-10-17 19:41:43
xzzmrwfh7gd	x8cptk5nugx	亂不	1	adv	亂、胡（做）。		"[""～講（luang21 buk24 goung33，胡說）。"", ""～做（luang21 buk55 joo21，瞎搞）。""]"	community contributor	2025-10-17 19:36:56	2025-10-17 19:36:56
xqyckz5ph3a	xhrn8yd9b3a	亂由	1	adv	亂、胡（做）		"[""～講（luang53 ngiu33 oung33，胡說）。"", ""～做（luang53 ngiu21 joo21，瞎搞）。""]"	community contributor	2025-10-17 19:37:08	2025-10-17 19:33:43
xgmdyknx95b	x4ynn778nyy	鯉魚餅	1	n	福州傳統糕點，以其狀若鯉魚而得名。榕俗，中秋節食鯉魚餅。			community contributor	2025-10-17 19:23:56	2025-10-17 19:23:56
xd7g6y4npps	xcwgp9vn2q5	拾月華	1		動賓短語。月華，係福州傳說中月亮裏的寶物，會在農曆八月十五時降落人間。榕俗，每逢中秋，童稚會在月光普照的大地上，競相找尋掉落的月華，稱之「拾月華」。			community contributor	2025-10-17 19:17:52	2025-10-17 19:16:30
xnd3uyp6fj2	xnnp4mwzh33	賞月	1		動賓短語，賞月。		"[""中秋節～，食中秋餅。""]"	community contributor	2025-10-17 18:36:26	2025-10-17 18:36:26
xhf4r77zky6	xuq3h6avuqk	辮辮辮	1		動賓短語，編辮子	頭一字爲動詞，末兩字爲名詞。		community contributor|community contributor	2025-10-17 17:47:07	2025-10-17 17:46:20
xetgbsbz6ve	xeapz8zfg5m	蜘蛛𦁧	1	n	蜘蛛網		"[""結～""]"	community contributor	2025-10-17 17:15:20	2025-10-17 17:13:43
xwrhwvf59eu	xr65gvnpspe	結縲	1	n	結，疙瘩。條狀物交纏打成的球狀突起。		"[""拍～（打繩結）。""]"	community contributor	2025-10-17 17:11:07	2025-10-17 17:11:07
xy6urbmdygr	xjq3qq7e556	砌磚	1		動賓短語，砌磚，砌牆。			community contributor	2025-10-17 15:23:07	2025-10-17 15:23:07
x52spehte28	xmnhbarzsns	加紋席	1	n	中間或邊緣加有花紋圖案的草席			community contributor	2025-10-15 20:59:55	2025-10-15 20:59:55
xxe2wjbqaqu	x3brwvw98u3	加*	1		傾斜的，歪斜的。不單說，見「加*三*欹」（ga21 lang55 ki55）等詞			community contributor	2025-10-15 20:49:04	2025-10-15 20:49:04
xh5t53emybz	xzs69ugqrne	半酸甜	1	adj	形容食物又酸又甜		"[""閩菜大多數都是～其，福州儂第一愛食總*款其味。（閩菜大多數都是酸甜口的，福州人最愛喫這種味道）""]"	community contributor	2025-10-13 23:00:16	2025-10-13 23:00:16
xm49seqe8pv	xaxtevgmdkd	桔橰	1	n	〈書〉汲水的工具。以繩懸橫木上，一端繫水桶，一端繫重物，使其交替上下，以節省汲引之力。	《康熙字典》：「桔橰，井上轆轤也。《莊子·天運篇》：『桔橰者，引之則俯，舍之則仰。』」		community contributor	2025-10-08 13:09:46	2025-10-07 22:28:18
x3dbegdvv9u	xmc7mg5kftv	橰	1	n	見「桔橰」（汲水器具）。	大徐本《說文解字·木部·新附》：「橰，桔橰，汲水器也。從木臯聲。」徐鉉古牢切，今音go55。《中文大辭典·木部》：「橰，槔之俗字。曹全碑作橰。」		community contributor	2025-10-07 22:25:34	2025-10-07 22:25:34
x3wy53q8v6p	xf9gtenptby	𢩅相弄	1	n	福州鼓樓區黃巷的一條小支弄。福州早期的「𢩅相店」（照相館），許多聚集在黃巷：如廬山軒、鏡中天等，有三十來家，故此得名。	俗稱。正式名作「照相弄」。		community contributor	2025-10-07 19:52:20	2025-10-07 19:48:21
xjwp55wgfbm	xjzx4ju5mj4	照相弄	1	n	福州鼓樓區黃巷的一條小支弄。福州早期的照相館，許多聚集在黃巷：如廬山軒、鏡中天等，有三十來家。故此這條小支弄被稱爲“照相弄”。	口語又稱「𢩅相弄」（kiak21 suong53 looyng242）。		community contributor	2025-10-07 19:53:55	2025-10-07 19:45:18
xr7z9y3rf4p	xb4knjed3x5	凊飯𥻵	1	n	長樂小喫，一種米粿。外多以糯米包裹，內多爲紅豆餡，貼在荷葉上。			community contributor	2025-10-07 17:28:41	2025-10-07 17:28:41
xnmceackc5s	xdk4vnep52p	透底	1		到底，指直通到底			community contributor	2025-10-07 16:39:22	2025-10-07 16:39:22
x4t8uxqez3x	xg9tcw6j4px	溪裏	1	n	福州舊村名，在蓮花山南麓。解放溪（本為無名溪水）穿過其間，爰得名。村中趙氏居多。溪西側寶溪境，供奉臨水夫人（陳靖姑）、丹霞大聖（猴王）。二十一世紀初，整體拆遷至怡園小區。今存溪裏路，在五四北泰禾廣場附近。			community contributor	2025-10-06 00:33:41	2025-10-06 00:25:09
x2btm48d2jh	xvcqqhxefcz	塔頭街	1	n	福州地名	當地實際讀音爲buak21 tau55 e55，首字讀音特殊		community contributor	2025-10-05 23:24:15	2025-10-05 23:24:15
xa67nq3f6kj	x27fdxhbr8j	塔頭	1	n	福州地名，來源於塔頭街。	tak21 tau53係憑字讀。「塔頭街」三字，本地讀如buak21 tau55 e55，首字讀音特殊。	"[""～小學。""]"	community contributor	2025-10-05 23:20:35	2025-10-05 23:19:44
xekwum7nv7p	x5d75f9b86x	漈	1	n	瀑布		"[""許所其～第一俊（那裏的瀑布最美）"", ""～下（村名，在屏南縣）""]"	community contributor	2025-10-04 12:46:26	2025-10-04 12:46:26
x5wyetp7fbx	xwhc3tur72z	等於	1	v	等於		"[""嚽～講汝根本就無做吓（這等於說你根本就沒做啊）！""]"	community contributor	2025-10-04 12:41:49	2025-10-04 12:41:49
xtwawzr5s9s	x29xx6ca3p4	於	1		不成詞語素。見於“等於”。			community contributor	2025-10-04 12:39:47	2025-10-04 12:39:47
x9my26ez9hs	xxyjbsh2xy3	乍	1	adv	突然。		"[""《孟子·公孫丑上》：「今人～見孺子將入於井，皆有怵惕惻隱之心。」"", ""暴～（突然）。""]"	community contributor	2025-10-04 12:39:34	2025-10-04 12:29:11
x3cxandqhj6	xxyjbsh2xy3	乍	2	adv	〈書〉剛剛。		"[""～暖還寒"", ""霪雨～晴"", ""初來～到""]"	community contributor	2025-10-04 12:29:11	2025-10-04 12:29:11
xxewfmhwns3	xxyjbsh2xy3	乍	3	adv	〈書〉暫時。		"[""《文選·孔稚珪·北山移文》：「乍迴跡以心染，或先貞而後黷。」""]"	community contributor	2025-10-04 12:30:48	2025-10-04 12:29:11
xg7c89egyaj	xgf8xgght4p	實際	1	adv	其實		"[""這樣事際我～無盡清楚（這件事情我其實不是很清楚）""]"	community contributor	2025-10-04 12:25:44	2025-10-04 12:25:12
x7sphs5g7th	xdpcke4pxqh	炒肉糕	1	n	糕點名。軟潤，有彈性。	民間有與「尾梨糕」混用的現象。唯炒肉糕係炒製，而尾梨糕係蒸製，成品幾同而已。		community contributor	2025-10-03 19:49:32	2025-10-03 19:49:32
xynx2xxjaf7	x4rjuz3uy5v	炒肉餅	1	n	烤熟的發麵餅，有菜、肉等餡，味鹹。	口語也說「蔥肉餅」「菜肉餅」		community contributor	2025-10-03 19:19:55	2025-10-03 19:19:55
xqtxjgpxa3s	xftpvf6zwr2	蔥肉餅	1	n	烤熟的發麵餅，有菜、肉等餡，味鹹。	口語也說「菜肉餅」「炒肉餅」		community contributor	2025-10-03 19:20:09	2025-10-03 19:16:05
x33nb4xpgdu	xnuqyh2p6px	樹軀	1	n	樹幹截成的段子。			community contributor	2025-10-03 01:34:29	2025-10-03 01:34:29
xrgu6tgdzs3	xtcs7658rt2	覷鬧熱	1		動賓短語，看熱鬧。			community contributor	2025-10-03 01:14:09	2025-10-03 01:14:09
xffc7ngw3b3	xkbmhfq49vt	蜀工遘暗	1		一天到晚。成天。			community contributor	2025-09-28 13:22:55	2025-09-28 13:22:55
xade5hauac3	xyreff4daxv	蜀工遘暝	1		一天到晚。	口語也說「蜀工遘暗」（soh55 geoyng55 gau53 ang21、soh55 geoyng55 gau53 uang21）。		community contributor	2025-09-28 13:15:49	2025-09-28 13:15:49
xpedacddjpr	xq27hpuqgsv	蜀日遘暝	1		一天到晚。	口語也說「蜀日遘暗」（soh21 nik21 gau53 ang21、soh21 nik21 gau53 uang21）。		community contributor	2025-09-28 13:08:52	2025-09-28 13:08:52
xcnjm6mmmzs	xm3nma6jznr	無生相	1		（坐、立）沒個樣子，姿態難看。			community contributor	2025-09-26 17:19:28	2025-09-26 17:19:28
xracbx89uke	x7gkkrrdk6f	搶拍奪	1	v	打砸搶		"[""這幾隻呆囝今旦復敆𡅏～別儂其乇了。（這幾個壞傢伙今天又在打砸搶別人的東西了。）""]"	community contributor|community contributor	2025-09-24 00:44:57	2025-09-23 19:52:24
xab78da6qn9	xjhrwc6cgur	安裝	1	v	同普通話「安裝」。	配置、設置器物，口語傳統上說「張」（duong55）。	"[""～空調。"", ""～軟件。"", ""～應用。""]"	community contributor	2025-09-22 19:48:50	2025-09-22 19:48:50
xmw9bw6pzxg	x8fync4necu	佔	1	v	有、具有。據有。	「佔」爲分化字，這個意義原本也寫作「佔」。簡化字作「占」。		community contributor|王力, 岑麒祥, 林焘. 古汉语常用字字典: 第4版[M]. 北京: 商务印书馆, 2005.|教育部. 教育部重編國語辭典修訂本: 臺灣學術網路第五版[DB]. 2015.	2025-09-22 18:41:15	2025-09-22 18:41:15
x6nzzw92r4g	x8fync4necu	佔	4	v	取得，得到。沾光。		"[""～便宜。""]"	community contributor|馮愛珍. 福州方言詞典[M]. 南京: 江蘇教育出版社, 1998.	2025-09-22 18:43:31	2025-09-18 18:14:19
x8zrbf274hd	xnnue7jdfnc	摔跤	1	n	〈書〉角力比賽，以摔倒對方為勝。也作「摔交」。	口語說「抱倒」（bo53 lo33）。		community contributor|教育部. 教育部重編國語辭典修訂本: 臺灣學術網路第五版[DB]. 2015.	2025-09-21 12:28:47	2025-09-21 12:28:47
xh5sb6ywwzh	xffk4aj6qr9	心氣	1	n	中醫術語，稱心臟之氣為「心氣」，約同心臟功能的強弱。		"[""《靈樞經·天年》：「六十歲，～始衰，苦憂悲，血氣懈惰，故好臥。」""]"	community contributor|教育部. 教育部重編國語辭典修訂本: 臺灣學術網路第五版[DB]. 2015.	2025-09-21 12:04:23	2025-09-21 12:04:23
xm9tdn8texb	xffk4aj6qr9	心氣	2	n	〈書〉志氣。		"[""〔唐〕韓愈《送侯參謀赴河中幕》詩：「爾時～壯，百事謂己能。」""]"	community contributor|教育部. 教育部重編國語辭典修訂本: 臺灣學術網路第五版[DB]. 2015.	2025-09-21 12:04:23	2025-09-21 12:04:23
xwsqgmhx2ds	xffk4aj6qr9	心氣	3	n	心情。		"[""〔明〕王守仁《傳習錄》卷下：「～和平。」"", ""～開。（心情舒暢。）"", ""～儥開。（心情鬱悶。）""]"	community contributor|教育部. 教育部重編國語辭典修訂本: 臺灣學術網路第五版[DB]. 2015.	2025-09-21 12:04:23	2025-09-21 12:04:23
