id	word__id	word__text	text	banguace	page_number	column_number	row_number	radical_id	note	updated_time	created_time
xr3yggac5mp			来	lì	1750	3	1	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xpnc8hyhks9	xha7ygcr9xr	伶	伶	lìng	1750	3	2	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xabc3j836ct	xy4f6nrbwq4	佞	佞	nêng	1750	3	3	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xc8pg49vyvz	xa38vewjh2d	伲	伲	niè	1750	3	4	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xu5yvv53at4	xa38vewjh2d	伲	伲	niê	1750	3	4	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xpx9gw8v6cf	x2kjbu53257	伮	伮	nù	1750	3	5	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xkdhjsndrbn			你	nṳ̄	1750	3	6	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xb6v54b44zr	xv2s36hduuw	位	位	ôi	1750	3	7	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xyhwybv8xk9	xdwp5nvzhr5	伻	伻	pĕng	1750	3	8	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xdjqsdd2mxm	xxtawymsyst	伾	伾	pĭ	1750	3	9	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
x965v5f9gzc	x6jxvnewedr	伴	伴	puâng	1750	3	10	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xneu2yvf4yh			伺	sê̤ṳ	1750	3	11	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xjtyhv4amur	xthgecydnce	似	似	sê̤ṳ	1750	3	12	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xdbkffnzvmu	xj5rjwf6mnh	佀	佀	sê̤ṳ	1750	3	12	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
x4acx4jafmv	x47uvxwxad2	伸	伸	sĭng	1750	3	13	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xq9rvw8puw8			体	tā̤	1750	3	14	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
x4nsu3m2nqn	x8mt5hypdyv	佇	佇	tṳ̄	1750	3	15	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xg4udep7aya			㑄	ū	1750	3	16	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
x2n576dt69w	x48y4pfn3rv	余	余	ṳ̀	1750	3	17	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xtuz8826745			佰	báik	1750	3	18	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xqkasu2g9hd			佰	báh	1750	3	18	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xkprrhruh69			併	béng	1750	3	19	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xtqcy9u84bf			併	biáng	1750	3	19	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xawvwgt54de			併	pĭng	1750	3	19	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
x2vv9cagxky	xk9bm4hkrbm	佩	佩	buôi	1750	3	20	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xkuqtg9bgc5	xhumts2rwrj	侜	侜	cĭu	1750	3	21	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xsuy8v7f8be	xcmtkx5j4j5	侘	侘	chá	1750	3	22	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
x5ceshugusx	xczp6vdz6g2	佽	佽	ché̤ṳ	1751	1	1	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xwxujxg5tqv	xczp6vdz6g2	佽	佽	ché	1751	1	1	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xxk3xaxcby5	x45xmqn3gf3	侈	侈	chiē	1751	1	2	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xccqmj5jp26	xufjyuj46hh	侄	侄	dĭk	1751	1	3	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xqbtrhu8dre	x27yezuhtwd	侑	侑	êu	1751	1	4	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xn9455h5a9n	x2jcd4wyasu	佳	佳	gă	1751	1	5	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xkkdwtvszy6	xs6f43ta5ug	佶	佶	gék	1751	1	6	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xjnhvc3jgef	xhcmrs4ryxk	佸	佸	guák	1751	1	7	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xn593bcedfa			供	gṳ̆ng	1751	1	8	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xz69v4h7h9j			侐	hék	1751	1	9	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xe875d4bmut			侀	hìng	1751	1	10	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xp9jum73gfr	xrjst9s4tvy	依	依	ĭ	1751	1	11	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xvy37e4qt2d	xxt3hf35hwc	佾	佾	ĭk	1751	1	12	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xzw8xrpujhg	xmad2wc7pbg	佯	佯	iòng	1751	1	13	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xzr9wydvgbs			侃	kāng	1751	1	14	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xnjvcwx2m6j			來	lài	1751	1	15	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xbkhnfy3447			來	lì	1751	1	15	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xk587725a8c	xgu2ywjwgf7	例	例	liê	1751	1	16	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xrzu9qsu2v7	x4ezyzae6r2	佬	佬	liéu	1751	1	17	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xn344hmghyq	x4ezyzae6r2	佬	佬	lâu	1751	1	17	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
x49byjfm8vv	x5tys729nyy	侔	侔	mèu	1751	1	18	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xcptg6r2rkx	xb6btu8q5gw	価	価	sâ̤	1751	1	19	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xpczzwgk456	xc6rk7xyggc	侍	侍	sê	1751	1	20	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xs4df3cjyty	x2tsaermhr8	侁	侁	sĭng	1751	1	21	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
x4nw3g4mzz5			使	sṳ̄	1751	1	22	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xeusexzcmuk			使	sé̤ṳ	1751	1	22	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xbwh7htngxb			使	sāi	1751	1	22	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xenh3bghf2p			使	sái	1751	1	22	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xzp7f4edxx8	x5pyns42yj3	佻	佻	tiĕu	1751	1	23	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
x8399t6swku	xy2vqseagkw	五	〥	ngô	1750	2	2	xtbsgt26g2h		2025-09-26 19:02:55	2025-05-16 17:05:07
xcc74uacbdt			侏	tṳ̆	1751	2	1	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xy3r46w6jxx			侏	cuŏ	1751	2	1	xtbsgt26g2h	原書有誤，已更正	2025-05-16 17:05:07	2025-05-16 17:05:07
x6fn395ff44	xq4cvj4cf2n	侗	侗	tŭng	1751	2	2	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xrjpskspjnv			便	biêng	1751	2	3	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xtp9kwuaxe5			便	bièng	1751	2	3	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
x3gh8uvcmtu	xtfb7uut9u2	保	保	bō̤	1751	2	4	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xf76pjasj6v	xnhaex9x96n	侵	侵	cĭng	1751	2	5	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xbuyjgfed4p			侲	cīng	1751	2	6	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xvayveawzcw	xc4gdwv5en3	俊	俊	cóng	1751	2	7	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xu8v8by5mvw	xp7mjqsf4xh	俎	俎	cū	1751	2	8	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xmyxrgfq8vc	xwbxktmjstd	促	促	ché̤ṳk	1751	2	9	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xyzm7mmgtg4	xe9pf3rpyv4	俥	俥	chiă	1751	2	10	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xx27x3ubpfw	xe9pf3rpyv4	俥	俥	chuŏ	1751	2	10	xtbsgt26g2h	原書有誤，已更正	2025-05-16 17:05:07	2025-05-16 17:05:07
xt437y5ppwz	xyapb4cbnx6	俏	俏	chiēu	1751	2	11	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
x4bp8sdynkf			俤	diê	1751	2	12	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xvvp32xjm4g			俓	géng	1751	2	13	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xzq2d3bvmdm	xssqmcvvez7	俅	俅	gìu	1751	2	14	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
x7thqzk372a	xdykvs9e5jw	俙	俙	hĭ	1751	2	16	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xyy4xyj7gth			係	hiê	1751	2	17	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xerf8dtur23	xfdj5haca5f	俠	俠	hiĕk	1751	2	18	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xbxs6n2w4ne	x5txg2grd37	俔	俔	hiēng	1751	2	19	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xnd85ybzzse	xpe9q597hnu	俘	俘	hŭ	1751	2	20	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
x3ux3vajy5a	xpa3xa425kh	俛	俛	hū	1751	2	21	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xrgcg634n5q	x7swvpbj8zk	俐	俐	lê	1751	2	22	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xkkwdsxawpg			俚	lī	1751	2	23	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xxc26w2m44e			俚	là	1751	2	23	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xy8hwh86k9u	x3npvgrbk64	侶	侶	lṳ̄	1751	3	1	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xg7rnfp8myq	x859fu2uwkh	㑚	㑚	nâ	1751	3	2	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xqdcyrxunyh	xkvtu7npgxu	俄	俄	ngò̤	1751	3	3	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
x86h8sk378v	xh56vysd6ce	俁	俁	ngṳ̄	1751	3	4	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xudhdsmkgy3	xt59cst2kfk	信	信	séng	1751	3	5	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xzgsm3yuhnt			俟	sê̤ṳ	1751	3	6	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xnvnwyteyey	xz2rgfsmeg7	俗	俗	sṳ̆k	1751	3	7	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xxbxa9u96rq	xc8g296sxzt	侮	侮	ū	1751	3	8	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
x3wvksmsmda			兪	ṳ̀	1751	3	9	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xm5vz3rckkh	xht99ae9bd3	俑	俑	ṳ̄ng	1751	3	10	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xj4997b4m92	xprf6bbqazx	俳	俳	bài	1751	3	11	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xv7mjpvpj5g			併	béng	1751	3	12	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xwn6sgunq2p			併	biáng	1751	3	12	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xx468sq5tcs			併	pĭng	1751	3	12	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
x4572f6y47j			偹	bê	1751	3	13	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xu7qnepxkse	xx8zyzymcyb	俾	俾	bĭ	1751	3	14	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xvwzanxf3nb	xef44cp9kdm	倍	倍	buôi	1751	3	15	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
x4zsarfyspr			倳	cé̤ṳ	1751	3	16	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
x8q2qdrzzyt			借	ciá	1751	3	17	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xnzn2r9cct3			借	cióh	1751	3	17	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xfbpb6dhk84			偼	ciĕk	1751	3	18	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xchyq8ke5us	xgqugb4tkqu	俴	俴	ciēng	1751	3	19	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xkb4bmzjcc2	xzum3tg49yp	倅	倅	có̤h	1751	3	20	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xtp9drjfx3j			倩	cháing	1751	3	21	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xj7xsh425yh			倩	chiáng	1751	3	21	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
x7dnpmzzwkw	x5bnpr8d8dh	倡	倡	chiŏng	1751	3	22	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xjapnqbj3jg	x5bnpr8d8dh	倡	倡	chióng	1751	3	22	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xnhcb5dhdfe	xavynevc6wj	倉	倉	chŏng	1752	1	1	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xtfz2n392vs	xanma6cf49h	倬	倬	dáuk	1752	1	2	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xswccru4afv			倒	dō̤	1752	1	3	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xft9t97sgxs	xngncj3h6gp	倨	倨	gé̤ṳ	1752	1	4	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xbnmynhdnhw	xunurxgdvdp	俱	俱	gê̤ṳ	1752	1	5	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xnhy2jkunv5	xunurxgdvdp	俱	俱	gṳ̀	1752	1	5	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xrufteubq6y			個	gó̤	1752	1	6	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xd4tbyvzauj	xhxrub6bbgj	倌	倌	guăng	1752	1	7	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xbvt57gqj9u	xspzgxqbmup	倔	倔	gŭk	1752	1	8	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xx7xs7fn7vw	xfe9dkp7xra	倦	倦	guông	1752	1	9	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xwgqfn7yunq			倖	hâing	1752	1	10	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
x6r6jazynvq	xp2kaw2tt77	候	候	hâiu	1752	1	11	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
x23ewxpvw6j	xkd65fae85w	俸	俸	hóng	1752	1	12	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xspuzj2nrwa	xfnjerjjaa7	俯	俯	hū	1752	1	13	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xb576t4y34b			倣	huōng	1752	1	14	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xwdyyt2d7z3			倚	ī	1752	1	15	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xwckfxn7ajx			倚	āi	1752	1	15	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xhpk6skssq2	x63xaaey87w	倥	倥	kŭng	1752	1	16	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xqdxrg77vm9	xt5c68ym4j6	倆	倆	liōng	1752	1	17	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
x33wcucsawz	xfcvuzz6thw	倫	倫	lùng	1752	1	18	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xrh5mwyc7b2	xsmh6waeu4h	們	們	muòng	1752	1	19	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xa475vccquu	xpd3reqbkpz	倪	倪	ngà̤	1752	1	20	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xktazv5zcp2			倐	sé̤ṳk	1752	1	21	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
x2qsnr6zxvz	x4peg8emune	倏	倏	sé̤ṳk	1752	1	21	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xp2t8f7juy7			俶	sé̤ṳk	1752	1	22	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xsnkrxk95k3			値	sĭk	1752	2	1	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xbbe3nvx9wk			値	dĭk	1752	2	1	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
x3n9cvganxj			値	dĕk	1752	2	1	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xsmsd53tefa	xg39jagu95a	修	修	sĭu	1752	2	2	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
x3bsbvz2qyr			䘮	sŏng	1752	2	3	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xxz5vmajpdd			䘮	sáung	1752	2	3	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
x8f4ev5cxvq	xcd7h7cs3t2	倜	倜	ték	1752	2	4	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xmfa5msv5bx	xjkpdkq6ghk	倀	倀	tióng	1752	2	5	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xqbchyg8g88	xhu6pmfzrrn	倘	倘	tōng	1752	2	6	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
x4vt3utz9ru	x7edw9px5qj	倭	倭	uŏi	1752	2	7	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xxzujfq4akw	x7edw9px5qj	倭	倭	uŏ	1752	2	7	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xy46t6kpx9t			側	cáik	1752	2	8	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xtw9quym4d3			側	cháik	1752	2	8	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xuwuakvgb74	x3pvkde9a6t	做	做	có̤	1752	2	9	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xghbx9twmr2			偬	cūng	1752	2	10	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xfxtf2e62r4			偢	chĭu	1752	2	11	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xngemp4j8vh			偵	dĭng	1752	2	12	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xef96uzcct7			偵	diāng	1752	2	12	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xavg84q4ztk	xffftgfx9du	停	停	dìng	1752	2	13	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xxyc7jt5y95			𠊲	dŏk	1752	2	14	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xbas3kac9fu			假	gā	1752	2	15	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xeq5jqjpcx7			假	gá	1752	2	15	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xmpesyuwz8t	xb2yuueuzzh	偕	偕	găi	1752	2	16	xtbsgt26g2h		2025-05-16 17:05:07	2025-05-16 17:05:07
xwdjrtas95h	xbvpkva8he5	偈	偈	giék	1752	2	17	xtbsgt26g2h		2025-05-16 17:05:08	2025-05-16 17:05:08
xgtu7qsuyr7			健	giông	1752	2	18	xtbsgt26g2h		2025-05-16 17:05:08	2025-05-16 17:05:08
xnkhvr9cndc			偃	iēng	1752	2	19	xtbsgt26g2h		2025-05-16 17:05:08	2025-05-16 17:05:08
xjxtttattcg	xfmyucj4f4z	偶	偶	ngēu	1752	2	20	xtbsgt26g2h		2025-05-16 17:05:08	2025-05-16 17:05:08
xphp6esvwcu			偪	páik	1752	2	21	xtbsgt26g2h		2025-05-16 17:05:08	2025-05-16 17:05:08
xxr8kcf8e4c	xqxuzfus2jv	偏	偏	piĕng	1752	2	22	xtbsgt26g2h		2025-05-16 17:05:08	2025-05-16 17:05:08
xb7889z3nd6	xr24cu72ajf	偲	偲	sṳ̆	1752	3	1	xtbsgt26g2h		2025-05-16 17:05:08	2025-05-16 17:05:08
xby9ythcwpr			偷	tĕu	1752	3	2	xtbsgt26g2h		2025-05-16 17:05:08	2025-05-16 17:05:08
x6b39xt3hzu			偷	tău	1752	3	2	xtbsgt26g2h		2025-05-16 17:05:08	2025-05-16 17:05:08
x8bgazbkc3e	x9zyxcf9kbe	偉	偉	ūi	1752	3	3	xtbsgt26g2h		2025-05-16 17:05:08	2025-05-16 17:05:08
xmnejh3sgpa	xvhgjyj8uev	偎	偎	uōi	1752	3	4	xtbsgt26g2h		2025-05-16 17:05:08	2025-05-16 17:05:08
xes4kzabzxa	xmnw36nrg6w	傍	傍	bâung	1752	3	5	xtbsgt26g2h		2025-05-16 17:05:08	2025-05-16 17:05:08
xye6amcr2vc	xmnw36nrg6w	傍	傍	bòng	1752	3	5	xtbsgt26g2h		2025-05-16 17:05:08	2025-05-16 17:05:08
xh5ugrvyk4w	xmnw36nrg6w	傍	傍	pâung	1752	3	5	xtbsgt26g2h		2025-05-16 17:05:08	2025-05-16 17:05:08
xj36392d67j	xqn5w9f7rr5	備	備	bê	1752	3	6	xtbsgt26g2h		2025-05-16 17:05:08	2025-05-16 17:05:08
xamvejnzg4z	xempwejmyqf	搓	搓	chŏ̤	1752	3	7	xtbsgt26g2h		2025-05-16 17:05:08	2025-05-16 17:05:08
xj8a7g9twyt	x7a23ub6vx3	傖	傖	chŏng	1752	3	8	xtbsgt26g2h		2025-05-16 17:05:08	2025-05-16 17:05:08
x5h4kt2jejy	xda9kafnst2	傏	傏	dòng	1752	3	9	xtbsgt26g2h		2025-05-16 17:05:08	2025-05-16 17:05:08
xy43d6dfrsr			傢	gă	1752	3	10	xtbsgt26g2h		2025-05-16 17:05:08	2025-05-16 17:05:08
x788k3suduz	xd22je6rapf	傑	傑	giĕk	1752	3	11	xtbsgt26g2h		2025-05-16 17:05:08	2025-05-16 17:05:08
xajapqtgrqw			傀	gūi	1752	3	12	xtbsgt26g2h		2025-05-16 17:05:08	2025-05-16 17:05:08
xv8n832a6ve			傀	kuŏ	1752	3	12	xtbsgt26g2h		2025-05-16 17:05:08	2025-05-16 17:05:08
xd9vpgx4txp			傚	hâu	1752	3	13	xtbsgt26g2h		2025-05-16 17:05:08	2025-05-16 17:05:08
x5qq2ed6d3y			傅	hó	1752	3	14	xtbsgt26g2h		2025-05-16 17:05:08	2025-05-16 17:05:08
xxq7h223sjr	xzhj4jegrf3	傘	傘	sāng	1752	3	15	xtbsgt26g2h		2025-05-16 17:05:08	2025-05-16 17:05:08
x3tam95w9yy	xvds7jp3mtt	傁	傁	sēu	1752	3	16	xtbsgt26g2h		2025-05-16 17:05:08	2025-05-16 17:05:08
xw2awt5xzd9	xayyj5stfcx	債	債	cái	1752	3	17	xtbsgt26g2h		2025-05-16 17:05:08	2025-05-16 17:05:08
xqhd8tt4yt4	xqgtwn4f5zc	傯	傯	cūng	1752	3	18	xtbsgt26g2h		2025-05-16 17:05:08	2025-05-16 17:05:08
x4gzyw26ud7	xfsaut6sx6k	僉	僉	chiĕng	1752	3	19	xtbsgt26g2h		2025-05-16 17:05:08	2025-05-16 17:05:08
x9zfu972m24	x736nchb8cf	催	催	chŏi	1752	3	20	xtbsgt26g2h		2025-05-16 17:05:08	2025-05-16 17:05:08
x6qwqjfxqzt	x736nchb8cf	催	催	chuŏi	1752	3	20	xtbsgt26g2h		2025-05-16 17:05:08	2025-05-16 17:05:08
xnhj8hdjbby			傳	duòng	1752	3	21	xtbsgt26g2h	原書有誤，已更正	2025-05-16 17:05:08	2025-05-16 17:05:08
xb3ncyb5dhh			傳	duông	1752	3	21	xtbsgt26g2h	原書有誤，已更正	2025-05-16 17:05:08	2025-05-16 17:05:08
xpzx865nx7n			僅	gê̤ṳng	1752	3	22	xtbsgt26g2h		2025-05-16 17:05:08	2025-05-16 17:05:08
xbxqz9be56f			傾	kīng	1753	1	1	xtbsgt26g2h		2025-05-16 17:05:08	2025-05-16 17:05:08
xkt2hgshqf8			傾	kìng	1753	1	1	xtbsgt26g2h		2025-05-16 17:05:08	2025-05-16 17:05:08
xtnech2ahee	x7zq7x6nbuy	僂	僂	lèu	1753	1	2	xtbsgt26g2h		2025-05-16 17:05:08	2025-05-16 17:05:08
x87wusy7dh5	x7zq7x6nbuy	僂	僂	lṳ̄	1753	1	2	xtbsgt26g2h		2025-05-16 17:05:08	2025-05-16 17:05:08
x6jeeyjyyfc	x3vzhhm47eb	僇	僇	lṳ̆k	1753	1	3	xtbsgt26g2h		2025-05-16 17:05:08	2025-05-16 17:05:08
xf3474t4kvk	xhgdem8rzgn	僈	僈	mâng	1753	1	4	xtbsgt26g2h		2025-05-16 17:05:08	2025-05-16 17:05:08
