id	word__id	word__text	text	tone	cik_final	cik_initial	ling_final	ling_initial	cik_order	ling_order	cik_annotation	ling_annotation	li_annotate_cik_order	li_annotate_cik	li_annotate_ling_order	li_annotate_ling	comment	note	updated_time	created_time
xx7ymyq6kqv			𧿺	4	春	氣	公	悉	172	171	走								2025-05-16 17:04:05	2025-05-16 17:04:05
xntxa78jw8t	x33j9e58kk5	絀	絀	4	春	氣	公	悉	173	172	嬴~								2025-05-16 17:04:05	2025-05-16 17:04:05
xbr5rde3pkj			𧌑	4	春	氣	公	悉	174	173	蛣~，蟲也								2025-05-16 17:04:05	2025-05-16 17:04:05
xfzseuqgrsu			𨧱	4	春	氣	公	悉	175	174	銊，金未鍊								2025-05-16 17:04:05	2025-05-16 17:04:05
xf77qs2yxfr			𩣹	4	春	氣	公	悉	176	175	赤良馬								2025-05-16 17:04:05	2025-05-16 17:04:05
xygrrq3gqqm	xzbkpm8ujcm	䧊	䧊	4	春	氣	公	悉	177	176	大阜								2025-05-16 17:04:05	2025-05-16 17:04:05
xqzfgj7jadf	xhz2stm3zau	郡	郡	7	春	求	公	求	132	131	縣	~，樂人所群聚					#註=《唐韻》爲烏郭切，非鳥郭切。		2025-10-23 20:20:30	2025-05-16 17:04:05
xjr8svwxzme	xvq6kqt2ke5	𥏘	㑁	8	春	氣	公	悉	178	177	短貌18	同上短貌18	18	原作「㑁䂐」。《廣》、《集》幷竹律切，聲紐不合。幷為俗字，今不甚通行。本字應是「𥏘」。《集》：「𥏘，渠勿切《博雅》短也。」《字彙補》：「𥏘，𥏘𥏘，短貌。」𥏘應是後起俗字。	18	原作「㑁䂐」。《廣》、《集》幷竹律切，聲紐不合。幷為俗字，今不甚通行。本字應是「𥏘」。《集》：「𥏘，渠勿切《博雅》短也。」《字彙補》：「𥏘，𥏘𥏘，短貌。」𥏘應是後起俗字。			2025-05-16 17:04:05	2025-05-16 17:04:05
xr7q9r2k3a6	xvq6kqt2ke5	𥏘	𥏘	8	春	氣	公	悉	179	178	短貌18	同上短貌18	18	原作「㑁䂐」。《廣》、《集》幷竹律切，聲紐不合。幷為俗字，今不甚通行。本字應是「𥏘」。《集》：「𥏘，渠勿切《博雅》短也。」《字彙補》：「𥏘，𥏘𥏘，短貌。」𥏘應是後起俗字。	18	原作「㑁䂐」。《廣》、《集》幷竹律切，聲紐不合。幷為俗字，今不甚通行。本字應是「𥏘」。《集》：「𥏘，渠勿切《博雅》短也。」《字彙補》：「𥏘，𥏘𥏘，短貌。」𥏘應是後起俗字。			2025-05-16 17:04:05	2025-05-16 17:04:05
x8eq9qg3nck			𡲬	8	春	氣	公	悉	180	179		短羽							2025-05-16 17:04:05	2025-05-16 17:04:05
xe3cybyazmn	xmadeufcsv6	東	東	1	春	低	公	聲	181	180	西對	西對，日出之所							2025-05-16 17:04:05	2025-05-16 17:04:05
xwjjw43m8de	xeme54jpa79	敦	敦	1	春	低	公	聲	182	181	~厚，~篤	篤厚							2025-05-16 17:04:05	2025-05-16 17:04:05
x9v44pj8xv5	x522gy7rfvn	諄	諄	1	春	低	公	聲	183	182	詳語	詳語							2025-05-16 17:04:05	2025-05-16 17:04:05
xxavaw7rhed	x8tc9ca3dwh	弴	弴	1	春	低	公	聲	184	183	天子雕弓	天子彫畫之弓							2025-05-16 17:04:05	2025-05-16 17:04:05
xaf3vxmszab	xd67qr687f4	惇	惇	1	春	低	公	聲	185	184	寔心	厚，寔心也							2025-05-16 17:04:05	2025-05-16 17:04:05
x477by783v4	x6jy8vh37g7	屯	屯	1	春	低	公	聲	186	185	難	難							2025-05-16 17:04:05	2025-05-16 17:04:05
xbkuwxjhzt4	xzu7263r46k	迍	迍	1	春	低	公	聲	187	186	邅，坎坷	邅，猶坎坷							2025-05-16 17:04:05	2025-05-16 17:04:05
xgvmwc25jch			𩂓	1	春	低	公	聲	188	187	雨貌								2025-05-16 17:04:05	2025-05-16 17:04:05
xjmazhsfnwc	xsn3zemq7d3	涷	涷	1	春	低	公	聲	189	188	暴雨								2025-05-16 17:04:05	2025-05-16 17:04:05
xuen2yzbxxh	xgsgn6mt36y	窀	窀	1	春	低	公	聲	190	189	窗下棺								2025-05-16 17:04:05	2025-05-16 17:04:05
x76h72dkwjy			𢛔	1	春	低	公	聲	191	190	愚								2025-05-16 17:04:05	2025-05-16 17:04:05
x8gbcvx7cye			蝀	1	春	低	公	聲	192	191		螮~，虹蜺21			21	此字《林》書讀陰平，據《唐韻》，德紅切，《戚》書讀去聲，據《洪武王韵》，多貢切。			2025-05-16 17:04:05	2025-05-16 17:04:05
xscrsxqkcv9	xcrbauvghnt	董	董	2	春	低	公	聲	193	192	督也19	姓	19	原注「賢」，乃「督」之誤，據石改。《集》：董，覠動切，督也。					2025-05-16 17:04:05	2025-05-16 17:04:05
xvrgtvz3u6v	xkawex8zepf	懂	懂	2	春	低	公	聲	194	193	懵~	懵~							2025-05-16 17:04:05	2025-05-16 17:04:05
xds33kra6dt			𦡂	2	春	低	公	聲	195	194	肥~								2025-05-16 17:04:05	2025-05-16 17:04:05
x28jgj53pfp			𧽿	2	春	低	公	聲	196	195	走也								2025-05-16 17:04:05	2025-05-16 17:04:05
xbjne43nh35			𧄓	2	春	低	公	聲	197	196	鼓名20		20	原作「⿰壴童」。《康》無此字。乃「𧄓」之誤。《集》：「覠動切，𧄓𧄓，鼓聲。」					2025-05-16 17:04:05	2025-05-16 17:04:05
xvssjbd4adv	xmxu4e7ufre	蕫	蕫	2	春	低	公	聲	198	197	草名，草似蒲								2025-05-16 17:04:05	2025-05-16 17:04:05
xpanzhnr64j	xgq8bb35xqr	凍	凍	3	春	低	公	聲	199	198	寒冷	冷							2025-05-16 17:04:05	2025-05-16 17:04:05
x7pady39gar	xdcv7y7ccgw	棟	棟	3	春	低	公	聲	200	199	樑	柱							2025-05-16 17:04:05	2025-05-16 17:04:05
xevg7zkgty3	x7ggjpt86ga	頓	頓	3	春	低	公	聲	201	200	安	安~							2025-05-16 17:04:06	2025-05-16 17:04:06
xy85a979gur	xgukd9ggu2c	囤	囤	3	春	低	公	聲	202	201	小廪，盛糧	小𢋏，盛糧							2025-05-16 17:04:06	2025-05-16 17:04:06
xvj7j9bjc9e			蝀	3	春	低	公	聲	203	202	螮~，虹也21		21	此字《林》書讀陰平，據《唐韻》，德紅切，《戚》書讀去聲，據《洪武王韵》，多貢切。					2025-05-16 17:04:06	2025-05-16 17:04:06
xxnpjtfet3n			𧡍	3	春	低	公	聲	204	203	視								2025-05-16 17:04:06	2025-05-16 17:04:06
xgpsa4kct3j	xccup7th246	篤	篤	4	春	低	公	聲	205	204	~厚22	厚	22	原作「䔍」，乃「篤」之誤。《林》亦作「篤」。據石改。《集》：「竺，都毒切，厚也，通作篤。」					2025-05-16 17:04:06	2025-05-16 17:04:06
xvca858gw74	x322v5gqvgw	炢	炢	4	春	低	公	聲	206	205	火光	火光							2025-05-16 17:04:06	2025-05-16 17:04:06
xx5ggpm5usz	xsxpwj5zf96	督	督	4	春	低	公	聲	207	206	率	率							2025-05-16 17:04:06	2025-05-16 17:04:06
xjuw9zezj2p	xggzw4nzwsp	裻	裻	4	春	低	公	聲	208	207	新衣聲								2025-05-16 17:04:06	2025-05-16 17:04:06
xx7jay7c4hm	x9g43238suk	笜	笜	4	春	低	公	聲	209	208	笋								2025-05-16 17:04:06	2025-05-16 17:04:06
xbce5v8zxts	x5sgg7wttf8	同	同	5	春	低	公	聲	210	209	共	共							2025-05-16 17:04:06	2025-05-16 17:04:06
xhyfw864et3	x5sgg7wttf8	同	仝	5	春	低	公	聲	211	210	共	共							2025-05-16 17:04:06	2025-05-16 17:04:06
x8vqkc59phm	xua82ux7dg9	桐	桐	5	春	低	公	聲	212	211	梧~	梧~							2025-05-16 17:04:06	2025-05-16 17:04:06
x5tad7k6fcb	xfct3yvvkfw	童	童	5	春	低	公	聲	213	212	兒~	兒~							2025-05-16 17:04:06	2025-05-16 17:04:06
xcr549szgdc	xyqxg97jn8w	僮	僮	5	春	低	公	聲	214	213	~僕	僕也							2025-05-16 17:04:06	2025-05-16 17:04:06
xzp2ak35gey	xpndvuxvvax	瞳	瞳	5	春	低	公	聲	215	214	目童子	目珠，~子							2025-05-16 17:04:06	2025-05-16 17:04:06
xv2dzrakk3x	x6w7dbddw2g	彤	彤	5	春	低	公	聲	216	215	赤色	赤色							2025-05-16 17:04:06	2025-05-16 17:04:06
xpdepa9f7uz	xb8y2tmfv9w	鼕	鼕	5	春	低	公	聲	217	216	鼓聲	鼓聲							2025-05-16 17:04:06	2025-05-16 17:04:06
xr6mbhcw2xz	x6ekzhn7pxb	罿	罿	5	春	低	公	聲	218	217	鳥網								2025-05-16 17:04:06	2025-05-16 17:04:06
xbw233w6p35	xbetqwsvdz4	穜	穜	5	春	低	公	聲	219	218	禾先種後熟								2025-05-16 17:04:06	2025-05-16 17:04:06
x9s376kzz3x	x9vuhcgy2ev	曈	曈	5	春	低	公	聲	220	219	日出								2025-05-16 17:04:06	2025-05-16 17:04:06
x96a9krfm3k	xebdpddsf33	朣	朣	5	春	低	公	聲	221	220	月出								2025-05-16 17:04:06	2025-05-16 17:04:06
xs94ude3mtm	xenq96mu5sq	峒	峒	5	春	低	公	聲	222	221	山名								2025-05-16 17:04:06	2025-05-16 17:04:06
xhqg42jjwen	xkmefz3g98r	絧	絧	5	春	低	公	聲	223	222	布名								2025-05-16 17:04:06	2025-05-16 17:04:06
xwrt4f2wu5q	x3yhx9xxfsz	橦	橦	5	春	低	公	聲	224	223	木名								2025-05-16 17:04:06	2025-05-16 17:04:06
xyvmz24uy3g			𦨴	5	春	低	公	聲	225	224	舟名								2025-05-16 17:04:06	2025-05-16 17:04:06
xtae4573nrs	x85jdbskve7	筒	筒	5	春	低	公	聲	226	225	竹名								2025-05-16 17:04:06	2025-05-16 17:04:06
xtdevzrnctv	x5sgg7wttf8	同	詷	5	春	低	公	聲	227	226	共								2025-05-16 17:04:06	2025-05-16 17:04:06
xnpujc9w9x9	xcwxkm6mktk	筩	筩	5	春	低	公	聲	228	227	斷竹								2025-05-16 17:04:06	2025-05-16 17:04:06
xtwg2kd9qd9	xz52rm3nda2	潼	潼	5	春	低	公	聲	229	228	水名								2025-05-16 17:04:06	2025-05-16 17:04:06
x2879g7wsp3	xan9a2gswe7	㤏	㤏	5	春	低	公	聲	230	229	恎~，遑遽								2025-05-16 17:04:06	2025-05-16 17:04:06
xw8r88tyxzm			𢥞	5	春	低	公	聲	231	230	憂								2025-05-16 17:04:06	2025-05-16 17:04:06
xyf956h7p7g	xg5hac7whnb	浵	浵	5	春	低	公	聲	232	231	水深貌								2025-05-16 17:04:06	2025-05-16 17:04:06
xsgznhv6ypz			𦏆	5	春	低	公	聲	233	232	無角羊23		23	原作「𦏆」「鮦」，「鮦」已見下文，乃「𦍻」之誤。《集》：「𦍻𦏆，徒東切，無角羊。」原注「魚」，亦誤，據《集》改。					2025-05-16 17:04:06	2025-05-16 17:04:06
x9s4u2quack			𦍻	5	春	低	公	聲	234	233	無角羊23		23	原作「𦏆」「鮦」，「鮦」已見下文，乃「𦍻」之誤。《集》：「𦍻𦏆，徒東切，無角羊。」原注「魚」，亦誤，據《集》改。					2025-05-16 17:04:06	2025-05-16 17:04:06
x7sbkwbnb8k			㢥	5	春	低	公	聲	235	234	系舡篾24		24	原作「戙」，乃「㢥」之誤。《集》:「㢥，徒東切，舟纜所繫曰㢥。」音合義通。					2025-05-16 17:04:06	2025-05-16 17:04:06
xhthgvhpn4x	x5w3bvu6sb4	氃	氃	5	春	低	公	聲	236	235	毛散貌								2025-05-16 17:04:06	2025-05-16 17:04:06
xxb8f9hsvhv	xv9gavwcx2q	挏	挏	5	春	低	公	聲	237	236	引								2025-05-16 17:04:06	2025-05-16 17:04:06
xuq299ruuft	x8ezppdsb4j	酮	酮	5	春	低	公	聲	238	237	馬酪								2025-05-16 17:04:06	2025-05-16 17:04:06
xbwrg8c58sv	x5sgg7wttf8	同	衕	5	春	低	公	聲	239	238	通衢	衚~，街巷							2025-05-16 17:04:06	2025-05-16 17:04:06
xky692vcp6u	xjuthpjguer	幢	幢	5	春	低	公	聲	240	239	容25		25	原注「客」，乃「容」之誤。《集》：「幢，徒東切，幢容，車幨帷也。」					2025-05-16 17:04:06	2025-05-16 17:04:06
xgauxck92ux	xdeaskhk369	鮦	鮦	5	春	低	公	聲	241	240	鱧魚名								2025-05-16 17:04:06	2025-05-16 17:04:06
xeuqmbs5qmd			餇	5	春	低			242		食也								2025-05-16 17:04:06	2025-05-16 17:04:06
x4grdq97k4k			膧	5	春	低	公	聲	243	241	肥也								2025-05-16 17:04:06	2025-05-16 17:04:06
xjp7ccmybzj			𦒍	5	春	低	公	聲	244	242	飛也								2025-05-16 17:04:06	2025-05-16 17:04:06
x6tqefe27u3	xkgmhfy9xey	艟	艟	5	春	低			245		艨舡也								2025-05-16 17:04:06	2025-05-16 17:04:06
x3fdkgh3hmr	xuuftggbh6h	䴀	䴀	5	春	低	公	聲	246	243	水鳥								2025-05-16 17:04:06	2025-05-16 17:04:06
xe3gppxs6ef	xykxbrnue5z	㸗	㸗	5	春	低	公	聲	247	244	父也								2025-05-16 17:04:06	2025-05-16 17:04:06
xn3aqfebt69	xwvda45wkp4	䮵	䮵	5	春	低	公	聲	248	245	馬名								2025-05-16 17:04:06	2025-05-16 17:04:06
xzt58njhncu	xgn5jvqf3vm	恫	恫	5	春	低	公	聲	249	246	怨								2025-05-16 17:04:06	2025-05-16 17:04:06
xbcga576m32	x26yeb9uxy6	動	動	7	春	低	公	聲	250	247	靜反	靜反，振~							2025-05-16 17:04:06	2025-05-16 17:04:06
xj9gu8d3g3h	xw56b9cph89	慟	慟	7	春	低	公	聲	251	248	過哀	哀過							2025-05-16 17:04:06	2025-05-16 17:04:06
xwdenbkwxfe	x5dcyve8wp3	洞	洞	7	春	低	公	聲	252	249	空也，又𢜽也	空壑							2025-05-16 17:04:06	2025-05-16 17:04:06
x4mrw3vndzy	xpph4nyhasx	沌	沌	7	春	低	公	聲	253	250	混~	混~，統一							2025-05-16 17:04:06	2025-05-16 17:04:06
x3t2mw7wx6n	xb6xnkvndyq	鈍	鈍	7	春	低	公	聲	254	251	不利	魯也							2025-05-16 17:04:06	2025-05-16 17:04:06
x3ct4pd6nd5	xdz44v22uuj	飩	飩	7	春	低	公	聲	255	252	餛~26	錕~	26	原注「飽~」，乃「餛~」之誤。據石改，《林》注「餛~」，是。《玉篇》：「飩，徒昆切，餛飩也。」					2025-05-16 17:04:06	2025-05-16 17:04:06
xgmtpvyvxxc			恫	7	春	低	公	聲	256	253	怨								2025-05-16 17:04:06	2025-05-16 17:04:06
xnc3w6hqueb			炯	7	春	低	公	聲	257	254	火貌								2025-05-16 17:04:06	2025-05-16 17:04:06
xr62vruae7b	x6jq5qwjn73	霘	霘	7	春	低	公	聲	258	255	水大浪急也								2025-05-16 17:04:06	2025-05-16 17:04:06
xutd8mzezsx	x5ybxzwwhw4	迵	迵	7	春	低	公	聲	259	256	過								2025-05-16 17:04:06	2025-05-16 17:04:06
x4yn7p46ysa	xj5g9ayqkya	㗢	㗢	7	春	低	公	聲	260	257	高聲								2025-05-16 17:04:06	2025-05-16 17:04:06
xth9886qsp9			𪔦	7	春	低	公	聲	261	258	鼓聲								2025-05-16 17:04:06	2025-05-16 17:04:06
xtqdu5zcc6z			衕	7	春	低	公	聲	262	259									2025-05-16 17:04:06	2025-05-16 17:04:06
xkfxhsp93kz	x54k3r8drmy	獨	獨	8	春	低	公	聲	263	260	孤單	孤單							2025-05-16 17:04:06	2025-05-16 17:04:06
xrbkgd9ngx9	xahy2cpt3k8	犢	犢	8	春	低	公	聲	264	261	牛子	牛~							2025-05-16 17:04:06	2025-05-16 17:04:06
xj9qwyxumka	xahy2cpt3k8	犢	𤛯	8	春	低	公	聲	265	262	牛子	牛~							2025-05-16 17:04:06	2025-05-16 17:04:06
xmrzvcdqaeu	xnzgbp383b2	韣	韣	8	春	低	公	聲	266	263	弓韜	弓韜							2025-05-16 17:04:06	2025-05-16 17:04:06
xvvfa2h4zyz	xa5n7v425q7	牘	牘	8	春	低	公	聲	267	264	版	版~							2025-05-16 17:04:06	2025-05-16 17:04:06
xaf4g8rgkpt	xbq4knjxg48	櫝	匵	8	春	低	公	聲	268	265	樻	樻							2025-05-16 17:04:06	2025-05-16 17:04:06
x76pcy2ecxz	xkg224rran7	瀆	瀆	8	春	低	公	聲	269	266	溝	溝~							2025-05-16 17:04:06	2025-05-16 17:04:06
xt9zkuhbcfg			凟	8	春	低	公	聲	270	267	觸煩	觸~							2025-05-16 17:04:06	2025-05-16 17:04:06
x3w644gcwrj	xsz2e5dv7g2	毒	毒	8	春	低	公	聲	271	268	蠱~	蠱~							2025-05-16 17:04:06	2025-05-16 17:04:06
xd4ftu3pvnw	x5acjufxuzx	纛	纛	8	春	低	公	聲	272	269	旗~	旂~							2025-05-16 17:04:06	2025-05-16 17:04:06
xrdmqu6rr29	xm8fgg7skpz	皾	皾	8	春	低	公	聲	273	270	滑27		27	原注「骨」，乃「滑」之誤。《廣》：「皾，徒谷切，滑也。」					2025-05-16 17:04:06	2025-05-16 17:04:06
x2nza3cubw6	x99jxv2h8mc	殰	殰	8	春	低	公	聲	274	271	胎敗								2025-05-16 17:04:06	2025-05-16 17:04:06
xresqbxfama			𪍹	8	春	低	公	聲	275	272	~𪍄28		28	原注「⿰麥予」，「𪌏」之誤。《集》：「𪍹，徒谷切，𪍹⿰麥彔，煮餅。」					2025-05-16 17:04:06	2025-05-16 17:04:06
x89se2nfs3m			𩞾	8	春	低	公	聲	276	273	粥								2025-05-16 17:04:06	2025-05-16 17:04:06
xuum9sr5k2x	x8vjyzz3de3	䮷	䮷	8	春	低	公	聲	277	274	騼~，野馬29		29	原注「驪」，乃「騼」之誤。《廣》：「䮷，徒谷切，騼䮷，野馬。」					2025-05-16 17:04:06	2025-05-16 17:04:06
xhh4byrjdr7	xfahguqukyr	髑	髑	8	春	低	公	聲	278	275	骸								2025-05-16 17:04:06	2025-05-16 17:04:06
xj5zqckt3vz	x9tx8cbdspg	嬻	嬻	8	春	低	公	聲	279	276	媟~，媟慢								2025-05-16 17:04:06	2025-05-16 17:04:06
xzd3qnctjwd			𣰬	8	春	低	公	聲	280	277	旗30		30	原作「氊」，乃「𣰬」之誤。《康》：「𣰬，徒木切，音讀，𣰬旗。」					2025-05-16 17:04:06	2025-05-16 17:04:06
xj2k4c6hj4c			𢷺	8	春	低	公	聲	281	278	拙31		31	原注「拙」。上海古籍出版社出版的《集》：「𢷺，徒谷切，抇。」《漢語大字典》引此作「抽」，未詳。					2025-05-16 17:04:06	2025-05-16 17:04:06
xkb35tktuww	xbq4knjxg48	櫝	櫝	8	春	低	公	聲	282	279		樻							2025-05-16 17:04:06	2025-05-16 17:04:06
xjzzssqv36s	xzzctgxpn2g	蜂	蜂	1	春	波	公	波	283	280	螫人飛蟲	釀蜜							2025-05-16 17:04:06	2025-05-16 17:04:06
xbzfpf6h3cn	xzzctgxpn2g	蜂	𧒒	1	春	波	公	波	284	281	螫人飛蟲								2025-05-16 17:04:06	2025-05-16 17:04:06
xqn2rbnp2yf	xzzctgxpn2g	蜂	蠭	1	春	波	公	波	285	282	螫人飛蟲								2025-05-16 17:04:06	2025-05-16 17:04:06
xpstkfq9xsu			歕	1	春	波	公	波	286	283	吹氣	吹氣							2025-05-16 17:04:06	2025-05-16 17:04:06
xnaxp7fqfh7			捧	2	春	波	公	波	287	284	~持	雙手仰起							2025-05-16 17:04:06	2025-05-16 17:04:06
xbca3b65vde			抙	2	春	波	公	波	288	285	~持	雙手仰起							2025-05-16 17:04:06	2025-05-16 17:04:06
x69wap3ebdu	xdv7s4vysuz	紡	紡	2	春	波	公	波	289	286	織	織							2025-05-16 17:04:06	2025-05-16 17:04:06
xudbdvthqrx	xq2wp6xj2pb	琫	琫	2	春	波	公	波	290	287	刀飾								2025-05-16 17:04:06	2025-05-16 17:04:06
xx4a4z2aszn	x2yp59knkd5	唪	唪	2	春	波	公	波	291	288	大笑								2025-05-16 17:04:06	2025-05-16 17:04:06
xb46j7ax9v7			𣨞	2	春	波	公	波	292	289	死								2025-05-16 17:04:06	2025-05-16 17:04:06
xxazwtw8dr4			𩗴	2	春	波	公	波	293	290	風貌								2025-05-16 17:04:06	2025-05-16 17:04:06
x6xhr2935xx	xme64wugzr9	玤	玤	2	春	波	公	波	294	291	32		32	釋義佚。《集》：「玤，補孔切，《說文》石之次玉者。」録以備考。					2025-05-16 17:04:06	2025-05-16 17:04:06
xrwqce6qeak	x9qd4mtvy4r	噴	噴	3	春	波	公	波	295	292	吐出	吐出							2025-05-16 17:04:06	2025-05-16 17:04:06
xwgkzcy5ftr			䭰	3	春	波	公	波	296	293	香氣	香氣							2025-05-16 17:04:06	2025-05-16 17:04:06
xbbjwh6fkeg	x4cqf4ebwjq	埲	埲	3	春	波	公	波	297	294	地塵	地塵							2025-05-16 17:04:06	2025-05-16 17:04:06
xu9vqv636hk			𢅯	3	春	波	公	波	298	295	嚢裂	以囊盛物，過多而裂							2025-05-16 17:04:06	2025-05-16 17:04:06
xh734774uac			蹼	3	春	波	公	波	299	296	手足夾中33	手足夾中33	33	原作「蹼」。《集》：「蹼，博木切，鳧雁足間相連著為蹼。」應讀入聲，音不合。借其義相關表示方言詞。今口語仍有此音，義為隙縫，本字應為「縫」（去聲）。	33	原作「蹼」。《集》：「蹼，博木切，鳧雁足間相連著為蹼。」應讀入聲，音不合。借其義相關表示方言詞。今口語仍有此音，義為隙縫，本字應為「縫」（去聲）。			2025-05-16 17:04:06	2025-05-16 17:04:06
xp4yt5rw4va			𧼱	4	春	波	公	波	300	297	小兒手據地行	小兒手據地行							2025-05-16 17:04:06	2025-05-16 17:04:06
xazt2bcwkq9	xae3qyqdkqp	覆	覆	4	春	波	公	波	301	298	冒	冒也							2025-05-16 17:04:06	2025-05-16 17:04:06
x2hxzcjz5hd	xyqtrzffvvb	蓬	蓬	5	春	波	公	波	302	299	~，皆草盛貌	蒿，草盛貌							2025-05-16 17:04:06	2025-05-16 17:04:06
xfamgjyvwxc	x3vt2xnu9kb	帆	帆	5	春	波	公	波	303	300	風~34	使風布~34	34	原作「帆」。《集》符咸切，音未合。本字即「篷」，今口語仍稱「帆」為「篷」。	34	原作「帆」。《集》符咸切，音未合。本字即「篷」，今口語仍稱「帆」為「篷」。			2025-05-16 17:04:06	2025-05-16 17:04:06
xhytrjc9f3t	xbp8bxqjxv9	篷	篷	5	春	波	公	波	304	301	竹箬為之，以蔽風雨	編竹箬覆舟蔽風雨							2025-05-16 17:04:06	2025-05-16 17:04:06
xgeuh68wns9	xcacrsvmdgt	鬔	鬔	5	春	波	公	波	305	302	鬆，髮亂貌35	鬆，亂髮	35	原注「髪髪亂貌」。前「髮」乃「鬆」之誤。《集》：「鬔，鬔鬆，髮亂貌。」					2025-05-16 17:04:06	2025-05-16 17:04:06
xwn6fq4banh	xcacrsvmdgt	鬔	髼	5	春	波	公	波	306	303	同上								2025-05-16 17:04:06	2025-05-16 17:04:06
xqqx2jc8x9j	x566n68r6c3	縫	縫	5	春	波	公	波	307	304	補衣	裁~							2025-05-16 17:04:06	2025-05-16 17:04:06
xpdmsk7tm6c	x9shmmtnm8x	韸	𩐛	5	春	波	公	波	308	305	破聲36	鼓聲36	36	原作「⿰音凡𩐨⿰青逢」。《康》無「⿰音凡⿰青逢」二字。「⿰音凡」乃「𩐛」之誤，「⿰青逢」乃「韼」之誤。《集》：「𩐨⿰青逢，蒲蒙切，鼓聲。」《康》：「𩐛，音篷屋响。」音合義通。	36	原作「⿰音凡𩐨⿰青逢」。《康》無「⿰音凡⿰青逢」二字。「⿰音凡」乃「𩐛」之誤，「⿰青逢」乃「韼」之誤。《集》：「𩐨⿰青逢，蒲蒙切，鼓聲。」《康》：「𩐛，音篷屋响。」音合義通。			2025-05-16 17:04:06	2025-05-16 17:04:06
xkxb843mehg	x9shmmtnm8x	韸	韸	5	春	波	公	波	309	306	破聲36		36	原作「⿰音凡𩐨⿰青逢」。《康》無「⿰音凡⿰青逢」二字。「⿰音凡」乃「𩐛」之誤，「⿰青逢」乃「韼」之誤。《集》：「𩐨⿰青逢，蒲蒙切，鼓聲。」《康》：「𩐛，音篷屋响。」音合義通。					2025-05-16 17:04:06	2025-05-16 17:04:06
x2qtzkxfwkg	x9shmmtnm8x	韸	韼	5	春	波	公	波	310	307	破聲36		36	原作「⿰音凡𩐨⿰青逢」。《康》無「⿰音凡⿰青逢」二字。「⿰音凡」乃「𩐛」之誤，「⿰青逢」乃「韼」之誤。《集》：「𩐨⿰青逢，蒲蒙切，鼓聲。」《康》：「𩐛，音篷屋响。」音合義通。					2025-05-16 17:04:06	2025-05-16 17:04:06
xeztdjx88dm	xgjtx43xsfw	䡫	䡫	5	春	波	公	波	311	308	車聲								2025-05-16 17:04:06	2025-05-16 17:04:06
x537fvt2fb7	xnqk4haw5fx	㦀	㦀	5	春	波	公	波	312	309	愛也悅也								2025-05-16 17:04:06	2025-05-16 17:04:06
xdpx56tydxk	xtnd99xpp57	熢	熢	5	春	波	公	波	313	310	~㶿，火盛貌37		37	原注「~⿰火衷」。「⿰火衷」乃「㶿」之誤。《集》：「熢，熢㶿，烟鬱貌。」					2025-05-16 17:04:06	2025-05-16 17:04:06
x7awp6rm5vn	xdchr63m5nc	通	通	1	春	他	公	皆	314	311	達	達							2025-05-16 17:04:06	2025-05-16 17:04:06
xh8ftdd74hk			𪔝	1	春	他	公	皆	315	312	鼓聲	鼓聲							2025-05-16 17:04:06	2025-05-16 17:04:06
x8yt9menj84	xzbn8mzxy9c	蓪	蓪	1	春	他	公	皆	316	313	草名	草藥							2025-05-16 17:04:06	2025-05-16 17:04:06
xeh2zd5y6tn	xwdxuewsty5	熥	熥	1	春	他	公	皆	317	314	光								2025-05-16 17:04:06	2025-05-16 17:04:06
xbxujjzev2c	xj8wraum8rq	統	統	2	春	他	公	皆	318	315	共	共							2025-05-16 17:04:06	2025-05-16 17:04:06
x5qbhvjc8zj	xsb2gkpp3qn	冢	冢	2	春	他	公	皆	319	316	大	大							2025-05-16 17:04:06	2025-05-16 17:04:06
x5dskfe6svw	xsb2gkpp3qn	冢	塚	2	春	他	公	皆	320	317	墓	墓							2025-05-16 17:04:06	2025-05-16 17:04:06
xv5ygegh6r2	xkzd4wsn5cx	痛	痛	3	春	他	公	皆	321	318	疼	疼~							2025-05-16 17:04:06	2025-05-16 17:04:06
xyxj8szgpuf	xuyfhv6d9yv	恫	恫	3	春	他	公	皆	322	319	怨	同上，人不得志							2025-05-16 17:04:06	2025-05-16 17:04:06
xstq98t8cth	x85qqhvwyer	黜	黜	4	春	他	公	皆	323	320	陟反	陟反降也							2025-05-16 17:04:06	2025-05-16 17:04:06
xxm9kbynfgh	xqy7pzq5e54	怵	怵	4	春	他	公	皆	324	321	~惕，驚貌	惕，驚動貌							2025-05-16 17:04:06	2025-05-16 17:04:06
xqhhkum7y6t	xmes8p7xgk4	㤕	㤕	4	春	他	公	皆	325	322	憂								2025-05-16 17:04:06	2025-05-16 17:04:06
xz26pddjuyf	xf3qnvn2zxc	柮	柮	4	春	他	公	皆	326	323	榾~，短木38		38	原作「𮇑」，乃「柮」之誤。據石改。《集》：「柮，當沒切，榾柮，短木。」音義合。					2025-05-16 17:04:06	2025-05-16 17:04:06
