id	word__id	word__text	text	type	glyph_category	glyph_type	updated_time	created_time
xz2r7zpdu3e	xw86gawnsfs	爆	熏烤	M			2025-05-16 16:54:21	2025-05-16 16:54:21
xyd8mpby82y	xw86gawnsfs	爆	嗆人	M			2025-05-16 16:54:21	2025-05-16 16:54:21
xkgc668ym5f	xwad7862v2j	匐	𨄑	A			2025-05-16 16:54:21	2025-05-16 16:54:21
xmd5wxyke63	xqb9xgxbbgn	公	公	M			2025-05-16 16:54:21	2025-05-16 16:54:21
xy4fdt49226	xqb9xgxbbgn	公	祖父	M			2025-05-16 16:54:21	2025-05-16 16:54:21
xm83jjnr9q8	xqb9xgxbbgn	公	爺爺	M			2025-05-16 16:54:21	2025-05-16 16:54:21
xwxtkawbm8f	xqb9xgxbbgn	公	國家	S			2025-05-16 16:54:21	2025-05-16 16:54:21
xr9tdtwtbk4	xqb9xgxbbgn	公	集體	S			2025-05-16 16:54:21	2025-05-16 16:54:21
x3a7a9tcptz	xqb9xgxbbgn	公	國際	S			2025-05-16 16:54:21	2025-05-16 16:54:21
xmgpg3gzpp2	xqb9xgxbbgn	公	公平	S			2025-05-16 16:54:21	2025-05-16 16:54:21
xmkxtw3ee6w	xqb9xgxbbgn	公	公正	S			2025-05-16 16:54:21	2025-05-16 16:54:21
xjxdmevsxhd	xqb9xgxbbgn	公	公事	S			2025-05-16 16:54:21	2025-05-16 16:54:21
xxcqp82h7at	xqb9xgxbbgn	公	公務	S			2025-05-16 16:54:21	2025-05-16 16:54:21
xedh7ggfuv4	xxa6t2rwuwb	公	爺爺	M			2025-05-16 16:54:21	2025-05-16 16:54:21
xcqg7smvfg8	xxa6t2rwuwb	公	阿公	S			2025-05-16 16:54:21	2025-05-16 16:54:21
xh3eynnat6r	xrkybunx3b6	功	功勞	M			2025-05-16 16:54:21	2025-05-16 16:54:21
xj92shsnce3	xrkybunx3b6	功	貢獻	M			2025-05-16 16:54:21	2025-05-16 16:54:21
xqzr49cskqd	xrkybunx3b6	功	奉獻	S			2025-05-16 16:54:21	2025-05-16 16:54:21
xbeswb7vsus	xyp6kpfnu3h	功德	功德	M			2025-05-16 16:54:21	2025-05-16 16:54:21
xg4zrf738kb	xyp6kpfnu3h	功德	行善	S			2025-05-16 16:54:21	2025-05-16 16:54:21
xbfcrfexuzy	xyp6kpfnu3h	功德	誦經	S			2025-05-16 16:54:21	2025-05-16 16:54:21
xvw99hsjwuy	xyp6kpfnu3h	功德	做佛事	S			2025-05-16 16:54:21	2025-05-16 16:54:21
xvwuj5jr6av	xyp6kpfnu3h	功德	打醮	S			2025-05-16 16:54:21	2025-05-16 16:54:21
xjrbbcuxvvc	xvw2x5v3pg2	軍	軍	M			2025-05-16 16:54:21	2025-05-16 16:54:21
xrez23q7tc4	xvw2x5v3pg2	軍	軍隊	S			2025-05-16 16:54:21	2025-05-16 16:54:21
x7bggs6hk4n	xvw2x5v3pg2	軍	部隊	S			2025-05-16 16:54:21	2025-05-16 16:54:21
xhazgy7rw3w	x3pxfbkjn3w	軍營	兵營	M			2025-05-16 16:54:21	2025-05-16 16:54:21
xjkyh3kv9pu	x3pxfbkjn3w	軍營	營地	M			2025-05-16 16:54:21	2025-05-16 16:54:21
xfg6aqgbxjk	x3pxfbkjn3w	軍營	軍營	M			2025-05-16 16:54:21	2025-05-16 16:54:21
xumxdg7g2e5	xeysyez8zj9	軍裝	軍服	M			2025-05-16 16:54:21	2025-05-16 16:54:21
xmnu2dujzmh	xeysyez8zj9	軍裝	軍裝	M			2025-05-16 16:54:21	2025-05-16 16:54:21
xmhfdvurfx2	xee4ttk9enn	軍帽	軍帽	M			2025-05-16 16:54:21	2025-05-16 16:54:21
xfaqrpp9uj2	xee4ttk9enn	軍帽	鋼盔	S			2025-05-16 16:54:21	2025-05-16 16:54:21
xkgwk9ywvu9	xxrptens632	滾	沸騰	M			2025-05-16 16:54:21	2025-05-16 16:54:21
x9q2ebgpcvs	xxrptens632	滾	滾	M			2025-05-16 16:54:21	2025-05-16 16:54:21
x87k4hnseb4	xxrptens632	滾	滾動	S			2025-05-16 16:54:21	2025-05-16 16:54:21
x6yfbefr4nd	xxrptens632	滾	翻滾	S			2025-05-16 16:54:21	2025-05-16 16:54:21
x24ajdhkua4	xxrptens632	滾	旋轉	S			2025-05-16 16:54:21	2025-05-16 16:54:21
xpbt8vxbt8s	xxrptens632	滾	走開	S			2025-05-16 16:54:21	2025-05-16 16:54:21
xugugxzvjgf	xxrptens632	滾	離開	S			2025-05-16 16:54:21	2025-05-16 16:54:21
xeekh5gxs3h	xpsuut58vrf	棍	棍	M			2025-05-16 16:54:21	2025-05-16 16:54:21
xpb4gdbhzzu	xpsuut58vrf	棍	棍子	M			2025-05-16 16:54:21	2025-05-16 16:54:21
xkq9f2grwrh	xpsuut58vrf	棍	無賴	S			2025-05-16 16:54:21	2025-05-16 16:54:21
x7jzcdqxp8t	xpsuut58vrf	棍	壞人	S			2025-05-16 16:54:21	2025-05-16 16:54:21
xk82xx675vk	xjca7a6bg3e	趉	猛起身	M			2025-05-16 16:54:22	2025-05-16 16:54:22
xyqmc9j89n6	xjca7a6bg3e	趉	起牀	S			2025-05-16 16:54:22	2025-05-16 16:54:22
x8jg83yn7vm	xjca7a6bg3e	趉	䞱	A			2025-05-16 16:54:22	2025-05-16 16:54:22
x2qmu6z5ye9	xjca7a6bg3e	趉	䞷	A			2025-05-16 16:54:22	2025-05-16 16:54:22
x7jn4tqasm3	xjs75rcn53a	裙	裙子	M			2025-05-16 16:54:22	2025-05-16 16:54:22
x3249gunkku	x4hvtpdkxgg	羣	成羣	M			2025-05-16 16:54:22	2025-05-16 16:54:22
xq2d9xdksu4	x4hvtpdkxgg	羣	羣	M			2025-05-16 16:54:22	2025-05-16 16:54:22
x78akx74bmq	x4hvtpdkxgg	羣	堆	S			2025-05-16 16:54:22	2025-05-16 16:54:22
xb39nj84va2	xp8xmvz6kbd	掘	挖掘	M			2025-05-16 16:54:22	2025-05-16 16:54:22
xnvnmfdgskc	xp8xmvz6kbd	掘	掘	M			2025-05-16 16:54:22	2025-05-16 16:54:22
xy6vdk9w7cb	xp8xmvz6kbd	掘	挖	M			2025-05-16 16:54:22	2025-05-16 16:54:22
x9ebqaasxz4	xrunwef3u3t	崆	崆	M			2025-05-16 16:54:22	2025-05-16 16:54:22
x3fmszbg8qq	xtqt2pxh6t3	崆*	豬唇吻	M			2025-05-16 16:54:22	2025-05-16 16:54:22
xp2hf5fsg3m	xtqt2pxh6t3	崆*	拱	S			2025-05-16 16:54:22	2025-05-16 16:54:22
xr74wvucd7y	xwn52e696wm	綑	縫邊	M			2025-05-16 16:54:22	2025-05-16 16:54:22
xap2yqn4pwe	xwn52e696wm	綑	捆	M			2025-05-16 16:54:22	2025-05-16 16:54:22
xf6tary8awn	xba5a54zc7p	空	虧空	M			2025-05-16 16:54:22	2025-05-16 16:54:22
xmq2bh9esac	xba5a54zc7p	空	缺資金	S			2025-05-16 16:54:22	2025-05-16 16:54:22
xew2vqx3zju	xba5a54zc7p	空	錢不足	S			2025-05-16 16:54:22	2025-05-16 16:54:22
xhdwk27dm75	xba5a54zc7p	空	金不足	S			2025-05-16 16:54:22	2025-05-16 16:54:22
xhpu34ar386	xakrzttza6w	屈	䞷	A			2025-05-16 16:54:22	2025-05-16 16:54:22
xae7ts4vtrh	xakrzttza6w	屈	蜷縮	M			2025-05-16 16:54:22	2025-05-16 16:54:22
xdns92w2yrw	xakrzttza6w	屈	在	S			2025-05-16 16:54:22	2025-05-16 16:54:22
xmn8buxmgft	xakrzttza6w	屈	躲	S			2025-05-16 16:54:22	2025-05-16 16:54:22
x8wucs7r2hb	xakrzttza6w	屈	躲藏	S			2025-05-16 16:54:22	2025-05-16 16:54:22
x27xhvknbvv	xye32skv4uq	煀	勾芡	M			2025-05-16 16:54:22	2025-05-16 16:54:22
x5s2ykbx4d9	xvq6kqt2ke5	𥏘	𡲬	A			2025-05-16 16:54:22	2025-05-16 16:54:22
xags56gxq7w	xvq6kqt2ke5	𥏘	短	M			2025-05-16 16:54:22	2025-05-16 16:54:22
x534tusav9b	xvq6kqt2ke5	𥏘	短尾	M			2025-05-16 16:54:22	2025-05-16 16:54:22
xv4hwfzxamk	xmadeufcsv6	東	東道	M			2025-05-16 16:54:22	2025-05-16 16:54:22
xm56ftfhxsp	xmadeufcsv6	東	東	M			2025-05-16 16:54:22	2025-05-16 16:54:22
xar8t9d4eyg	xmadeufcsv6	東	主人	S			2025-05-16 16:54:22	2025-05-16 16:54:22
xwh9p9hfb7y	xvv6gr34qhe	𢫝	輕碰	M			2025-05-16 16:54:22	2025-05-16 16:54:22
xr69spt43wn	xvv6gr34qhe	𢫝	觸及	M			2025-05-16 16:54:22	2025-05-16 16:54:22
xyzp33r6pr9	xvv6gr34qhe	𢫝	彈跳	S			2025-05-16 16:54:22	2025-05-16 16:54:22
xqas8udf2dh	xvv6gr34qhe	𢫝	蹦	S			2025-05-16 16:54:22	2025-05-16 16:54:22
x5tgzskdxnx	xgukd9ggu2c	囤	囤	M			2025-05-16 16:54:22	2025-05-16 16:54:22
xt683sjpnc5	xgukd9ggu2c	囤	糧食貯藏器	S			2025-05-16 16:54:22	2025-05-16 16:54:22
xgvyvgsprhf	xcq7yrtqy59	涿	點	M			2025-05-16 16:54:22	2025-05-16 16:54:22
xfhf98cy64s	xsxpwj5zf96	督	督促	M			2025-05-16 16:54:23	2025-05-16 16:54:23
xuytpfjpxku	xn9rxsbexkr	焯	點燃	M			2025-05-16 16:54:23	2025-05-16 16:54:23
xswh8wfjg96	xn9rxsbexkr	焯	點火	S			2025-05-16 16:54:23	2025-05-16 16:54:23
x7mfbzuqe7u	x5sgg7wttf8	同	同	M			2025-05-16 16:54:23	2025-05-16 16:54:23
xvdm4y6zu3w	x5sgg7wttf8	同	共同	S			2025-05-16 16:54:23	2025-05-16 16:54:23
xfhefc7b9aw	x5sgg7wttf8	同	相同	S			2025-05-16 16:54:23	2025-05-16 16:54:23
xj73gsn66c6	x5sgg7wttf8	同	共	S			2025-05-16 16:54:23	2025-05-16 16:54:23
xc837yxuby3	x5sgg7wttf8	同	跟	S			2025-05-16 16:54:23	2025-05-16 16:54:23
xztjsedcp9w	xch9xg9uujq	同年	同年	M			2025-05-16 16:54:23	2025-05-16 16:54:23
xwy2py57bs3	xch9xg9uujq	同年	同歲	S			2025-05-16 16:54:23	2025-05-16 16:54:23
x2trkdmfdmq	xch9xg9uujq	同年	同班	S			2025-05-16 16:54:23	2025-05-16 16:54:23
xtbjk747pfk	x75sbavyfcf	燉	燉煲	M			2025-05-16 16:54:23	2025-05-16 16:54:23
x32dxubb4fb	x75sbavyfcf	燉	爛熟	S			2025-05-16 16:54:23	2025-05-16 16:54:23
x2e5e8tqa8n	x75sbavyfcf	燉	加熱	S			2025-05-16 16:54:23	2025-05-16 16:54:23
xakdxduvhrf	xzzctgxpn2g	蜂	蜂	M			2025-05-16 16:54:23	2025-05-16 16:54:23
x83kg85zabh	xzzctgxpn2g	蜂	蜜蜂	M			2025-05-16 16:54:23	2025-05-16 16:54:23
xwwcsq7kg2x	xzzctgxpn2g	蜂	馬蜂	M			2025-05-16 16:54:23	2025-05-16 16:54:23
xafuhm38kgj	xzzctgxpn2g	蜂	黃蜂	M			2025-05-16 16:54:23	2025-05-16 16:54:23
xyakx8nwwd4	x9mmpqcd54x	潘	泔水	M			2025-05-16 16:54:23	2025-05-16 16:54:23
x3azpnaszcs	x9mmpqcd54x	潘	潲水	M			2025-05-16 16:54:23	2025-05-16 16:54:23
xvxbhjnau4z	xdv7s4vysuz	紡	紡	M			2025-05-16 16:54:23	2025-05-16 16:54:23
x274recwerf	x7zg334jj7j	縫	縫	M			2025-05-16 16:54:23	2025-05-16 16:54:23
xqvpfewu752	x7zg334jj7j	縫	縫隙	M			2025-05-16 16:54:23	2025-05-16 16:54:23
xtbsbs5fq3h	xae3qyqdkqp	覆	覆	M			2025-05-16 16:54:23	2025-05-16 16:54:23
xpbjb78aad6	xae3qyqdkqp	覆	趴	S			2025-05-16 16:54:23	2025-05-16 16:54:23
xfj3bgpsscp	xae3qyqdkqp	覆	低下	S			2025-05-16 16:54:23	2025-05-16 16:54:23
xzgcymn7zuj	xae3qyqdkqp	覆	背面	S			2025-05-16 16:54:23	2025-05-16 16:54:23
x5u86f52p6b	xbp8bxqjxv9	篷	篷	M			2025-05-16 16:54:23	2025-05-16 16:54:23
xa2uqkyp2r4	x6tpgces5xg	捧	捀	A			2025-05-16 16:54:24	2025-05-16 16:54:24
xfymzad7bfy	x6tpgces5xg	捧	捧	M			2025-05-16 16:54:24	2025-05-16 16:54:24
xrdj8c3audd	x6tpgces5xg	捧	拿	S			2025-05-16 16:54:24	2025-05-16 16:54:24
x6ug3q45pzk	x6tpgces5xg	捧	端	S			2025-05-16 16:54:24	2025-05-16 16:54:24
xbvu7zv9yur	x32ujx9ywbk	𦢊	浮腫	M			2025-05-16 16:54:24	2025-05-16 16:54:24
xcmhpcqz4eq	x32ujx9ywbk	𦢊	變質	M			2025-05-16 16:54:24	2025-05-16 16:54:24
xgks2hrfc8q	xdchr63m5nc	通	通暢	M			2025-05-16 16:54:24	2025-05-16 16:54:24
x37carhtvvp	xdchr63m5nc	通	可到達	M			2025-05-16 16:54:24	2025-05-16 16:54:24
xfn32zwyzxz	xdchr63m5nc	通	連接	M			2025-05-16 16:54:24	2025-05-16 16:54:24
xuky72syaxp	xdchr63m5nc	通	通順	M			2025-05-16 16:54:24	2025-05-16 16:54:24
x8ves3zxt6q	xdchr63m5nc	通	傳達	S			2025-05-16 16:54:24	2025-05-16 16:54:24
x6ztkf4nkm2	xdchr63m5nc	通	通知	S			2025-05-16 16:54:24	2025-05-16 16:54:24
xcpjb7rk2x5	xdchr63m5nc	通	了解	S			2025-05-16 16:54:24	2025-05-16 16:54:24
x8yffwcq97y	xdchr63m5nc	通	整個	S			2025-05-16 16:54:24	2025-05-16 16:54:24
xtwmrw8awnk	xdchr63m5nc	通	全部	S			2025-05-16 16:54:24	2025-05-16 16:54:24
xesbteqj82n	xekj574hndd	腯	粗壯	M			2025-05-16 16:54:24	2025-05-16 16:54:24
xkya3g9kfts	xekj574hndd	腯	胖乎乎	M			2025-05-16 16:54:24	2025-05-16 16:54:24
xhumm8cbcuv	xdyj9rhj62t	禿	鈍	M			2025-05-16 16:54:24	2025-05-16 16:54:24
xvyrb5hpxe2	xdyj9rhj62t	禿	禿	M			2025-05-16 16:54:24	2025-05-16 16:54:24
x7wm5gs84xy	x5xuy3tdnk8	䛢	挑唆	M			2025-05-16 16:54:24	2025-05-16 16:54:24
xhzxv2tcwte	x5xuy3tdnk8	䛢	教唆	M			2025-05-16 16:54:24	2025-05-16 16:54:24
xytqqgktxua	x5xuy3tdnk8	䛢	唆使	M			2025-05-16 16:54:24	2025-05-16 16:54:24
xedvec3yqpu	xwh3ckra7qh	𪞥	顫顫巍巍	M			2025-05-16 16:54:24	2025-05-16 16:54:24
xj2g9gts84b	xwh3ckra7qh	𪞥	寒戰	M			2025-05-16 16:54:24	2025-05-16 16:54:24
xvv2ear75wz	xwh3ckra7qh	𪞥	冷得發抖	M			2025-05-16 16:54:24	2025-05-16 16:54:24
xunavedpnvp	xcth6sj7het	𪞥々	顫顫巍巍	M			2025-05-16 16:54:24	2025-05-16 16:54:24
x2k5zb2afkv	xcth6sj7het	𪞥々	寒戰	M			2025-05-16 16:54:24	2025-05-16 16:54:24
xwg5m7ht5t3	xcth6sj7het	𪞥々	冷得發抖	M			2025-05-16 16:54:24	2025-05-16 16:54:24
x8kssgvqtdp	xumy7acj2vd	準	準	M			2025-05-16 16:54:24	2025-05-16 16:54:24
xutrvydtqdu	xumy7acj2vd	準	準確	M			2025-05-16 16:54:24	2025-05-16 16:54:24
xfd29wcg2mt	xumy7acj2vd	準	細想	S			2025-05-16 16:54:24	2025-05-16 16:54:24
xywjyufeegd	xumy7acj2vd	準	忖度	S			2025-05-16 16:54:24	2025-05-16 16:54:24
xz2g3wgmf2d	xc4gdwv5en3	俊	美	M			2025-05-16 16:54:24	2025-05-16 16:54:24
xsttafznasz	xc4gdwv5en3	俊	漂亮	M			2025-05-16 16:54:24	2025-05-16 16:54:24
xn5cqkzmsrm	xc4gdwv5en3	俊	好看	M			2025-05-16 16:54:24	2025-05-16 16:54:24
xgxjnmkq9br	xc4gdwv5en3	俊	好	S			2025-05-16 16:54:24	2025-05-16 16:54:24
xjj37628r9c	xc4gdwv5en3	俊	滿意	S			2025-05-16 16:54:24	2025-05-16 16:54:24
x7g8q45p8b4	xtbattadgta	圳	溝渠	M			2025-05-16 16:54:24	2025-05-16 16:54:24
xxqvrpxzkqs	xavrw66tmtg	卒	卒	M			2025-05-16 16:54:24	2025-05-16 16:54:24
x3uhg6dz3zy	xu4e5c53yt6	噥	咕噥	M			2025-05-16 16:54:25	2025-05-16 16:54:25
xp6wasuwn5h	xu4e5c53yt6	噥	咕囔	M			2025-05-16 16:54:25	2025-05-16 16:54:25
xthnbwzb3f4	xu4e5c53yt6	噥	嘀咕	M			2025-05-16 16:54:25	2025-05-16 16:54:25
xx2rjs8a3uh	xu4e5c53yt6	噥	小聲說	M			2025-05-16 16:54:25	2025-05-16 16:54:25
x347vpb4bwr	xh6t2ec68bt	噥*	推遲	M			2025-05-16 16:54:25	2025-05-16 16:54:25
xgywusu69rh	xh6t2ec68bt	噥*	延期	M			2025-05-16 16:54:25	2025-05-16 16:54:25
xgwdr22kq5g	xmfsnyvu4eb	忍	忍	M			2025-05-16 16:54:25	2025-05-16 16:54:25
xcnwghxj59j	xmfsnyvu4eb	忍	忍耐	M			2025-05-16 16:54:25	2025-05-16 16:54:25
xjx273pt4eh	xmfsnyvu4eb	忍	忍受	M			2025-05-16 16:54:25	2025-05-16 16:54:25
xmcv5cnd4vu	xgcp86ywnne	潤	潮溼	M			2025-05-16 16:54:25	2025-05-16 16:54:25
x4d2vxaq5jw	xgcp86ywnne	潤	潮濕	M			2025-05-16 16:54:25	2025-05-16 16:54:25
xx7wf3k7pqw	x8tpgdpdtm6	閏	閏	M			2025-05-16 16:54:25	2025-05-16 16:54:25
xx5b5pku6fh	xkcge2rdswp	筍	筍	M			2025-05-16 16:54:25	2025-05-16 16:54:25
xzbx9cy62ea	xj4zh6djhyx	戌	戌	M			2025-05-16 16:54:25	2025-05-16 16:54:25
x37u229j98x	xa8qnu8826s	船	船	M			2025-05-16 16:54:25	2025-05-16 16:54:25
xpgxawv6v4w	xzwrqw58cwg	巡	巡查	M			2025-05-16 16:54:25	2025-05-16 16:54:25
x6y4bvayns2	xzwrqw58cwg	巡	巡視	M			2025-05-16 16:54:25	2025-05-16 16:54:25
xvqsdgm4w6g	xzwrqw58cwg	巡	遍	S			2025-05-16 16:54:25	2025-05-16 16:54:25
xpf9c8uy2vd	x6vyvkry7cf	循	遵守	M			2025-05-16 16:54:26	2025-05-16 16:54:26
xzragsfp39c	x6vyvkry7cf	循	依照	M			2025-05-16 16:54:26	2025-05-16 16:54:26
xwyrvy5z3bx	x6vyvkry7cf	循	遵循	M			2025-05-16 16:54:26	2025-05-16 16:54:26
xbd9u7yumj3	xecwredyptz	旬	旬	M			2025-05-16 16:54:26	2025-05-16 16:54:26
xyc7ufd2qtt	xecwredyptz	旬	十日	S			2025-05-16 16:54:26	2025-05-16 16:54:26
xk98wm5tesq	xecwredyptz	旬	十天	S			2025-05-16 16:54:26	2025-05-16 16:54:26
xp49wmuce4t	x4rv4phrabe	順	順	M			2025-05-16 16:54:26	2025-05-16 16:54:26
xbq7tycx2zb	x4rv4phrabe	順	順利	M			2025-05-16 16:54:26	2025-05-16 16:54:26
xg3r66n3p7a	x4rv4phrabe	順	照底樣畫	S			2025-05-16 16:54:26	2025-05-16 16:54:26
xgsa45ggx8m	xut9aqpetpz	溫	溫	M			2025-05-16 16:54:26	2025-05-16 16:54:26
xuhuf7nvt5c	xut9aqpetpz	溫	溫熱	M			2025-05-16 16:54:26	2025-05-16 16:54:26
xbez53qe257	xut9aqpetpz	溫	溫度	S			2025-05-16 16:54:26	2025-05-16 16:54:26
xmsn38nz7yj	xut9aqpetpz	溫	溫習	S			2025-05-16 16:54:26	2025-05-16 16:54:26
x35ds266979	xyfsz9t7xwe	瘟	瘟	M			2025-05-16 16:54:26	2025-05-16 16:54:26
xk9m64qmku3	xyfsz9t7xwe	瘟	瘟疫	M			2025-05-16 16:54:26	2025-05-16 16:54:26
xrhv9yv737v	x659tpkygqc	塕	灰塵	M			2025-05-16 16:54:26	2025-05-16 16:54:26
xpwhx77t2pg	xgycswd3wdd	穩	穩	M			2025-05-16 16:54:26	2025-05-16 16:54:26
xdksegqskbg	xgycswd3wdd	穩	穩重	M			2025-05-16 16:54:26	2025-05-16 16:54:26
xsczzvwz8he	xgycswd3wdd	穩	穩妥	M			2025-05-16 16:54:26	2025-05-16 16:54:26
xk9u8t74nn6	xqzkxkkvxyr	搵	蘸	M			2025-05-16 16:54:26	2025-05-16 16:54:26
xrbjjgx5nnb	xqzkxkkvxyr	搵	浸	M			2025-05-16 16:54:26	2025-05-16 16:54:26
x8xm7hyxpv6	xqzkxkkvxyr	搵	沾	M			2025-05-16 16:54:26	2025-05-16 16:54:26
xet2mz2nntn	x6aqcwjrewa	熨	熨	M			2025-05-16 16:54:26	2025-05-16 16:54:26
xsn2qw48w8d	xakvv5knbnq	鬱	鬱	M			2025-05-16 16:54:26	2025-05-16 16:54:26
xp98at82fpb	xakvv5knbnq	鬱	鬱結	S			2025-05-16 16:54:26	2025-05-16 16:54:26
xy3tmssr4pk	xakvv5knbnq	鬱	抑鬱	S			2025-05-16 16:54:26	2025-05-16 16:54:26
xnu489k594s	xkkr8feftsg	鬱*	火烤	M			2025-05-16 16:54:26	2025-05-16 16:54:26
xfuhwedzm86	xvrybtmd643	文	文雅	M			2025-05-16 16:54:26	2025-05-16 16:54:26
xnqpytfazmm	xwtvbk9agjn	炆	稍微加熱	M			2025-05-16 16:54:26	2025-05-16 16:54:26
x2zs85849me	xwtvbk9agjn	炆	稍作停留	S			2025-05-16 16:54:26	2025-05-16 16:54:26
xtyefgy8fgq	xt6ycdcg8gj	韻	韻律	M			2025-05-16 16:54:26	2025-05-16 16:54:26
xmttyaaw7r7	xt6ycdcg8gj	韻	韻母	M			2025-05-16 16:54:26	2025-05-16 16:54:26
x4g5bc7sfcj	xmjhjfqqg8s	運	運氣	M			2025-05-16 16:54:26	2025-05-16 16:54:26
x6c54bhttmc	xmjhjfqqg8s	運	命運	M			2025-05-16 16:54:26	2025-05-16 16:54:26
xn2pzbf5d5r	xu5akh37cxe	運數	運氣	M			2025-05-16 16:54:26	2025-05-16 16:54:26
xqq26t67axp	xu5akh37cxe	運數	天數	M			2025-05-16 16:54:26	2025-05-16 16:54:26
xuryd3jmhyh	xu5akh37cxe	運數	命運	M			2025-05-16 16:54:26	2025-05-16 16:54:26
x4u3jmqrkdj	xh6xknv5eq3	運氣好	好運	M			2025-05-16 16:54:26	2025-05-16 16:54:26
xy2a5g32tpu	xh6xknv5eq3	運氣好	好運氣	M			2025-05-16 16:54:27	2025-05-16 16:54:27
xfba2qvpacb	xh6xknv5eq3	運氣好	運氣好	M			2025-05-16 16:54:27	2025-05-16 16:54:27
xxbs49u6vaa	xzwhsdxrkev	物	物品	M			2025-05-16 16:54:27	2025-05-16 16:54:27
xrr358unp64	xs7kbd26mda	物*	搖擺	S			2025-05-16 16:54:27	2025-05-16 16:54:27
xcwed9cyrgx	xs7kbd26mda	物*	扔	S			2025-05-16 16:54:27	2025-05-16 16:54:27
xczsztgnr8j	xs7kbd26mda	物*	𢪱	A			2025-05-16 16:54:27	2025-05-16 16:54:27
xxxu28c4prp	xs7kbd26mda	物*	揮舞	M			2025-05-16 16:54:27	2025-05-16 16:54:27
x4f9nub4a7z	xpv5exyjygh	蟆	蟆	M			2025-05-16 16:54:27	2025-05-16 16:54:27
x29ymjr6dej	xx8uqhbqkf6	蒙	蒙	M			2025-05-16 16:54:27	2025-05-16 16:54:27
xrab5bm6bte	xqq5993e7c3	悶	悶熱	M			2025-05-16 16:54:27	2025-05-16 16:54:27
xmpapv9xkxd	xqq5993e7c3	悶	悶	M			2025-05-16 16:54:27	2025-05-16 16:54:27
x8sgqp244bx	xh7r6vtuz2d	燜	燜	M			2025-05-16 16:54:27	2025-05-16 16:54:27
xsr79aptkd2	xh7r6vtuz2d	燜	燜煮	M			2025-05-16 16:54:27	2025-05-16 16:54:27
xfmmhuyjz6x	xh7r6vtuz2d	燜	燜燒	M			2025-05-16 16:54:27	2025-05-16 16:54:27
xzmua44n6yy	xh7r6vtuz2d	燜	蓋緊鍋蓋	S			2025-05-16 16:54:27	2025-05-16 16:54:27
xzq7stuvzht	xmppgz5kkug	𢪱	打	M			2025-05-16 16:54:27	2025-05-16 16:54:27
xxehrb78p47	xe75zrgyqt2	木	樹木	M			2025-05-16 16:54:27	2025-05-16 16:54:27
x45ra8fvbp8	xe75zrgyqt2	木	木	M			2025-05-16 16:54:27	2025-05-16 16:54:27
xerutt6c3m5	xe75zrgyqt2	木	木頭	M			2025-05-16 16:54:27	2025-05-16 16:54:27
xt2rgbak3xu	xe75zrgyqt2	木	木工活	M			2025-05-16 16:54:27	2025-05-16 16:54:27
x725dceehub	xdjfbu4m3cd	沒	沉沒	M			2025-05-16 16:54:27	2025-05-16 16:54:27
xspp5ndkv8z	xdjfbu4m3cd	沒	沒	M			2025-05-16 16:54:27	2025-05-16 16:54:27
xm2e5jqcrvc	xdjfbu4m3cd	沒	沉下	S			2025-05-16 16:54:27	2025-05-16 16:54:27
xpua8x977ws	xb7ag5vhfyc	啖	大口嚼	M			2025-05-16 16:54:27	2025-05-16 16:54:27
xn4fd33q7b5	x9ngm4ep9mp	春	春	M			2025-05-16 16:54:27	2025-05-16 16:54:27
xdwptfx5b64	x9ngm4ep9mp	春	春季	M			2025-05-16 16:54:27	2025-05-16 16:54:27
xu5unbpxmx9	x9ngm4ep9mp	春	情慾	S			2025-05-16 16:54:27	2025-05-16 16:54:27
xutf36c6vt6	x9ngm4ep9mp	春	生機	S			2025-05-16 16:54:27	2025-05-16 16:54:27
xpjmqjtahjw	x64gf7enyhq	蠢	蠢	M			2025-05-16 16:54:27	2025-05-16 16:54:27
xtrbruz3fhh	x64gf7enyhq	蠢	愚	S			2025-05-16 16:54:27	2025-05-16 16:54:27
xfz4d54gufp	x64gf7enyhq	蠢	傻	S			2025-05-16 16:54:27	2025-05-16 16:54:27
xx464eb2cg5	x64gf7enyhq	蠢	笨	S			2025-05-16 16:54:27	2025-05-16 16:54:27
xpj3af6u9v6	x64gf7enyhq	蠢	拙	S			2025-05-16 16:54:27	2025-05-16 16:54:27
xj36jvjnuwf	x64gf7enyhq	蠢	癡	S			2025-05-16 16:54:27	2025-05-16 16:54:27
x4h3c5uc8wn	x64gf7enyhq	蠢	呆	S			2025-05-16 16:54:27	2025-05-16 16:54:27
xajxyxarwzq	xt4xqsuqgjd	睶	瞌睡	S			2025-05-16 16:54:27	2025-05-16 16:54:27
x5f8nxndeg5	xt4xqsuqgjd	睶	疲乏	S			2025-05-16 16:54:27	2025-05-16 16:54:27
xddz72t97xe	xt4xqsuqgjd	睶	想睡	M			2025-05-16 16:54:27	2025-05-16 16:54:27
x3xez66b6qr	xt4xqsuqgjd	睶	睏	M			2025-05-16 16:54:27	2025-05-16 16:54:27
xmdrjqebbry	xsuu224fw39	出	出	M			2025-05-16 16:54:27	2025-05-16 16:54:27
xbm2gadhhug	xsuu224fw39	出	外出	S			2025-05-16 16:54:27	2025-05-16 16:54:27
xhhnyjxzpqp	xsuu224fw39	出	露出	S			2025-05-16 16:54:27	2025-05-16 16:54:27
