id	text	expl_content	sandhi_pron	literal_pron	local_pron	locale	reference	status	word__id	word__text	note	updated_time	created_time
xdt59zexqhn	莆田	城市名，在福建	puo21 lieng53	puo33 dieng53		fzho, mnhu		3rvd	xm8kvbzbenp	莆田		2025-05-16 17:05:46	2020-06-05 00:00:00
xkf44xq9jju	海口	海南省會	hai24 au33	hai33 kau33		fzho		3rvd	xrvfdakmp6p	海口		2025-05-16 17:05:46	2020-06-05 00:00:00
xxynjsm9nsc	江西	政區名，在長江中下游南岸	goung55 ne55	goung55 se55		fzho		3rvd	xmu9d7u5hg7	江西		2025-05-16 17:05:47	2020-06-05 00:00:00
xnqqv2d988p	江蘇	政區名，在華東	goung55 nu55	goung55 su55		fzho		3rvd	xmscpycjtvc	江蘇		2025-05-16 17:05:47	2020-06-05 00:00:00
xuhzzh9evjt	長沙	湖南省會	duong55 na55	duong53 sa55		fzho		3rvd	xhw9hw46ecf	長沙		2025-05-16 17:05:47	2020-06-05 00:00:00
xdyqua54pqv	武漢	湖北省會	u55 ang213	u33 hang213		fzho		3rvd	x9xe9327a6u	武漢		2025-05-16 17:05:47	2020-06-05 00:00:00
xj339eqbk3c	內蒙古	政區名，在華北	neoy53 mung33 gu33	neoy242 mung53 gu33		fzho		3rvd	xdfvtqyptjq	內蒙古		2025-05-16 17:05:47	2020-06-05 00:00:00
xgtpxwhzt8e	呼和浩特	內蒙古自治區首府	hu21 uo21 ho55 deik5	hu55 huo53 hoo242 deik5		fzho		3rvd	xb98jz9wx7c	呼和浩特		2025-05-16 17:05:47	2020-06-05 00:00:00
xxhawfpebgg	拉薩	西藏自治區首府	la53 sak24	la55 sak24		fzho		3rvd	xzgr9xvbgz6	拉薩		2025-05-16 17:05:47	2020-06-05 00:00:00
x78zvvzkw95	九龍	地名，在香港	giu21 lyng53	giu33 lyng53		fzho		3rvd	xrrmwy3jbtx	九龍		2025-05-16 17:05:47	2020-06-05 00:00:00
xv6k94ghmtz	南沙	羣島名，在南海	nang55 sa55	nang53 sa55		fzho		3rvd	xs6zbu32rd4	南沙		2025-05-16 17:05:47	2020-06-05 00:00:00
xu7p7fmuf6z	頭頭水	第一批的，第一次的：紫菜着（要）赶～（指趕着買首批最新鮮）	ta33 lau33 jui33	tau53 tau53 zui33		mnhu		3rvd	xynm9w5fxqp	頭頭水		2025-05-16 17:05:47	2020-06-05 00:00:00
xfqpn5tqpq4	敆殼	①物品拔不出，殼還卡在裏面②做事不順，難辦③形容人棘手，害人不淺	gak21 kooyk24	gak5 kooyk24		mnhu		3rvd	xh9tkpvz88m	敆殼		2025-05-16 17:05:47	2020-06-06 00:00:00
xuz8zr9frfc	聒	吵鬧，聒噪：伓通（不要）廮𡅏（在那邊）～‖聒，《戚林八音》載求歡上入（guak24）。口語中還可讀爲求歡下入（guak5）與求花下平（gua53）。	guak5	guak5		mnhu		3rvd	x6jfvnxmq9q	聒		2025-05-16 17:05:47	2020-06-06 00:00:00
xhdthcytr7d	五鳳	①山名，在福州鼓樓區西北部②地名，在五鳳山一帶。有同名村莊，後建設爲小區	ngu53 oung242	ngou242 houng242		fzho		3rvd	xkkr9e342qf	五鳳		2025-05-16 17:05:47	2020-06-06 00:00:00
x6nw5r65gtw	幹勁	做事的勁頭：～盡（挺）足	gang53 geing213	gang213 geing213		mnhu		3rvd	xb2pdq29k95	幹勁		2025-05-16 17:05:47	2020-06-06 00:00:00
xk4n6kh64p3	搦螞蝴	形容跳舞時手舞足蹈，動作不好看，貶義	nieh5 ma33 u53	nieh5 ma33 hu53		mnhu		3rvd	xttqnc3v2ut	搦螞蝴		2025-05-16 17:05:47	2020-06-06 00:00:00
xzjmqvvh7b7	幅度	①物體振動或搖擺所展開寬度②比喻事物變動程度	huk21 dou242	houk24 dou242		fzho		3rvd	xphbx3agypd	幅度		2025-05-16 17:05:47	2020-06-06 00:00:00
x57gjm7ua8b	雪峰山	山名，在閩侯	suok21 hung55 nang55	suok24 hung55 sang55		mnhu		3rvd	xmh2s987hxd	雪峰山		2025-05-16 17:05:47	2020-06-06 00:00:00
x5zep2w3t32	領舞	跳舞時帶頭的人	liang24 u33	liang33 u33		fzho		3rvd	xtvktwk59p9	領舞		2025-05-16 17:05:47	2020-06-06 00:00:00
xa6q3zbwt8p	做字	簽合同：租厝（房）講（談）好了，下晝卜～	zo53 zei242	zoo213 zei242				3rvd	xbd5q55u8tv	做字		2025-05-16 17:05:47	2020-06-18 00:00:00
xqu9s2hna38	痘痘	青春痘：發（長）～	dau21 dau242	dau242 dau242		mnhu		3rvd	x8v2ef96cdu	痘痘		2025-05-16 17:05:47	2020-06-19 00:00:00
xqekenmkax7	軟木	裸子植物的木材：～其（的）塞塞（塞子）	nuong21 muk5	nuong33 muk5		mnhu		3rvd	x29u2b5tdrw	軟木		2025-05-16 17:05:47	2020-06-19 00:00:00
xgr39jwwtxw	㪠㪠	器物上面有遮蔽作用的東西‖前字變調與一般兩字組不同	kaing21 kaing213	kaing213 kaing213		mnhu		3rvd	xdfxqegmzj7	㪠㪠		2025-05-16 17:05:47	2020-06-19 00:00:00
xnazjp2fez8	崩	極言物多：我厝（家）總*款（這樣的）乇（東西）野（很）価（多），～去（了）	bung55	bung55		mnhu		3rvd	xmwketmmd8d	崩		2025-05-16 17:05:47	2020-06-19 00:00:00
xycwqe8jdty	面巾	洗臉毛巾	ming55 yng55	meing213 yng55		mqig		3rvd	xhr53dh5vtf	面巾		2025-05-16 17:05:47	2020-06-20 00:00:00
xx4v2qtha8c	麵筋	食品。以小麥粉和水洗去澱粉，餘下蛋白質凝結而成	mieng55 yng55	mieng242 gyng55				3rvd	xtqrwn8dqkf	麵筋		2025-05-16 17:05:47	2020-06-20 00:00:00
x2fjpsdpdrh	三七四六	①有本事②猶言一切，是非情由：故（還）插（管）伊（他）～	sang53 ceik24 si21 leoyk5	sang55 ceik24 sei213 leoyk5				3rvd	x5v8qgtayen	三七四六		2025-05-16 17:05:47	2020-06-20 00:00:00
xecrkcxx853	老鼠𤴯	舊時房屋旁的一種無毒蛇，擅食老鼠，故此得名	lo21 jy55 huong213	lo33 cy33 huong213				3rvd	xxdgq7stb5h	老鼠𤴯		2025-05-16 17:05:49	2020-05-02 00:00:00
xh76c7ecgy2	三七廿一	猶言一切，是非情由：故（還）插（管）伊（他）～|無管～	sang53 ceik24 niek55 eik24	sang55 ceik24 niek24 eik24				3rvd	xsqqbfrb6dn	三七廿一		2025-05-16 17:05:47	2020-06-20 00:00:00
x9bvqwp5759	颱風	是赤道以北、國際換日線以西對熱帶氣旋的一個分級‖颱又讀tai55	dai55 ung55	dai55 hung55		fuqi		3rvd	x5n97bwjuzu	颱風		2025-05-16 17:05:47	2020-06-21 00:00:00
xzvgzwvf2s3	日食	一種天文現象，只在月球運行至太陽與地球之間時發生	nik55 sik5	nik5 sik5		fuqi		3rvd	xz8yb67bd2z	日食		2025-05-16 17:05:47	2020-06-21 00:00:00
xhy2mgzfhqa	做乞其	乞討的人	zo53 keoyk24 gi0	zoo213 keoyk24 gi53		mnhu		3rvd	xsa9dvr4qy7	做乞其		2025-05-16 17:05:47	2020-06-23 00:00:00
xh37ndq3dh7	好食	好喫	ho21 lieh5	ho33 sieh5		fzho	端午味道 食全食美食在端午[EB/OL]//央视新闻: 网络直播室. 2020-06-25[2020-06-25]. https://www.bilibili.com/video/BV1Vh411o7Aa.	3rvd	xmcv9dcn2hv	好食		2025-05-16 17:05:47	2020-06-25 00:00:00
xeteftn6g2j	無錢	①沒錢②免費，不用錢，不要錢A）作爲狀語修飾謂語動詞：去～|掏（拿）～|食（喫）～|者（這）車使（使用）～其（的）B）作爲謂語使用：者車～其|公園都是～其‖作爲狀語修飾謂語以表達「免費」義時，多置之於謂語中心語前，如「使（用）～」；「～使」多解爲「沒錢用」，視語境纔有可能解爲「免費用」	mo33 jieng53	mo53 zieng53		fzho, mnhu		3rvd	x7jt4fvv8nb	無錢		2025-05-16 17:05:47	2020-06-27 00:00:00
xb3dphgjfmb	伓使錢	免費，不用錢，不要錢	ing21 nai21 jieng53	eing242 sai33 zieng53				3rvd	x7ak8y7c8a2	伓使錢		2025-05-16 17:05:47	2020-06-27 00:00:00
xgzv9jvuvsp	無挃錢	免費，不用錢，不要錢	mo21 lik55 zieng53	mo53 dik5 zieng53		fzho		3rvd	xgz7b69235t	無挃錢		2025-05-16 17:05:47	2020-06-27 00:00:00
xfq6pqxan6d	免費	免費，不用錢，不要錢：這架車～其	mieng55 ie213	mieng33 hie213				3rvd	xcc4k785em9	免費		2025-05-16 17:05:47	2020-06-27 00:00:00
x8knjntvz43	染染嘈	吵鬧，嘈雜	niang21 niang21 zeo53	niang33 niang33 zeo53		cgle		3rvd	xvuh8zmbxuy	染染嘈		2025-05-16 17:05:47	2020-06-27 00:00:00
x9a8gza6jrm	米粒雪	米粒狀的雪	mi21 lak53 suok24	mi33 lak5 suok24		mnhu		3rvd	xfmhjfgk347	米粒雪		2025-05-16 17:05:47	2020-06-28 00:00:00
x8bem6nkkse	犬牯	公狗‖也可以說「犬角」「犬雄」「犬公」	keing24 gu33	keing33 gu33				3rvd	xpjwsm5dcvg	犬牯		2025-05-16 17:05:48	2020-07-16 00:00:00
xuunwfbe598	無板無調	離譜，太過分‖板，節奏	mo33 being33 mo21 diu242	mo53 being33 mo53 diu242		mnhu	任笑痴. 福州话里比喻多[N]. 福州新闻网, 2014-04-16.	3rvd	xa8c7j2bgw6	無板無調		2025-05-16 17:05:48	2020-06-28 00:00:00
xz4rwspsw2v	無調	沒本事：復（又）～褲骹（褲管）捋（擼）復懸（高）（又沒本事又裝作很能幹）	mo21 diu242	mo53 diu242		mnhu		3rvd	xx3h4vvm356	無調		2025-05-16 17:05:48	2020-06-28 00:00:00
xpcxt9gecax	新疆	中國最大的省級行政區，位於西北：伊明旦（明天）卜（要）去～	sing55 ngyong55	sing55 gyong55				3rvd	xksampr4kes	新疆		2025-05-16 17:05:48	2020-06-14 00:00:00
xcuyczvku8h	捋辟	指男性自慰	lak33 pik5	lak5 pik5		mnhu		3rvd	xvuydfsp93h	捋𬈺		2025-05-16 17:05:48	2020-06-24 00:00:00
xypyfjmrrtf	澤裡	村，在長樂潭頭西部	nan	nan	die53 la33	cgle		3rvd	xe8eqsbpah4	澤裏		2025-05-16 17:05:48	2020-06-28 00:00:00
xj7ey57d9ys	文嶺	鎮，在長樂	ung33 liang33	ung53 liang33		cgle		3rvd	xf44w5vhh4j	文嶺		2025-05-16 17:05:48	2020-06-28 00:00:00
xxrgjn3hy2q	大學生	就讀於大學院校之學生	dai21 ouk55 seing55	dai242 houk5 seing55	dai55 ouk55 seing55			3rvd	xur9qxn7exq	大學生		2025-05-16 17:05:48	2020-06-28 00:00:00
x32ga7sfspy	平直骹	老實人	bang21 nik55 ka55	bang53 dik5 ka55				3rvd	xjzz94yhfpa	平直骹		2025-05-16 17:05:48	2020-06-28 00:00:00
xyckbkn2efh	屜屜	抽屜‖連讀變調與一般兩字組規律不同	ta21 ta213	ta213 ta213		liji		3rvd	xztb26a7ghn	屜屜		2025-05-16 17:05:48	2020-06-28 00:00:00
x8stkkcd46y	底底	底部‖連讀變調與一般兩字組規律不同	de33 de33	de33 de33		liji		3rvd	xt7vwq72ybj	底底		2025-05-16 17:05:48	2020-06-28 00:00:00
xg2qynp7b7a	絞絞	扳手‖連讀變調與一般兩字組規律不同	ga33 ga33	ga33 ga33		mnhu		3rvd	x632ytvhmwh	絞絞		2025-05-16 17:05:48	2020-06-28 00:00:00
xfcja68qkum	美墩橋	地名，在福州倉山‖首字應爲「尾」，地名雅化作「美」	mui21 loung55 ngyo53	mui33 doung55 gyo53		fzho		3rvd	xze6xx3yxac	美墩橋		2025-05-16 17:05:48	2020-06-28 00:00:00
xxr5xjmp8vx	厚美	地名，在閩侯上街‖本字應爲「後尾」，地名雅化作「厚美」	au53 mui33	au242 mui33		mnhu		3rvd	xmvfaj73xxx	厚美		2025-05-16 17:05:48	2020-06-28 00:00:00
xp3zcu5nddm	題目	①文章或诗篇之标名：者文章～號世乇②考试时要求应试者作答之问题	de33 meoyk5	de53 meoyk5		mnhu		3rvd	xe9j424zp43	題目		2025-05-16 17:05:48	2020-06-28 00:00:00
x6mnuxqyar7	保險櫃	盛放重要物品的容器	bo21 ieng55 gui242	bo33 hieng33 gui242				3rvd	x4eqckvns7x	保險櫃		2025-05-16 17:05:48	2020-06-28 00:00:00
x5322h7cfk7	衣裳櫥	衣櫥，衣櫃	i55 luong55 niu53	i55 suong53 diu53		mnhu		3rvd	xh72zky35x5	衣裳櫥		2025-05-16 17:05:48	2020-06-28 00:00:00
xhh9h74ukd4	好罷好奶	爲人很好的父母：嚴復《與甥女何紉蘭書三十封·十七》\：「伯玉只因己爲好爸好奶所生，其配偶又頗高尚，故於他人苦處全然不知如此」（王栻， 主編. 嚴復集: 第三冊[M]. 北京: 中華書局， 1986.）	ho55 ba242 ho24 ne33	ho33 ba242 ho33 ne33		mnhu		3rvd	xnde9zh3cbg	好罷*好奶		2025-05-16 17:05:48	2020-06-28 00:00:00
xrf7ana6b7z	老貨囝	老傢伙，謔稱老年人	lau21 huo53 iang33	lau242 huo213 giang33				3rvd	x435cywz9ak	老貨囝		2025-05-16 17:05:48	2020-06-28 00:00:00
xzvebhuqbk8	老犬牯	①老狗②詈詞，辱罵老年人，語氣重於「老貨囝」	lau21 keing24 ngu33	lau242 keing33 gu33				3rvd	x4fjh7k7jwa	老犬牯		2025-05-16 17:05:48	2020-06-28 00:00:00
xytgv6xdu9v	睏會着	①睡得着②催促睡覺的用語，意即此時去睡便能睡得着	koung21 e55 luoh5	kooung213 a242 duoh5		fzho		3rvd	xt84h6hzvd7	睏會着		2025-05-16 17:05:48	2020-06-28 00:00:00
xv5wprw7nth	五月端	端午	ngu21 nguok55 duang55	ngou242 nguok5 duang55		cgle		3rvd	xnfjeek77mt	五月端		2025-05-16 17:05:48	2020-06-28 00:00:00
xewkzeeh3zs	頌睏其	睡衣	syng53 ngooung213 i0	seoyng242 kooung213 gi53		cgle		3rvd	xn69hnbdzpq	頌睏其		2025-05-16 17:05:48	2020-06-29 00:00:00
x3makhnqbnv	山路	山中的道路	sang53 luo242	sang55 duo242				3rvd	xfm3jsp8233	山路		2025-05-16 17:05:48	2020-06-30 00:00:00
xan5tm6ztmf	天倖	僥倖，幸運，往往用於死裏逃生、虎口脫險時	tieng53 haing242	tieng55 haing242		cgle		3rvd	xthnj6zh29e	天倖		2025-05-16 17:05:48	2020-06-20 00:00:00
xxfdaqeeq69	僥倖	僥倖，幸運，往往用於死裏逃生、虎口脫險時：伊（他）厝（家）頭先火燒厝（房子着火）去，～儂（人）無敆食（沒事）	hiu53 haing242	hiu55 haing242		mnhu		3rvd	x4p9bgjsxxm	僥倖		2025-05-16 17:05:48	2020-06-20 00:00:00
xp5ut4738h2	睏蜀眠	睡一覺	koung21 {loh} ming53	kooung213 suoh5 ming53		fzho		3rvd	xbbz4ptauwn	睏蜀眠		2025-05-16 17:05:48	2020-06-30 00:00:00
xppyvs7hark	風災	因颱風、暴風、飓風過境而造成的災害	hung55 njai55	hung55 zai55				3rvd	xe5k2rqfp8n	風災		2025-05-16 17:05:48	2020-07-01 00:00:00
xr33vmwamk2	麇々	量詞，堆，群：蜀（一）～|我厝（家）總*款（這樣的）藥故（還）有蜀（一）～（大堆）‖「麇」（kyng53）的分音詞	ky33 lyng53	kyng53		mnhu		3rvd	xfdkn7zefcp	麇々		2025-05-16 17:05:48	2020-07-01 00:00:00
xjr5k7m4dkj	毛澤東	字潤之，生於湖南湘潭，逝於北京。政治家，軍事家	mo55 leik55 dung55	mo53 deik5 dung55				3rvd	xyuez26jx7m	毛澤東		2025-05-16 17:05:48	2020-07-02 00:00:00
x28gs6wn76e	佮陣	做夥	gak55 deing242	gak24 deing242		mnhu		3rvd	x8syu7qdz6b	佮陣		2025-05-16 17:05:48	2020-06-22 00:00:00
xx399y5suz5	廣播	利用電子通信技術傳送聲音、影片等給公眾的行爲	guong55 moo213	guong33 boo213				3rvd	xwacsh6ugjy	廣播		2025-05-16 17:05:48	2020-07-07 00:00:00
xjyt9cyw2rm	落車	下車：請趁（從）～落車（下車）	loh55 jia55	loh5 cia55		fzho		3rvd	xr893swx82t	落車		2025-05-16 17:05:48	2020-04-15 00:00:00
xuzxtwawyf5	文章	用文字綴成語句，聯成篇段，以示人心中思想情意者	ung55 njuong55	ung53 zuong55		fzho		3rvd	xrvph5zuej8	文章		2025-05-16 17:05:48	2020-07-23 00:00:00
xvnq4fm7k4x	討論	就某一問題交換意見	to55 looung242	to33 looung242		fzho		3rvd	xk9gh7dvbec	討論		2025-05-16 17:05:48	2020-07-23 00:00:00
x47hb7majr3	論文	就特定主題將学術研究成果以邏輯的方式書寫出來的文章	loung55 ung53	looung242 ung53		fzho		3rvd	xhykpgvy826	論文		2025-05-16 17:05:48	2020-07-23 00:00:00
x626w5h2r4t	烏山	福州名勝之一，在城西南隅，唐天寶年間改稱閩山。北宋熙寧年間，郡守程師孟曾謂此山可比道家蓬萊、方丈、瀛洲，故又稱作道山，全稱烏石山‖參見「三山」	u55 lang55	u55 sang55		fzho		3rvd	xjpn4fcm4vb	烏山		2025-05-16 17:05:48	2020-07-23 00:00:00
xm5utgc6r4z	道山路	福州路名	doo21 lang53 lou242	doo242 sang55 lou242		fzho		3rvd	xqb6m259cv6	道山路		2025-05-16 17:05:48	2020-07-23 00:00:00
xd8wm6tmvzd	三落鄉	是1980年代始大學生等青年群體參加的社會活動，由各級中國共青團組織，內容爲將科技、文化、衛生三者帶下鄉	sang21 loh55 hyong55	sang55 loh5 hyong55		cgle		3rvd	xgad4ar8gdn	三落鄉		2025-05-16 17:05:48	2020-07-23 00:00:00
xsbmqhpwwbs	上山下鄉	1950年代至1970年代的政治運動，運動中上千萬城市知識青年赴農村定居、勞動	suong55 sang55 ha55 hyong55	suong242 sang55 ha242 hyong55		fzho		3rvd	xmxzbaypnks	上山下鄉		2025-05-16 17:05:49	2020-07-23 00:00:00
xdu89xsn7af	戰坂	福州地名	zieng53 muang33	zieng213 buang33		fzho		3rvd	x3h3edducav	戰坂		2025-05-16 17:05:49	2020-07-23 00:00:00
xm26hwptcx7	幼兒園	實施幼兒教育的機構	iu21 i55 uong53	iu213 i53 huong53		fzho, mnhu		3rvd	xw4mqm55d6z	幼兒園		2025-05-16 17:05:49	2020-08-16 00:00:00
xycvtmy42dn	育兒園	實施幼兒教育的機構	yk21 i55 uong53	yk5 i53 huong53		fzho		3rvd	xzggwy5zg2s	育兒園		2025-05-16 17:05:49	2020-08-16 00:00:00
xk6584nvb77	託兒所	①代替父母照顧小孩的地方②有時非正式地代指幼兒園	touk24 i33 lu33	toouk24 i53 su33		fzho, mnhu		3rvd	xx4mbh8u4tr	託兒所		2025-05-16 17:05:49	2020-08-16 00:00:00
x5e83c36rgz	藁藁	菜梗‖連讀變調與一般兩字組規律不同	go33 go33	go33 go33		fzho		3rvd	xpajak27rca	藁藁		2025-05-16 17:05:49	2020-08-16 00:00:00
xs3wx5fzwzp	管管	①菜梗②多指空心菜梗‖連讀變調與一般兩字組規律不同	guang33 guang33	guang33 guang33		fzho		3rvd	x2qvz4j8jb9	管管		2025-05-16 17:05:49	2020-08-16 00:00:00
xcf54b47gxh	蕨蕨	菜梗‖連讀變調與一般兩字組規律不同	guok21 guok24	guok24 guok24		fzho		3rvd	xtdpqubphdn	蕨蕨		2025-05-16 17:05:49	2020-08-16 00:00:00
xtkpz4ccehr	筈筈	菜梗‖連讀變調與一般兩字組規律不同	guak21 guak24	guak24 guak24		fzho		3rvd	xsg2bqq238e	筈*筈*		2025-05-16 17:05:49	2020-08-16 00:00:00
xzjbxvwcurf	正規	合於正式規定或正常標準的	ziang55 ngie55	ziang213 gie55		fzho, mnhu		3rvd	x93f7y96uzz	正規		2025-05-16 17:05:49	2020-08-16 00:00:00
xm629r26tdq	蚶蜱	蟾蜍	hang55 me53	hang55 pe53				3rvd	x9gxc9rjpup	蚶蜱		2025-05-16 17:05:49	2020-08-17 00:00:00
xe6jndmh5df	土名	通俗名，本地話裏異於通語的稱呼	tu21 miang53	tu33 miang53		mnhu		3rvd	xpb8kxqzeyg	土名		2025-05-16 17:05:49	2020-08-21 00:00:00
xc2quhfxex5	尚書	①上古典籍，又稱《書經》②中國古代官職名③中國古代星官名④特指陳文龍，南宋莆田人，敕封「水部尚書」，民衆尊稱「尚書公」，其廟宇稱「尚書廟」	suong55 njy55	suong242 zy55		mnhu		3rvd	xqjnsmm374x	尚書		2025-05-16 17:05:49	2020-08-21 00:00:00
xjhmzgs3smm	泰山	①山名，在今山東泰安②代指福州九案泰山信仰	tai55 lang55	tai213 sang55		mnhu		3rvd	xm5kskmx84k	泰山		2025-05-16 17:05:49	2020-08-21 00:00:00
xe2p29gd74r	電光脬	①電燈的戲稱：目睭盡像～②指男女談戀愛時礙手礙腳且不知趣的第三者：頭尾無塊（處）捎，鴨卵（蛋）會看～	dieng21 nguong55 pa55	dieng242 guong55 pa55				3rvd	xwqthjgurkz	電光脬		2025-05-16 17:05:49	2020-05-02 00:00:00
xs3x7u53nzy	過橋丟拐	過河拆橋，忘恩負義	guo55 gyo53 liu53 guai33	guo213 gyo53 liu55 guai33				3rvd	xpx45f8r8qq	過橋丟拐		2025-05-16 17:05:49	2020-05-02 00:00:00
xksfk4f35vm	電䀇	變壓器之舊稱	dieng53 gu33	dieng242 gu33				3rvd	xuyvg7xwrfz	電䀇		2025-05-16 17:05:49	2020-05-02 00:00:00
xm4tzdxmfnj	六角絞	內六角扳手，艾倫扳手	leoyk21 geoyk24 ga33	leoyk5 gooyk24 ga33				3rvd	xahd3e623yx	六角絞		2025-05-16 17:05:49	2020-05-02 00:00:00
xjrbejmubzc	二都蚶	產自寧德二都的蚶	ni21 lu55 hang55	nei242 du55 hang55				3rvd	xrn5e3n7pmy	二都蚶		2025-05-16 17:05:49	2020-05-02 00:00:00
xgyq3npp2a5	六角⿱艹初	有棱絲瓜，形似六角形，多角形，故此得名‖也有人稱爲「八角⿱艹初」	leoyk21 geoyk55 coo213	leoyk5 gooyk24 coo213				3rvd	xgyetrv5qtc	六角𰱗		2025-05-16 17:05:49	2020-05-02 00:00:00
xs3ue86qmj3	芋鴨	芋頭燉鴨子，福州美食	uo53 ak24	uo242 ak24				3rvd	xujxgj34mhj	芋鴨		2025-05-16 17:05:49	2020-05-02 00:00:00
xeqkggbz7qx	三角靸	民間對人字拖的一種別稱，因夾角處形似三角，故此得名	sang21 ngeoyk55 liak24	sang55 gooyk24 liak24				3rvd	xuvesukuuzh	三角靸		2025-05-16 17:05:49	2020-05-02 00:00:00
x2e7bjmdppv	晉安	地名，在福州	zing55 ngang55	zeing213 ang55				3rvd	x6ceeyvtr38	晉安		2025-05-16 17:05:52	2020-09-24 00:00:00
xwxx9fa9z89	八尖	福州民間對警察的一種稱呼，類似於「依解哥」（解放軍）	beik21 zieng55	baik24 zieng33				3rvd	x6fcsfaw3ek	八尖		2025-05-16 17:05:49	2020-05-02 00:00:00
xva7hxvtykf	味素哈	菜裡用了味精加蝦油的味道的統稱。味道比較重，故民間常說「味素哈」‖「哈」是刺鼻味道的意思	i21 lu55 ha55	ei242 sou213 ha55				3rvd	xr5p8gsrt62	味素哈		2025-05-16 17:05:49	2020-05-02 00:00:00
x4xbqu29t4g	糖糕餅囝	糖果、糕點、餅乾類的統稱	toung55 ngo55 biang24 ngiang33	toung53 go55 biang33 giang33				3rvd	xhqg7u5ycfc	糖糕餅囝		2025-05-16 17:05:49	2020-05-02 00:00:00
x8zjrvsjjbg	鼎邊鰓	形容煮湯燒水時，水還沒完全煮開，只是鍋邊剛起一圈水泡	diang21 mieng55 ci55	diang33 bieng55 ci55				3rvd	xfantqq3hy8	鼎邊鰓		2025-05-16 17:05:49	2020-05-02 00:00:00
xp3t2y7z766	花哩雞	蘆花雞。因蘆花雞毛色呈黑白斑點狀，雜亂無序，顏色「花哩麻糟」（hua21 li55 ma55 zau55），故名花哩雞	hua55 li55 ie55	hua55 li55 gie55				3rvd	xhbrdvkqpm8	花哩雞		2025-05-16 17:05:49	2020-05-01 00:00:00
x39x8dm6b2t	香魚棗	舊時飯店用剩下的配料配菜炸的丸子	hyong53 ngy33 zo33	hyong55 ngy53 zo33				3rvd	xwpvzy43g83	香油棗		2025-05-16 17:05:49	2020-05-01 00:00:00
xanupcmybgn	灴麵	20世紀福州家庭常見的一种手擀面，手切面	goung21 mieng242	goung53 mieng242				3rvd	xs63pdtecp6	灴麵		2025-05-16 17:05:49	2020-05-01 00:00:00
xcz295vx4q9	房裡奶	保護兒童的一位神祇，供奉在兒童房間內，保佑兒童長大到16歲或18歲	bung21 nie24 ne33	bung53 die33 ne33				3rvd	x3b5fneeza4	房裏奶		2025-05-16 17:05:49	2020-05-02 00:00:00
xvevjshthqr	地下	①地面之下。口語說「地兜下」（die21 lau53 a242 ）②非法、秘密活動狀態：～工作	di53 a242	dei242 ha242		fzho		3rvd	x788hxaqvxc	地下		2025-05-16 17:05:49	2020-08-20 00:00:00
x3hb8yvdacx	嵩口	地名，在福州永泰	sing53 ngau33	sing55 kau33		ygti		3rvd	xdxg39ge9gv	嵩口		2025-05-16 17:05:49	2020-08-20 00:00:00
xrqdfgw6ktk	將囝	帶小孩	zuong53 ngiang33	zuong55 giang33		mqig		3rvd	xpf75d6cfab	將囝		2025-05-16 17:05:49	2020-08-23 00:00:00
xdb58grfm4v	邀	拐騙	iu55	iu55				3rvd	xsxvmzavu7q	邀		2025-05-16 17:05:49	2020-08-23 00:00:00
xdd5nzcbpzf	邀新人	娶新娘	iu55 sing55 ing53	iu55 sing55 ing53		fuqi		3rvd	xem8y9aequt	邀新人		2025-05-16 17:05:49	2020-08-23 00:00:00
x8tfdecauxe	犬囝販	賣狗的	keing21 ngiang55 uang213	keing213 giang33 huang213				3rvd	x58n4md6twb	犬囝販		2025-05-16 17:05:49	2020-08-23 00:00:00
xea6fcc85x7	贈送	無條件將物品送給他人	zeing53 sooyng213	zaing242 sooyng213		mnhu		3rvd	xkufw6gb6m4	贈送		2025-05-16 17:05:49	2020-08-24 00:00:00
x97t944h6qp	南嶼	鎮名，在閩侯	nang21 neoy242	nang53 seoy242		mnhu		3rvd	x45kpqne3pu	南嶼		2025-05-16 17:05:49	2020-08-24 00:00:00
x8649d88kgp	上街	鎮名，在閩侯‖一說原名爲「上溪」	suong55 nge55	suong242 ge55		mnhu		3rvd	xg6frbgfx4v	上街		2025-05-16 17:05:49	2020-08-26 00:00:00
