id	md5	yngping	speaker	note	updated_time	created_time
xg3vfrqqkv9	e0b02e5f8bec41ff0751ececaf562287	sang21 nau21 liang24 mui33	Speaker_1		2025-09-28 00:46:45	2025-09-28 00:46:45
xu7a53rj9uu	8faf37cc3288dc816416c03ec276ca35	sang55 po55	Speaker_1		2025-09-28 00:46:45	2025-09-28 00:46:45
x96yejmwpdb	d6802fcce35fa7249361978be26e3b42	zui24 lu33	Speaker_1		2025-09-28 00:46:45	2025-09-28 00:46:45
xxs8j9tkb6r	c90741fb86d581e79354749c62b07efe	ke55 ieng53	Speaker_1		2025-09-28 00:46:45	2025-09-28 00:46:45
xazhw3s5t8w	0e9b4a85daa83cd10987422267277f3a	ke55 bieng55	Speaker_1		2025-09-28 00:46:45	2025-09-28 00:46:45
xw79wmwv4cw	bc26f6d2d7e91bf5779ae68789126c5f	ke55 o53	Speaker_1		2025-09-28 00:46:45	2025-09-28 00:46:45
xwhdnuqwp9p	e1cf265fbd6a7c9a7712249515a470d4	o55 bieng55	Speaker_1		2025-09-28 00:46:45	2025-09-28 00:46:45
xuszybbyua5	fa2d36ef8eef149374ace84847794f73	o24 gieng53	Speaker_1		2025-09-28 00:46:45	2025-09-28 00:46:45
xp7s25rwk2x	b7c4132c4ba72d7b87d5699a039628a3	o33 ti53	Speaker_1		2025-09-28 00:46:45	2025-09-28 00:46:45
xf98e5rxqqu	effe85e2ebf6f09e6ca7d9302a8cd472	o55 lang55	Speaker_1		2025-09-28 00:46:45	2025-09-28 00:46:45
x8addf57hkp	10e5613854341cb57c4db67cc069ce52	geoyng55 ngieng53	Speaker_1		2025-09-28 00:46:45	2025-09-28 00:46:45
xcufzkjyrue	dd3e180d663a5dec6eb8ef3103fb5834	geoyng55 ngieng55 nau53	Speaker_1		2025-09-28 00:46:45	2025-09-28 00:46:45
xa8mqgwb7ms	ff129a0457fb730ee0d74c04442f1223	zui55 joung213	Speaker_1		2025-09-28 00:46:45	2025-09-28 00:46:45
xkv8zm772cx	452948b2c7f2305e20db6dad36abe645	zui21 au55	Speaker_1		2025-09-28 00:46:45	2025-09-28 00:46:45
x3scqx5xb3j	adf288bbac9defc783508b6d64490f1a	zui55 ou213	Speaker_1		2025-09-28 00:46:45	2025-09-28 00:46:45
xmn4znkc96a	9760240779d4dd433eb52fa1a103fdec	zui21 lie53	Speaker_1		2025-09-28 00:46:45	2025-09-28 00:46:45
xz6punnxha7	2b4a8879ba87a10e0051aaf848048a71	zui55 oouk24	Speaker_1		2025-09-28 00:46:45	2025-09-28 00:46:45
xdawpnq8wz2	f21e40a80cbd96d3cf065b693bde6d2b	keoyng21 kooyng213	Speaker_1		2025-09-28 00:46:45	2025-09-28 00:46:45
x32vaee8ydr	568a0985384c4b581167bb00a50a1f1f	hai55 ooyk24	Speaker_1		2025-09-28 00:46:45	2025-09-28 00:46:45
xkj5usu9jnt	768af6c0c1eea868a6be221ffd7b1da0	liu33 liang53	Speaker_1		2025-09-28 00:46:45	2025-09-28 00:46:45
xebed4ssnpj	b4a0a6f2323312c84bb1e28fa5495ee0	hai21 ieng53	Speaker_1		2025-09-28 00:46:45	2025-09-28 00:46:45
xtjpjvx6u27	61f41072f20c73e3df4a72adcaaa87b9	hai21 lang55	Speaker_1		2025-09-28 00:46:45	2025-09-28 00:46:45
xaxywbabnaa	5dd369af33156622573af4d5c3546623	ti21 ba213	Speaker_1		2025-09-28 00:46:45	2025-09-28 00:46:45
xk3faep9726	3fae265841d1efc46ad397cc5c175658	dyk55 ba213	Speaker_1		2025-09-28 00:46:45	2025-09-28 00:46:45
xjhkup8hyue	f608001fab8c9d015665d14c3fa5db7e	dang53 ngu21 leoy242	Speaker_1		2025-09-28 00:46:45	2025-09-28 00:46:45
x9hrkkanngw	5cde0c53d4d963cb12f8724d97ba4f17	dang55 ngu53	Speaker_1		2025-09-28 00:46:45	2025-09-28 00:46:45
xsnhz7zqe3h	45d49ad47235a4094f5731e65ef6f13b	ziu55 njeing53	Speaker_1		2025-09-28 00:46:45	2025-09-28 00:46:45
x4p4nwcrx5p	1dbf10e02ebf5c7d69332ffb70322b64	ziang24 zui33	Speaker_1		2025-09-28 00:46:45	2025-09-28 00:46:45
xvwj94vrwgn	46080b3827438cdd44caa82ec63fff1e	cing53 njui33	Speaker_1		2025-09-28 00:46:45	2025-09-28 00:46:45
xejhjzm5z35	4ab6d9db055bd58a873fc9d0bca971f3	la21 ja53 zui33	Speaker_1		2025-09-28 00:46:45	2025-09-28 00:46:45
x9efyqa8zg4	387d36c4db46e627cc3afccb16ce4473	zeoyng33 zui33	Speaker_1		2025-09-28 00:46:45	2025-09-28 00:46:45
xzjk6etrygb	17679b6f103879de91eb745df6da92e3	zui55 zei242	Speaker_1		2025-09-28 00:46:45	2025-09-28 00:46:45
x4gvc8epp95	22e49d795bd5d10014efb3ae42e94e89	zui21 lau53	Speaker_1		2025-09-28 00:46:45	2025-09-28 00:46:45
x9w3k8bb7yv	ba786a5dea8e17cddf60e58f1e784a94	duai53 zui33	Speaker_1		2025-09-28 00:46:45	2025-09-28 00:46:45
xwm5p2ympks	28904efe11bdad10eea06ae5d6851b40	zo21 duai53 zui33	Speaker_1		2025-09-28 00:46:45	2025-09-28 00:46:45
xkqyvvwwczz	9507dfc21fb9e05a4b000dd2fd3bcc3a	zo21 ke53 zui33	Speaker_1		2025-09-28 00:46:45	2025-09-28 00:46:45
xkbfw2n3vpm	ec00d248efc6aab88161de65ada702b1	doung21 duai53 jui33	Speaker_1		2025-09-28 00:46:45	2025-09-28 00:46:45
xrgmzp8cxe9	a2bd437ad76eccd4cf9c702fab88b49e	deoyng53 zui33	Speaker_1		2025-09-28 00:46:45	2025-09-28 00:46:45
xe47ty2pkvp	dbd51d8caa36be0cd2673924d83d8ad7	zang24 zui33	Speaker_1		2025-09-28 00:46:45	2025-09-28 00:46:45
xx6h7fztrb6	73c8d87f3625d198776feb98948cbdbf	cuong53 njui33	Speaker_1		2025-09-28 00:46:45	2025-09-28 00:46:45
xakavw5qgv2	17b33494528d3368392357614be7dd93	ung55 zuong53	Speaker_1		2025-09-28 00:46:45	2025-09-28 00:46:45
xyus3jabefa	fe5427513281527ed39e64b38b82e519	toung53 mung21 naing213	Speaker_1		2025-09-28 00:46:45	2025-09-28 00:46:45
x33yvhd7m3e	40588a854134e341f55b9180ab21b7c3	toung53 nie21 laing213	Speaker_1		2025-09-28 00:46:45	2025-09-28 00:46:45
x5ucrmzrpyv	0b02d4d0863356f868ad53aae9ed3485	toung53 mung33 nie33	Speaker_1		2025-09-28 00:46:45	2025-09-28 00:46:45
x8v32cmfjp4	ae317f2ffdcca12cef67625de9938b81	toung55 nie53	Speaker_1		2025-09-28 00:46:45	2025-09-28 00:46:45
xm8kzkkuy88	dda0c7b2970c0bd2469f3f985d59b106	toung55 nau53	Speaker_1		2025-09-28 00:46:45	2025-09-28 00:46:45
xmde2crrg39	82497ccf5a4d6fe6c464846868701fc9	huo33 uo33 iek5	Speaker_1		2025-09-28 00:46:45	2025-09-28 00:46:45
xaqruac6rx5	9c420b965d61e39e966c337b1d84774f	huo33 uo33 loung55	Speaker_1		2025-09-28 00:46:45	2025-09-28 00:46:45
x6d7bm9tzyx	2a2f3ff10c333d3ead5cb8dcf1edb387	zui55 pa213	Speaker_1		2025-09-28 00:46:45	2025-09-28 00:46:45
xcd952g4x96	30040b65d615d393437e6fdb9d3ab7b2	gung21 noung55	Speaker_1		2025-09-28 00:46:45	2025-09-28 00:46:45
xg4gy8ur9n3	710e5cede54605212835155ffc2459da	suoh33 zi33	Speaker_1		2025-09-28 00:46:45	2025-09-28 00:46:45
xn3mds46267	8e2b2c44174efd95ebf282e9309d6b0d	suoh33 lau33 mo33	Speaker_1		2025-09-28 00:46:45	2025-09-28 00:46:45
xrrezpcgva7	c90be568d1582a6a696067f686723140	suoh33 lau33 iang33	Speaker_1		2025-09-28 00:46:45	2025-09-28 00:46:45
x8vwrp5uxxp	c1aeb9bdc19ca0526d829719cc3f9589	suoh21 lau21 looung242	Speaker_1		2025-09-28 00:46:45	2025-09-28 00:46:45
xkfveds92ky	e11183281268e39e5b7ff45e322da2bf	suoh33 being33	Speaker_1		2025-09-28 00:46:45	2025-09-28 00:46:45
xd6ycj8kndy	1876354ef88447285634b9812024124c	suoh33 iang33	Speaker_1		2025-09-28 00:46:45	2025-09-28 00:46:45
xwjcwr7u96n	a5f8f4242611c84466f532be013748c3	lang33 tang53	Speaker_1		2025-09-28 00:46:45	2025-09-28 00:46:45
xun5qcg349m	f6c04b8d9d4fdca31a8c3f28e1489087	duai53 ah24	Speaker_1		2025-09-28 00:46:45	2025-09-28 00:46:45
xn2ecapqg84	1599a5922a53786123b658470411625e	sai55 uong53	Speaker_1		2025-09-28 00:46:45	2025-09-28 00:46:45
x5arzt8ys3j	586fde7b0cf679ab34c3d9b0842f0563	tu55 lai55	Speaker_1		2025-09-28 00:46:45	2025-09-28 00:46:45
xrcnu9mqgkx	f61927014ea071d88041d09fe3ee6b8b	sai55 wo55	Speaker_1		2025-09-28 00:46:45	2025-09-28 00:46:45
x2nmvsn79ea	b03718b9a31ac6b6a47cb1dd3007eaa7	zuong55 wui55	Speaker_1		2025-09-28 00:46:45	2025-09-28 00:46:45
xz6wpucca6h	407b1d1894a16052b1a206fe56641e46	keoyng21 ning55 zuong55	Speaker_1		2025-09-28 00:46:45	2025-09-28 00:46:45
xkt3n8qq86s	022b28a10538a5647301e35cf6ca1c99	eoyng21 zuong55	Speaker_1		2025-09-28 00:46:45	2025-09-28 00:46:45
xp4jwysbk5c	93999c7de128860d5b36c0ce468e661b	cang55 zuong55	Speaker_1		2025-09-28 00:46:45	2025-09-28 00:46:45
xmbgkjt2abz	e489b082f2214b752da593b6ec9225d5	dau21 le21 zuong55	Speaker_1		2025-09-28 00:46:45	2025-09-28 00:46:45
xg59xh7wfm3	87cea419bac1bd60cd7d424011995b70	ngua55 leoyng53	Speaker_1		2025-09-28 00:46:45	2025-09-28 00:46:45
xp8x4gr5zpn	849b49c2cf70fd84bc22ab1b8e56e8ea	ngua55 lo53	Speaker_1		2025-09-28 00:46:45	2025-09-28 00:46:45
x548ery6kx6	94a7118a5b61c561fa790e65addab813	cuo53 ngua242	Speaker_1		2025-09-28 00:46:45	2025-09-28 00:46:45
xkevfbfn3bj	26da74ae1d06143a7e9e9ff4d8e33d70	kang21 meing53	Speaker_1		2025-09-28 00:46:45	2025-09-28 00:46:45
x99qcrzf3vb	6175f4726f95c3fd84c1c72b4856acf0	ngua53 wieng213	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
x47axstfqgn	fcf810ad9c4b48b6ec4135e89d66c57a	ngua53 ling33	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
xe4ccmu2a8q	06ca584a9242fa04780c78ab5649d8fa	ngua55 lo55	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
xnyybqrq25d	66260ae84f92c851da8c72fdd09e8970	a21 pieng53 sai33	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
xyt5gzkdw4m	e45329cbcdc4310c4ff11fd85b1bbf2a	tu55 mui55 zuong55	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
xnfrvz87sqn	a0d133dd3208a376299997b7e294a1d7	tu55 leoy55	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
xds52nwnaa5	333a5d553cfa8361e023990743b34465	tu21 lei242	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
xd6bv6z6udz	2234f44c598ced25f5526585167aa5ba	ceing33 nu53	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
xcdsg88bjd7	d0a71e46606be36e5519b12b56897c06	zui21 ngyng53	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
xyx7d832dbh	31e66e745586b92a26021651a1ce5913	die33 lu53	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
xq4wcr4jc5c	0c989fa829eac401c6c541865f8a9493	hui55 hui55	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
xenjz6d25ha	2ad58f9766d245deb59c77ccba874ca1	ging53 looy213	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
xz2rac4rc47	7c514d3e6e65771b20b6659ed33b5f1e	hung33 hung33	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
xvbqr7q4m2j	b5a947f945ca20c441de946695144753	ung55 ning53	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
xhqr7rhfbrr	19a4871f1914106b7bcb60dd537e3064	tang53 ooyng213	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
xvf2hpsggk9	0c85ccf8be1fc2d79dd63eabbdf56d16	lang55 ne53	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
xp7b6q6t476	f3baed05ec7f0a6b8faefe9242021db0	siang21 naik24	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
xcjvf34mqx4	5601dff801ff0104a9e760454bbcdedb	uong33 nu53	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
xj33kktytuv	8ad4cfb1cf05f45fdbded5945ff052fa	yong55 ngui55	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
x79h7unuzxd	1eee49d38be919730b9f472c6423a47f	yong33 ngiu53	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
xtdd7545jf9	d2c68df4c60e49c5b4eb45f9cfea2828	yong21 zei242	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
xb67zwpu68b	360fc57e7dbe3f143baebf779c787753	yong33 zi33	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
x7c36pap2d9	0353152e7d88700cdd292f1f1a1dbfb7	deing53 lang213	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
x6b3pfwabza	7376679c9955ecaaa9d620087ad3c145	pang53 lang213	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
xyxz7pt9e9m	2025ac89e5a4b72f1e5465a4f7a4058c	pah55 ging55	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
xmh29umqgrp	a951402ea490e2e2c2496f65c62c904f	tiek55 gooung213	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
xyafevwb7t4	4ca2ecbef5c13edc6b6f75cfca416434	hiek21 suoh5	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
xrmz7e4u4xq	149f969da8a272bb8b3c0a022c6aa35c	suoh55 ui55	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
xr7frsanqzw	5fb047e0650a235960616e7d03951a1b	keoyk5 hui55	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
xn32wqrzd88	6ae7fa5ddbd511645f903c30be9ea6ed	di55 luong53	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
xueu7kt6h27	2294237292df2c1721418dbf7f8e5978	zai53 lei242	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
xdx3kyf35tv	46d48585d3e81ad2001385a3179cbaa6	ui53 jeoy213	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
xphwys4jmdn	4c302e495675c2ffe5e9beb049df5331	buong21 ngyong53	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
xuncxbzegf4	ad1d134f06f759f8013d6901376da638	buong55 nei242	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
x74get7k4fy	1c72f1a41dda5224c71d0e8133980173	buo55 lau53	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
xu3kqgszc9r	d632752f4cd34240b7eb83130f544d28	ge55 tau53 heoyng53 ngooyk24	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
xc7pf3sqqp9	0145abcf1ba57679cf3e678150e1c5d3	siang33 nie33	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
xcfgta7tf7w	021bed72a8692f387dfce9460f669d62	siang21 ngie242	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
xbgf3f6f96j	16051d58cc0c7e2452afa1128073e048	siang33 lau53	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
x77te2jcxff	302821eb4b2c1f69c5045490be4237f0	siang33 muong53	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
xn8r9my8bwg	2b803e14107d88d6edf195d383a93796	siang33 njuong53	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
xhhquky2c65	fcd1b7863e532477315bb5d215ef0ad9	kuang33 niang33 o53	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
xgdadxswdvt	f903c0aa9d7a4c95aa2ba8654bc68fc4	hu55 liang55 o53	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
xabpg36huu4	55ab6666f4c7282ef2d45926013f83bd	zing21 ang55 o53	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
x8u365h2dzr	2df18e45a4c02c21b0d9c7ef4d8175e5	leoyng21 looyng242	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
x69x6jjerg4	065af965504e4eeef9e9f5ea453a07a2	heoyng53 ngiang33	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
xzfbarpp5ur	99aa4fa6e1d99aaa5f03439ba91c37ab	heoyng53 ngau33	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
xj8yf6z8w4f	075acf06f51a47aee89e983cc0844438	hyong53 nga242	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
xgb3xxz3ygt	942c0e0d454bfb96dc966344d9653cb2	zu21 a55	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
xjwravgya4f	680ea182464655716d6384c51f036868	zu24 ma33	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
x9knunmzjsx	e437e0dbb571187df6bbfd1e422e0e3b	gang21 y55	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
xdswmju5fgm	58ae4af09ff75fb4fabffb595d218769	gau55 y55	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
x3q2gjw8kvg	1d697c9d2784a9afd3cc4bac85e9db0b	duo53 iang33	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
x9c4h3smnvn	45c2cbe0259d12bb7b562e9c85435941	siu55 luo242	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
xst8j7ug92a	908231d26743fbebf81c87f1c3e9551d	suoh21 being55 nuo242	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
xg833wgfste	1192a101e6e3124ab7bca64321eac18f	duo55 lau53	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
xk8zek5pxuw	99c34e04e169a425fff4e4e334848cc6	duo55 loung55	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
x29g3kn6wyt	880879a8776d4aa3e666d98c8cac6bc8	duo242 le0	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
xmqwv5rnwu5	182537fde7e748dc02f28aa7b0c42fa8	giang21 nuo242	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
x5wvfq9wgmc	17907cbcd016d3f99cd9cf165b0bf453	hai21 uong53	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
xcmfysrp2ew	36c58e2f88ddaa1699535a8e2ec5022c	gai55 be53	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
xrezzd3acbv	b7bcc82bf431a9885bcd7314f94141a5	da33 ling53	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
xvxwp349yy9	db02c01e1cfc7667c02e64179a0059aa	ma21 eoyng55	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
xwbtumbcq2e	38eb896e393c5a5c5416d1e936659e79	sang55 nang55	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
xurg2pwvfyd	e02e834bfb1a1a492c045885791e2f1d	sang21 nguong21 cik55 hooyng213	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
xtwdf53cueh	95cf1682701c93de25d48755e0f676c8	deoyng21 nge53 au33	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
xgt7xe6tzra	e07ab830cefe461c0313c4e5b99503d4	seoyng53 nak24	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
xqkdhm5fb5q	62335e2e77723de484f6d94c27faee18	huang53 nung33 muo33	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
xu43wkwredu	278b34d377fff18c88498168c49db605	go55 lah5	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
xsb5t4n9trj	a3d48742d53aa83ec17a59b8924b6a74	se55 u53	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
xxcemvebzf5	167d79d1f7835db86b251084405fad83	do21 suong55 ge55	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
xq24r8zrntv	b63c236c431d96bc489f8fd9c5b02fb9	y55 lang55	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
xmddjunu3ym	7b4db64db404867a0ef588d05cc7f394	ia55 lang55	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
xtktpjtmpxh	66298ef7a109e770b71e47541ec81bda	u21 luoh55 lang55	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
xspvfb2aaxk	96eb0ab80dcd376dd3a58b3a65077cf3	lau55 ie53	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
xepnhvd9d7t	35e5093a16611c0f3b1f0a5b72addc08	dai55 geoyng55	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
x8d4ca7vx45	76f9553f502a2894eb7ccebb020267a5	coung55 neing55 nang55	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
x3xmx4m5rua	84f9e0dc6a8a7c2dac360fe140a3f48c	ieng55 nai55 lang55	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
xya358gx7pe	afbb515610a90b33bc9f66f8d73f8915	bah21 lak24	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
xthch33r7hv	c4c30f78e8462d6626c96be66a4ac375	nang33 neoy53	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
xk68vc96s9m	ca6040e355f52025ce2492f21d9abafa	heik5 dau55	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
xm8de3qav4x	7f037301bc32c62214c835d571ec1a8b	bing55 nang55	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
xkmw4g7e8jf	7759f3bab1fc82d09bff2ca2a03c0c29	a55 muong53	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
x5qurjk2fga	902dd9ce5ac935b7c85d42079c31dcdc	a55 nang53	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
xqktsaf37my	6552f4af049291bef587c1a027981799	a53 luo242	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
x2sxnfwkrab	0d030cd8f73b16ec3dc8d0da019e8677	suong53 nuo242	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
xsr4ar3dnx7	3277489b05157c275e692e2abd03906f	siu53 u33	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
xcuscphctwc	1ddb8996c0deb28024c99a3aa91c8120	ku55 jeing53	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
x9fxfj5zq6t	f56649765c4b15c13b21b5eb9a178334	ngyk33 yng53	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
xqrdfwzujcy	209019832dbfbef2a5431f6c9ff4ee97	dai55 uang55	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
x2sfyamxwyd	39b4dca77eaca36f60ccdc72f9ce13d6	ma21 lak5 ga55	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
xmubbjev2gq	571f7c8fb017f95f95b91c288d0f96d9	ming55 ngeoyng55	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
x3eqa6d7j3g	19f83366e2c32427e1fdec2ca2367982	si53 ie213	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
x2bue92sfpr	fa4995e396c820001e77e60e9b2e6ff8	cung55 nieng55	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
xrvzdkeym8g	7132aa1c2f47a1c6dc29391db9f6f0bc	iek5 tieng55	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
xt9tvksqp8s	10822e22346d8b4cc5f04567d2b695fe	iek21 lieng55 nau53	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
xwe8w4zdkn9	9d3b0206df1747820ee1d87b2987f663	iek21 ei213	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
xtkw6zmdgus	08df4738db643bf25ae4d40363cb16ed	ciu55 lieng55	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
xmn5phgmnwn	ec63705cd74f424c44a66abc91bcf026	ciu53 au242	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
xstuz8ggcj3	22e241c49628b6e483d8e98686f7fa80	loh5 deoyng55	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
xk4he783qba	2fb49a875d4851c4e28e020fca4eccf0	ni21 beik21 tieng55	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
xfzaka98zsk	7707e09aa76295912b3771458ad4379c	cing55 tieng55	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
xpja7c5mvse	cfb20828799ce58fb286b783fba3a846	ni53 waik24 bang55 nguong55	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
xp2uxjptgb6	aaeae7b403e39b4034a50ea77d853fb2	ni53 baik24	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
xeept57sav4	92583c315718ccfc8bd22eefcc5d9303	leoyk21 nguok55 tieng55	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
xbd73pggn8q	528d91c5ab14c8fa0966b5cd507eabab	zeik55 kei213	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
xty8wqakrw6	3cdf5ab79990b176ea710b0695986467	lik5 cung55	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
xgvm4hpmrar	1a5083fbb615c27fba08b0cef36b0c8e	y24 zui33	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
x85bxvzgwqe	97c3d2eb3031c2065ad54da6b5fb5896	ging55 nik5	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
xcubn6nk74f	61901097022a76b15b851d4307d1ba5a	cung55 ung55	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
xykxqm4jvjj	70d3d0bf680a3d39c387c3ed5b4006d0	cing55 ming53	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
xzb4wwxwv3k	d826d276cad4765806a50afbb35eac6d	guk24 y33	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
xgzau6cg7fn	c28ddffa8b24f6f1afc41e2764e84e83	lik21 ha242	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
xtq7jhy2r4f	b61b12f284f9da7eea941cab72f9d027	siu24 mang33	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
xbwu3pmgtsz	722b88e586d7c8e87b2b0fd15eba57f8	moung33 zyng33	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
xf2n7qqyrsg	592aa7323db4eb3f2870e65a9b14d586	ha53 zei213	Speaker_1		2025-09-28 00:46:46	2025-09-28 00:46:46
