id	word__id	word__text	text	literal_pron	word_literal_pron__id	sandhi_pron	word_sandhi_pron__id	page_number	page_order	content	original_comment	comment	note	updated_time	created_time
xvf2q5yz4th	x7jpd6nfmkz	微	微	mi53	xc896as2qrf	mi53		3	4	"[{""expl"": ""細小；輕微。"", ""sent"": [""～薄。"", ""～～火（文火）。""]}]"				2025-05-16 16:59:26	2025-05-16 16:59:26
xbsg7wjxyr7	x76brhnqwsj	汆頭泅	謎*頭泅	mei242 tau53 siu53	xezwnafztjx	mi55 lau53 siu53	xt2mh86gdys	3	35	"[{""expl"": ""潛水游泳。"", ""sent"": []}]"				2025-05-16 16:59:27	2025-05-16 16:59:27
xdhvzjkdmr9	xmtxnngc447	地棚	地坪	dei242 bang53	x3j7m9saw8u	di55 wang53	xnqbjdcyvmg	4	22	"[{""expl"": ""木質的地板。"", ""sent"": []}]"		［對原書用字的註釋］原書第二字記爲「坪」，一般認爲是「棚」，因其有棚架的結構。《榕腔註音詞典》亦載爲「棚」。		2025-09-06 21:16:13	2025-05-16 16:59:27
x8efyts4pyy	x3tawx3bvyy	知丹橫	知*丹*橫	di55 lang55 huang53	xyedmrm4gw9	di21 lang55 huang53	xu5k5r4bqt8	3	37	"[{""expl"": ""顛倒；錯亂。"", ""sent"": [""乇廮（東西放）～去。"", ""△盤（唱和）詩平盤盤（唱來和去），盤汝牙座～。""]}]"				2025-05-16 16:59:27	2025-05-16 16:59:27
xesewa8xgyh	xnv6q2mcxpj	俤隻	知*隻	di55 zieh24	x6b8w4p4yet	di53 jieh24	xxhsts648jn	4	1	"[{""expl"": ""=〖{知*,俤}蜀隻〗{di53 loh21 jieh24,die53 loh21 jieh24}。"", ""sent"": []}, {""expl"": ""哪一個。"", ""sent"": [""汝各儂（你們）是～學校其？。"", ""～名叫小濤？。""]}, {""expl"": ""誰。"", ""sent"": [""～來了？。""]}]"		［其他發音］第一字亦可說上上調，念爲die55 jieh24、die55 loh21 jieh24		2025-05-16 16:59:27	2025-05-16 16:59:27
xzrskjn9q2s	xnvnxry2sfn	𫪦咑	𫪦咑	di55 da55	xaffg39yupz	di55 da55	xkeddf6cjsb	4	2	"[{""expl"": ""嗩呐。"", ""sent"": []}]"	均爲本地字，也寫作“啲噠”			2025-05-16 16:59:27	2025-05-16 16:59:27
xcfgdnsqkzr	x6brstqj246	蒂蒂	蒂蒂	dei213 dei213	x86az7hj5pe	di53 dei213	xhqqyeptxfq	4	10	"[{""expl"": ""⇨〖蒂①〗dei213。"", ""sent"": []}]"		［對原書註音的註釋］原書連讀音載di53 dei213，不合於實際發音中的變調，有誤		2025-09-19 13:13:41	2025-05-16 16:59:27
xfw3gsecg6z	xgskr9xvdxn	遲早	遲早	di53 za33	x7dtcgeg6pg	di21 ja33	xckg62xtrd7	4	5	"[{""expl"": ""或早或晚；早晚。"", ""sent"": [""～汝都着（要）去。""]}]"		［對原書註音的註釋］原書連讀音載di21 ja33，變調不合，疑爲筆誤		2025-05-16 16:59:27	2025-05-16 16:59:27
x2jgp4jhqew	xtjx3buxwx8	遲到	遲到	di53 doo213	x4ksskxsmqh	di21 loo213	xg7qku22gk6	4	6	"[{""expl"": ""到得比規定時間晚。"", ""sent"": []}]"				2025-05-16 16:59:27	2025-05-16 16:59:27
xwp58hrgegy	xrnhkh39rxk	抵急	抵急	di33 geik24	xr6z4jqmzud	di55 geik24	xjgm5htenpt	4	8	"[{""expl"": ""應急。"", ""sent"": [""上轎纏骹（腳）～。""]}]"				2025-05-16 16:59:27	2025-05-16 16:59:27
xt6zvdymmds	xxzqs2wy23m	抵煞	抵煞	di33 sak24	xyq9mczpca9	di55 sak24	xzfp46c98sq	4	9	"[{""expl"": ""抵擋鬼神邪氣。"", ""sent"": [""△破鼓可以救月，破屏風可以～。""]}]"		［其他發音］亦可說de55 sak24		2025-05-16 16:59:27	2025-05-16 16:59:27
xfmmxv5fn8h	xsd2pwkfke5	地理	地理	dei242 li33	xsymxdcj6xk	di53 li33	xnz38bj74ew	4	11	"[{""expl"": ""風水。"", ""sent"": [""看～。""]}]"				2025-05-16 16:59:27	2025-05-16 16:59:27
xjn2hng5pxe	x65hsnc75vs	地理先生	地理先生	dei242 li33 sing55 sang55	xwy6hbq237x	di21 li21 ling55 nang55	x5jsdna6h7n	4	12	"[{""expl"": ""以看風水爲職業的人。"", ""sent"": []}]"				2025-05-16 16:59:27	2025-05-16 16:59:27
xy5ftaw6kgu	x5xvfffrw5p	地牛轉肩	地牛轉肩	dei242 ngu53 duong33 gieng55	xqkncz6dmz9	di55 ngu53 duong21 ngieng55	x5jdebrknye	4	13	"[{""expl"": ""=〖地動〗di53 dooyng242 俗稱地震。"", ""sent"": [""△井水變甜，～。""]}]"				2025-05-16 16:59:27	2025-05-16 16:59:27
xzjbwhr6wff	xdtcecvzehj	地支	地支	dei242 zie55	xqggjqhw93b	di55 jie55	xu5ys2zzc7g	4	14	"[{""expl"": ""子、丑、寅、卯、辰、巳、午、未、申、酉、戌、亥的總稱。"", ""sent"": []}]"				2025-05-16 16:59:27	2025-05-16 16:59:27
xzaww9dtgf2	x3jg47gd6b4	地主	地主	dei242 zuo33	xratceqqaec	di53 juo33	xum9ajrqpsw	4	15	"[{""expl"": ""掌管小範圍土地的神。民間有供奉“本宅地主”的牌位的習俗。"", ""sent"": []}, {""expl"": ""舊時指擁有土地、剝削農民的人。"", ""sent"": []}]"				2025-05-16 16:59:27	2025-05-16 16:59:27
xcytfq37hc7	xdve3x38ww4	地主媽	地主媽	dei242 zuo33 ma33	xgcy4rw2tpk	di21 juo24 ma33	x3ndzc8nfft	4	16	"[{""expl"": ""地主的配偶。"", ""sent"": []}]"				2025-05-16 16:59:27	2025-05-16 16:59:27
xy3aj725qka	xsuguzbg89k	地主帽	地主帽	dei242 zuo33 moo242	x88dpr95cup	di21 juo55 moo242	xgk8tm9ssn3	4	17	"[{""expl"": ""謔稱瓜皮帽，因舊時多爲封建地主所戴而得名。"", ""sent"": []}]"				2025-05-16 16:59:27	2025-05-16 16:59:27
xt37xsnm8a9	xwyea76jwyr	地頭神	地頭神	dei242 tau53 sing53	xmkhbekquyx	di55 lau55 sing53	xbgjyu7muy6	4	18	"[{""expl"": ""舊時稱鄉間領頭的人。"", ""sent"": []}]"				2025-05-16 16:59:27	2025-05-16 16:59:27
xjq9rq79vpy	xk55b5t3f67	地板	地板	dei242 being33	xbcxerub56p	di53 weing33	xrqcn2q3jfv	4	19	"[{""expl"": ""棺材蓋底的板。北京話叫“七星板”。"", ""sent"": []}]"				2025-05-16 16:59:27	2025-05-16 16:59:27
xt6svz5gbmc	xcjq47teve7	地棍	地棍	dei242 gooung213	x7k7ccjdb62	di53 goung213	xejbx4vbxqy	4	20	"[{""expl"": ""地痞；本地的壞分子。"", ""sent"": []}]"	棍，本地多寫作“槓”	［對原書註音的註釋］原書“棍”載gooung213音，有誤，亦不合於該詞的實際發音，應爲goung213		2025-05-16 16:59:27	2025-05-16 16:59:27
xeqh4ru55v5	xvd4dyzkh73	地棚桁	地板桁	dei242 bang53 hooung213	x9mbrh8auke	di21 wang21 ngooung213	x4qmdsxx7dv	4	21	"[{""expl"": ""樓板或地板下面的方木桁，上釘木板，以支撐、固定地板。"", ""sent"": []}]"				2025-05-16 16:59:27	2025-05-16 16:59:27
xjgukqfk3es	xfkkxjw8wyx	地攤	地攤	dei242 tang55	xqa5ketakfq	di55 lang55	x3rfd8desm8	4	23	"[{""expl"": ""就地陳列貨物出賣的攤子。"", ""sent"": []}]"				2025-05-16 16:59:27	2025-05-16 16:59:27
xt6ebfn6tfa	x4vatrcsb25	地澗	地澗	dei242 gang213	xdvdyb4s7c6	di53 ang213	x298qf4r6ws	4	25	"[{""expl"": ""鄉間供奉本地神的小房子。"", ""sent"": []}]"				2025-05-16 16:59:27	2025-05-16 16:59:27
xvcndu76e6q	xhcqcath595	地場	地場	dei242 duong53	xr4szua3pqe	di55 luong53	xdn9swk558s	4	26	"[{""expl"": ""地方。"", ""sent"": [""電影院起（建造）{這,者*}～{𣍐,儥}好。""]}]"				2025-05-16 16:59:27	2025-05-16 16:59:27
x8yeyrt4uy4	x4es226sx6n	溜	溜	liu242	x6hmqy7c2dp	liu242		192	6	"[{""expl"": ""迅速，敏捷。"", ""sent"": [""生～（難產）。"", ""～～着（地）做完了。"", ""目精手～（眼疾手快）。""]}]"				2025-05-16 17:01:22	2025-05-16 17:01:22
xbn2urfkghw	x4r6f6tzqsa	遲	遲	di53	x3ef6bp7kxf	di53		4	4	"[{""expl"": ""比規定的時間或合適的時間靠後。"", ""sent"": [""來～了。"", ""～到。""]}, {""expl"": ""晚，時間不早了。"", ""sent"": [""今旦天～了，我明旦去。""]}]"				2025-05-16 16:59:27	2025-05-16 16:59:27
xnjnakqe7sp	xcs4pvj9ryc	地木	地伏	dei242 buk5	xuu6hjgy9ch	di55 wuk5	xcuybhgnf2f	4	27	"[{""expl"": ""木地板下面四周的框，起固定作用，用方木或石板做成。"", ""sent"": []}]"		［對原書用字及註音的註釋］原書第二音節單字音載buk5，連讀音載wuk5，有誤，實際口語單字音與連讀音皆爲muk5，民間一般認爲是“木”字		2025-05-16 16:59:27	2025-05-16 16:59:27
xw932h7sk4e	x4ke89dz44c	治罪	治罪	dei242 zooy242	xmrkcre5tdd	di53 zooy242	xz4dend3yvu	4	28	"[{""expl"": ""給犯罪人應得的懲罰。"", ""sent"": []}]"				2025-05-16 16:59:27	2025-05-16 16:59:27
x4uv46ef6db	xnh83p8pthe	蜘蛛	蜘蛛	ti55 ty55	xfx8jw4e23y	ti55 ly55	xmzz6nz4jwb	4	29	"[{""expl"": ""節肢動物，身體圓形或長圓形。肛門尖端分泌的黏液在空氣中凝成細絲，用來結網捕食昆蟲。"", ""sent"": []}]"	蜘、蛛廣韻知母，福州讀如徹母			2025-05-16 16:59:27	2025-05-16 16:59:27
xxdt9ynvanh	x8xadas6rxt	蜘蛛鞔	蜘蛛鞔	ti55 ly55 mang55	xewdgt9d557	ti21 ly55 mang55	xvpw8jcb892	4	30	"[{""expl"": ""蜘蛛網。"", ""sent"": []}]"				2025-05-16 16:59:27	2025-05-16 16:59:27
xq9z3xfj7w9	x3vjfry6a9d	黐黐	黐黐	ti55 ti55	xyttz538rkx	ti55 ti55	xxbt29edu89	5	2	"[{""expl"": ""黏液。"", ""sent"": []}]"				2025-05-16 16:59:27	2025-05-16 16:59:27
xkar2er5daa	xxfdf8n2mvu	苔菜	苔菜	ti53 cai213	xd9nvv7cxq6	ti21 jai213	xz5j95d4csh	5	4	"[{""expl"": ""海藻的一種，綠色，長絲狀，可食。"", ""sent"": []}]"	也寫作“提菜”			2025-05-16 16:59:27	2025-05-16 16:59:27
xzz65sfhxbh	x9zgp9prnfg	苔菜餅	苔菜餅	ti53 cai213 biang33	xpwvcgk6cf6	ti21 jai53 wiang33	xfsad2snkvv	5	5	"[{""expl"": ""用苔菜做餡的餅，是本地的風味小吃。"", ""sent"": []}]"				2025-05-16 16:59:27	2025-05-16 16:59:27
xw3g2mzkq2g	xvvu4uj32vj	堤壩	堤壩	ti53 ba213	xk5p6ty8g34	ti21 ba213	xqyvbw9qau5	5	6	"[{""expl"": ""⇨〖壩〗ba213。"", ""sent"": []}]"				2025-05-16 16:59:27	2025-05-16 16:59:27
xkkspc38f66	xcz5f4py65m	提跳鬼	提*跳鬼	ti53 tiu213 gui33	x6hkfnhnxuz	ti21 liu53 ui33	xc9vmvn5vsb	5	7	"[{""expl"": ""貶稱好動成性的人。"", ""sent"": [""{這,者*}～，{一,蜀}日（整天）無停無歇。""]}]"				2025-05-16 16:59:27	2025-05-16 16:59:27
xzhed6tr44r	xhyckhpbefr	提督	提督	ti53 looh24	xf5tbudsyu6	ti21 looh24	x67g87fv25p	5	8	"[{""expl"": ""舊時的官吏。"", ""sent"": []}]"	本地多寫作“提索”，“索”與“督”在後字音變後聲母相同。《中國歌謠集成·福建卷·福州市臺江區分卷》：“老鼠賣{什,世}乇，教汝做提索；提索炮會驚，教汝做先生”	［其他發音］亦可說ti21 louk24		2025-05-16 16:59:27	2025-05-16 16:59:27
xnm5af7ah5f	xh9tv5383pf	鮐鰸	鮐鰸	ti53 ku55	x4n3c7mxkxg	ti55 ku55	xxyh7v3srmr	5	9	"[{""expl"": ""鮐魚，身體紡錘形，鱗細。生活在海中。"", ""sent"": []}]"				2025-05-16 16:59:28	2025-05-16 16:59:28
xdwfz4xe58p	xw2t5k4my2k	𥳳籜	𥳳籜	ti53 tooh24	xb6q94ycf3x	ti33 tooh24	xknfg9h9h7p	5	10	"[{""expl"": ""竹筍的硬殼。"", ""sent"": []}]"	𥳳,方言字	［對原書註音的註釋］原書連讀音載ti33 tooh24，不合於變調規律，疑爲筆誤		2025-05-16 16:59:28	2025-05-16 16:59:28
xekqnnbpw4n	xusnzsj5cdq	𥳳箬	𥳳箬	ti53 nuoh5	xxjk8cmsvmq	ti33 nuoh5	xmh5ayph4mu	5	11	"[{""expl"": ""較大的筍殼，可用來編器物，或包楊梅等漿果。"", ""sent"": []}]"				2025-05-16 16:59:28	2025-05-16 16:59:28
xgggyjpabza	xxfun3azyqc	二五	二五	nei242 ngu33	xf7mw6jkrdr	ni53 ngu33	x2xzr9nj48a	5	15	"[{""expl"": ""指人狡獪、耍賴。"", ""sent"": [""汝{這,者*}儂{真,盡}～，做事無講道理其。""]}]"				2025-05-16 16:59:28	2025-05-16 16:59:28
xm8hzsjt5e8	xqs6m26z5ar	二號	二號	nei242 hoo242	xggryfd6nf8	ni53 oo242	xd3tdkhmx66	5	16	"[{""expl"": ""編號排在第二的。"", ""sent"": []}, {""expl"": ""每月第二天的日子。"", ""sent"": []}, {""expl"": ""隱語，大便。"", ""sent"": []}]"				2025-05-16 16:59:28	2025-05-16 16:59:28
xmjpccy45gj	xy32wf9cwfx	二料	二料	nei242 lau242	x6rthj2yk7w	ni53 lau242	xcbyfcshbvb	5	17	"[{""expl"": ""秤桿上靠秤鉤的提繩，用來稱重的分量。"", ""sent"": []}]"				2025-05-16 16:59:28	2025-05-16 16:59:28
xa5kf8tdt7w	xdu8p8vv8ay	二房	二房	nei242 bung53	xa6hbcu8tnk	ni55 wung53	xzh8wcv8wde	5	18	"[{""expl"": ""側室，妾。"", ""sent"": []}]"				2025-05-16 16:59:28	2025-05-16 16:59:28
xtzhknj2ecz	xbxx8vxaqxn	二分一	二分一	nei242 hung55 eik24	x35xw7vvbrr	ni21 ung53 ngeik24	xuk8qp5v84j	5	19	"[{""expl"": ""二分之一，一半。"", ""sent"": []}]"				2025-05-16 16:59:28	2025-05-16 16:59:28
xh986aw47hd	xa2eq6mu9ba	二衫	二衫	nei242 gang55	xpdt8ur65vb	ni55 lang55	xgcdmk3qqz2	5	20	"[{""expl"": ""秋天穿的較薄的短大衣。"", ""sent"": []}]"		［對原書註音的註釋］原書“衫”單字音載gang55，疑爲筆誤		2025-05-16 16:59:28	2025-05-16 16:59:28
xgerudaf88f	x6ec52bda47	字謎	字謎	zei242 mei242	xxjshj64yea	zi53 mei242	xpy8qqx9gtg	9	7	"[{""expl"": ""用字做謎底的謎語。"", ""sent"": [""準（猜）～。""]}]"				2025-05-16 16:59:29	2025-05-16 16:59:29
xx5xfqr3ph8	x4ztxant3rw	矮八鬼	矮八鬼	e33 baik24 gui33	xcz7bmdp82x	e21 weik24 gui33	x9kw2f9pb4j	96	2	"[{""expl"": ""又黑又矮的鬼，多用來罵矮個子的人。"", ""sent"": []}]"				2025-05-16 17:00:23	2025-05-16 17:00:23
xvny58xb7um	xx7x8fegr88	二行	二行	nei242 giang53	x6q3y5sjts8	ni55 iang53	x93ejt7wfq5	5	21	"[{""expl"": ""新娘結婚的第二天歸寧叫回門，第十天歸寧叫十粒，在回門和十粒之間歸寧叫二行。二行較隨便，可以不請客。"", ""sent"": []}]"				2025-05-16 16:59:28	2025-05-16 16:59:28
x86vfcdy3sf	xfe7p8bj53j	二萬	二萬	nei242 uang242	xp2dhg43pwb	ni53 uang242	xr7gvxqf9f6	5	22	"[{""expl"": ""指妻子有外遇的人。"", ""sent"": []}]"				2025-05-16 16:59:28	2025-05-16 16:59:28
xcacatt62sb	x97hqsrwbkx	二千零兩	二千零兩	nei242 cieng55 ling53 lang242	xj7eepwtc2b	ni21 jieng21 ning53 nang242	xaqee3x92zm	5	23	"[{""expl"": ""數目，二千零二十。"", ""sent"": []}]"				2025-05-16 16:59:28	2025-05-16 16:59:28
xh2qpw33qyt	x96mt4dy8tv	漦	漦	ti55	xkrwxuv2ecg	ti55		4	32	"[{""expl"": ""螞蟥等的涎沫、黏液。"", ""sent"": [""湖鳅身𡅏（泥鳅身上）有～。""]}, {""expl"": ""黏而滑膩。"", ""sent"": [""螞蜞會做～～着（螞蟥滑膩）。""]}]"	集韻之韻超之切：“龍吐沫”			2025-05-16 16:59:27	2025-05-16 16:59:27
x3ptrdgm4b5	xnvevzzrcbc	撕	撕	ti55	xg9g4c2e6s6	ti55		4	31	"[{""expl"": ""用手使物條狀分離。"", ""sent"": [""菜梗皮皮～去。""]}]"	訓讀字			2025-05-16 16:59:27	2025-05-16 16:59:27
xgkqv25bw4f	xqszc4uvna6	𪏸	𪏸	ni55	xkm74xfv8ux	ni55		5	12	"[{""expl"": ""像糨糊、膠水等所具有的，能使一個物體附着在另一個物體上的性質。"", ""sent"": [""膠水{真,盡}～。""]}, {""expl"": ""黏的東西附着在物體上。"", ""sent"": [""麥芽糖～{一,蜀}堆去了。""]}, {""expl"": ""用黏的東西使物體連接起來。"", ""sent"": [""紙破去了，乞～好。""]}]"	集韻薺韻乃禮切：“黏也。”調不合			2025-05-16 16:59:28	2025-05-16 16:59:28
xqx2nhme9c6	xfybm8k4mm4	呢	呢	ni53	xdyt9zafkbq	ni53		5	14	"[{""expl"": ""一種較厚較密的毛織品，多用來做制服、大衣等。"", ""sent"": []}]"				2025-05-16 16:59:28	2025-05-16 16:59:28
xeeyyfmqv6v	xpqxsv3rb9t	呢*	□	ni55	xjpu9h5ucq5	ni55		5	13	"[{""expl"": ""諧音前綴。"", ""sent"": [""～搦（抓）。"", ""～捼捼（揉）。""]}]"	參見“之*zi55”			2025-07-14 13:38:46	2025-05-16 16:59:28
xtvhkxu4bvx	xgch767596t	二分門	二分門	nei242 buong55 muong53	xvsh7c6pzpy	ni21 wuong55 muong53	xxx2rrdxawg	5	24	"[{""expl"": ""大宅院裏的第二重門。"", ""sent"": []}]"				2025-05-16 16:59:28	2025-05-16 16:59:28
xdm6e4vg63d	xcas63chz6p	二婚	二婚	nei242 huong55	xapy2fagx94	ni55 uong55	xb58xygk876	5	25	"[{""expl"": ""再嫁。"", ""sent"": [""伊伓是頭嫁，是～。""]}, {""expl"": ""稱再嫁的婦女。"", ""sent"": []}]"				2025-05-16 16:59:28	2025-05-16 16:59:28
xkd7xnrv3sg	xkdrzsxdjyt	二十	二十	nei242 seik5	xry7yveaka9	ni55 leik5	x328n4gmrje	5	26	"[{""expl"": ""數目，十加十後所得。"", ""sent"": []}]"				2025-05-16 16:59:28	2025-05-16 16:59:28
xk59f96ecbn	xm79kunmxzf	二百五蜀	二百五蜀	nei242 bah24 ngou242 suoh5	x9wjs7dvcta	ni21 bah21 ngu55 suoh5	xfuhs7p8r3n	5	27	"[{""expl"": ""數目，二百五十一。"", ""sent"": []}]"				2025-05-16 16:59:28	2025-05-16 16:59:28
xu4eagbct4r	xjjr254s55g	二百五	二百五	nei242 bah24 ngou242	xukvkrcty37	ni21 wah53 ngou242	x6jxnwfvzj8	5	28	"[{""expl"": ""數目，二百五十。"", ""sent"": []}, {""expl"": ""譏稱有些傻氣、做事莽撞的人。"", ""sent"": []}]"				2025-05-16 16:59:28	2025-05-16 16:59:28
xu8hhvyqdyr	xn2nmch5etq	二八	二八	nei242 baik24	x8bskcbgbx3	ni53 baik24	x727pdcgvpy	5	29	"[{""expl"": ""十六歲，女子的妙齡。"", ""sent"": [""～少女。"", ""小姐年齡～。""]}, {""expl"": ""二八天的簡稱。"", ""sent"": [""△～亂頌*（穿衣）。""]}]"	一般不能單說，義項①多出現在戲劇曲藝中，②多出現在諺語俗語中			2025-05-16 16:59:28	2025-05-16 16:59:28
xnvmjg363bu	xxjepfyr3qu	二八平光	二八平光	nei242 baik24 bang53 guong55	xvcfy8drjdd	ni53 waik24 bang55 nguong55	x9utmvapxeh	6	1	"[{""expl"": ""指農歷二月與八月白天和黑夜的時間一樣長。"", ""sent"": []}]"				2025-05-16 16:59:28	2025-05-16 16:59:28
x4mmw2u8gu3	xfm8xz7ppyp	二八天	二八天	nei242 baik24 tieng55	xf2mknr2u2f	ni21 weik21 lieng55	xjvxpcdzgyr	6	2	"[{""expl"": ""指初春或初秋，即農曆二月與八月前後。這段時間的氣候冷暖無常。"", ""sent"": [""～最容易感冒。"", ""這件羊毛𧜛（毛背心兒）～頌*（穿）正好。""]}]"				2025-05-16 16:59:28	2025-05-16 16:59:28
x6n8vu47grg	xyky78c8hxm	狸貓	狸貓	li53 ma53	x7g98uj4vht	li33 ma53	x2v4brkzkvd	6	6	"[{""expl"": ""=〖貓狸〗ma33 li53 哺乳動物。頭大尾圓，善竊雞鴨，肉臭不可食。"", ""sent"": []}]"				2025-05-16 16:59:28	2025-05-16 16:59:28
xagwxwu4ts6	x8etcbgyzxx	李杮	李杮	li33 pui213	x3hg8k2d9py	li55 pui213	xshrxfhcrug	6	9	"[{""expl"": ""李剖開去核做成的片狀乾果，味甜。"", ""sent"": []}]"	本地寫作“李配”			2025-05-16 16:59:28	2025-05-16 16:59:28
xy42m3sekt4	xbb98kdj9zg	李歸	李歸*	li33 gui55	x89rqnc8ae4	li21 gui55	xys6mgsvm8c	6	10	"[{""expl"": ""李做的乾果，味甜。"", ""sent"": []}]"				2025-05-16 16:59:28	2025-05-16 16:59:28
xwvn9wphnps	x6z2mpvq5db	李鹹	李鹹	li33 geing53	xdz8z8sfcb5	li21 eing53	x4pen9qhcwc	6	11	"[{""expl"": ""李做的乾果，味鹹。"", ""sent"": []}]"				2025-05-16 16:59:28	2025-05-16 16:59:28
xrtkhfur3ze	xygqtyba7wh	理治	理治	li33 dei242	x6c6mwxvvza	li55 dei242	xdkxcks2vh4	6	15	"[{""expl"": ""統治；管理。"", ""sent"": [""～國家。""]}]"				2025-05-16 16:59:28	2025-05-16 16:59:28
xr8uarvvqpz	xxt6du374g8	理會	理會	li33 hui242	xyksshepswd	li55 hui242	xpz5e8vesha	6	16	"[{""expl"": ""領會。"", ""sent"": [""懂；了解{這,者*}道理會～{𣍐,儥}？。""]}]"				2025-05-16 16:59:28	2025-05-16 16:59:28
xe3h4twwyhj	x88yq97553y	理缺	理缺	li33 kiek24	xmc3gzn7hmx	li55 kiek24	xrdmngxxpbw	6	17	"[{""expl"": ""愛挑剔，難以侍候。"", ""sent"": [""伊許隻儂野～，做伊新婦（兒媳）{𣍐,儥}好做。""]}]"				2025-05-16 16:59:28	2025-05-16 16:59:28
xgbqczrkqvg	xua2eynzsg9	鯉魚	鯉魚	li33 ngy53	xvq4myxhkjg	li21 ngy53	xgndx2r8u28	6	19	"[{""expl"": ""一種淡水魚。身體側扁，嘴邊有鬚一對。"", ""sent"": []}]"				2025-05-16 16:59:28	2025-05-16 16:59:28
xzydmtdeb3y	x5dt7n9bjd4	利錢	利錢	lei213 zieng53	x2hp2jpwbps	li55 jieng53	xn5b5mn5xta	6	20	"[{""expl"": ""=〖錢利〗zieng21 lei213 =〖錢息〗zieng21 neik24 利息。"", ""sent"": []}]"				2025-05-16 16:59:28	2025-05-16 16:59:28
x7t4dkjgbrq	xyqx3dbzwqw	字簿	字簿	zei242 buo242	xdwry432xdb	zi53 wuo242	xfng82x6mdb	9	8	"[{""expl"": ""寫字本，練習本。"", ""sent"": []}]"				2025-05-16 16:59:29	2025-05-16 16:59:29
xnfr37pf5ny	x8xh5rfky64	利害	利害	lei213 hai242	x6yarrua7yj	li53 ai242	xu5jzcgceuq	6	21	"[{""expl"": ""劇烈；兇猛；難以對付或忍受。"", ""sent"": [""心跳野～。"", ""伊總*款做{真,盡}～，儂家無伊辦法。""]}, {""expl"": ""指人精明能幹，有本事。"", ""sent"": [""伊野～，汝伓通想做症伊（算計他）。"", ""伊{真,盡}～，高中無讀會考上大學。"", ""看過（看上去）利利害{一,蜀}隻儂，會乞儂（被人家）欺負{到,遘}總*款去。""]}]"				2025-05-16 16:59:29	2025-05-16 16:59:29
xn2sms2pwqw	xpq63988tr8	利便	利便	lei213 bieng242	xe7959mh5js	li53 bieng242	xpvgt8uh22e	6	22	"[{""expl"": ""使用或行動起來不感覺困難；容易達到目的；便利。"", ""sent"": [""福馬路做好以後，去鼓山野～。""]}]"				2025-05-16 16:59:29	2025-05-16 16:59:29
xxy9z727ggv	xbbhcd5k85z	被帕	被帕	pui242 pa213	xsu6ep35ua4	pui53 wa213	xra67j6ukrq	205	33	"[{""expl"": ""被卧衣物等捲綑成的包裹。"", ""sent"": []}]"				2025-05-16 17:01:32	2025-05-16 17:01:32
xwr4ds9xg8x	xs242tg3rb7	哩	哩	li55	x2mtfsezckr	li55		6	3	"[{""expl"": ""助詞，用在疑問句的末尾，表示疑問的語氣。"", ""sent"": [""仱～（現在呢）？。"", ""蔣*其～（怎麼樣呢）？。""]}]"	另見li33			2025-05-16 16:59:28	2025-05-16 16:59:28
x7jbxzwnh4t	xcrbcm3w4za	李	李	li33	xq3xc4zyu6x	li33		6	8	"[{""expl"": ""李子，一種水果。"", ""sent"": []}]"				2025-05-16 16:59:28	2025-05-16 16:59:28
x8xk6xysvky	xg87vc3yzej	里	里	li33	xukmt76bvsx	li33		6	12	"[{""expl"": ""市里的通稱。"", ""sent"": [""～把路。""]}]"				2025-05-16 16:59:28	2025-05-16 16:59:28
xmd8mf33ysw	xgtdrwatwh5	哩	哩	li33	xqd5fv65tna	li33		6	13	"[{""expl"": ""助詞，用在句末，表示疑問語氣。"", ""sent"": [""{什,世}乇～？。"", ""是跳舞～，故是唱歌～？。""]}]"	另見li55			2025-05-16 16:59:28	2025-05-16 16:59:28
xzg63hkgv48	xtv86cdp4zx	裏	裏	li33	xutykuh4hsv	li33		6	18	"[{""expl"": ""衣服被褥等東西不露在外面的那一層；紡織品的反面。"", ""sent"": [""被～被面。"", ""衣裳～。"", ""{這,者*}布做～。""]}]"	另見die33			2025-05-16 16:59:28	2025-05-16 16:59:28
xukubdrbb4b	xafqxt83fa3	梨	梨	li53	xvsprhmhg82	li53		6	7	"[{""expl"": ""梨子，一種水果。"", ""sent"": []}]"				2025-05-16 16:59:28	2025-05-16 16:59:28
xjymekxmfk6	xkes4jnk8p4	理	理	li33	xjatjv94t45	li33		6	14	"[{""expl"": ""道理。"", ""sent"": [""着（要）看汝有～無～。""]}]"				2025-05-16 16:59:28	2025-05-16 16:59:28
xw54at3ms35	xz54uufjefv	被鋪	被鋪	pui242 puo55	x3w6ufexvcd	pui55 wuo55	xefx24rbbg2	206	1	"[{""expl"": ""爲睡覺叠成的長筒形的被子，被窩。"", ""sent"": []}]"				2025-05-16 17:01:32	2025-05-16 17:01:32
x8qx62pd8er	xs69j8xcy55	這仂嫩	只仂嫩	zi33 neik24 nooung242	xvd3wwnbsmy	zi21 nik55 nooung242	xerx3s8dx4r	8	5	"[{""expl"": ""這麼小，指個兒小、年齡小。"", ""sent"": [""～其蘋果。"", ""儂～，心{只,這}滿呆（這麼壞）。""]}]"				2025-05-16 16:59:29	2025-05-16 16:59:29
